id,plant_id,timestep,first_stage_prod,ub,lb,up_reserve,down_reserve,status,startup,timestep_fractional
1,1,1,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1,1,1,0.0,0.0,0.0,0.0,0.0,0,0,0.0167
1,1,1,0.0,0.0,0.0,0.0,0.0,0,0,0.0333
1,1,1,0.0,0.0,0.0,0.0,0.0,0,0,0.05
1,1,1,0.0,0.0,0.0,0.0,0.0,0,0,0.0667
1,1,1,0.0,0.0,0.0,0.0,0.0,0,0,0.0833
1,1,1,0.0,0.0,0.0,0.0,0.0,0,0,0.1
1,1,1,0.0,0.0,0.0,0.0,0.0,0,0,0.1167
1,1,1,0.0,0.0,0.0,0.0,0.0,0,0,0.1333
1,1,1,0.0,0.0,0.0,0.0,0.0,0,0,0.15
1,1,1,0.0,0.0,0.0,0.0,0.0,0,0,0.1667
1,1,1,0.0,0.0,0.0,0.0,0.0,0,0,0.1833
1,1,1,0.0,0.0,0.0,0.0,0.0,0,0,0.2
1,1,1,0.0,0.0,0.0,0.0,0.0,0,0,0.2167
1,1,1,0.0,0.0,0.0,0.0,0.0,0,0,0.2333
1,1,1,0.0,0.0,0.0,0.0,0.0,0,0,0.25
2,1,2,0.0,0.0,0.0,0.0,0.0,0,0,0.2667
2,1,2,0.0,0.0,0.0,0.0,0.0,0,0,0.2833
2,1,2,0.0,0.0,0.0,0.0,0.0,0,0,0.3
2,1,2,0.0,0.0,0.0,0.0,0.0,0,0,0.3167
2,1,2,0.0,0.0,0.0,0.0,0.0,0,0,0.3333
2,1,2,0.0,0.0,0.0,0.0,0.0,0,0,0.35
2,1,2,0.0,0.0,0.0,0.0,0.0,0,0,0.3667
2,1,2,0.0,0.0,0.0,0.0,0.0,0,0,0.3833
2,1,2,0.0,0.0,0.0,0.0,0.0,0,0,0.4
2,1,2,0.0,0.0,0.0,0.0,0.0,0,0,0.4167
2,1,2,0.0,0.0,0.0,0.0,0.0,0,0,0.4333
2,1,2,0.0,0.0,0.0,0.0,0.0,0,0,0.45
2,1,2,0.0,0.0,0.0,0.0,0.0,0,0,0.4667
2,1,2,0.0,0.0,0.0,0.0,0.0,0,0,0.4833
2,1,2,0.0,0.0,0.0,0.0,0.0,0,0,0.5
3,1,3,0.0,0.0,0.0,0.0,0.0,0,0,0.5167
3,1,3,0.0,0.0,0.0,0.0,0.0,0,0,0.5333
3,1,3,0.0,0.0,0.0,0.0,0.0,0,0,0.55
3,1,3,0.0,0.0,0.0,0.0,0.0,0,0,0.5667
3,1,3,0.0,0.0,0.0,0.0,0.0,0,0,0.5833
3,1,3,0.0,0.0,0.0,0.0,0.0,0,0,0.6
3,1,3,0.0,0.0,0.0,0.0,0.0,0,0,0.6167
3,1,3,0.0,0.0,0.0,0.0,0.0,0,0,0.6333
3,1,3,0.0,0.0,0.0,0.0,0.0,0,0,0.65
3,1,3,0.0,0.0,0.0,0.0,0.0,0,0,0.6667
3,1,3,0.0,0.0,0.0,0.0,0.0,0,0,0.6833
3,1,3,0.0,0.0,0.0,0.0,0.0,0,0,0.7
3,1,3,0.0,0.0,0.0,0.0,0.0,0,0,0.7167
3,1,3,0.0,0.0,0.0,0.0,0.0,0,0,0.7333
3,1,3,0.0,0.0,0.0,0.0,0.0,0,0,0.75
4,1,4,0.0,0.0,0.0,0.0,0.0,0,0,0.7667
4,1,4,0.0,0.0,0.0,0.0,0.0,0,0,0.7833
4,1,4,0.0,0.0,0.0,0.0,0.0,0,0,0.8
4,1,4,0.0,0.0,0.0,0.0,0.0,0,0,0.8167
4,1,4,0.0,0.0,0.0,0.0,0.0,0,0,0.8333
4,1,4,0.0,0.0,0.0,0.0,0.0,0,0,0.85
4,1,4,0.0,0.0,0.0,0.0,0.0,0,0,0.8667
4,1,4,0.0,0.0,0.0,0.0,0.0,0,0,0.8833
4,1,4,0.0,0.0,0.0,0.0,0.0,0,0,0.9
4,1,4,0.0,0.0,0.0,0.0,0.0,0,0,0.9167
4,1,4,0.0,0.0,0.0,0.0,0.0,0,0,0.9333
4,1,4,0.0,0.0,0.0,0.0,0.0,0,0,0.95
4,1,4,0.0,0.0,0.0,0.0,0.0,0,0,0.9667
4,1,4,0.0,0.0,0.0,0.0,0.0,0,0,0.9833
4,1,4,0.0,0.0,0.0,0.0,0.0,0,0,1.0
5,1,5,0.0,0.0,0.0,0.0,0.0,0,0,1.0167
5,1,5,0.0,0.0,0.0,0.0,0.0,0,0,1.0333
5,1,5,0.0,0.0,0.0,0.0,0.0,0,0,1.05
5,1,5,0.0,0.0,0.0,0.0,0.0,0,0,1.0667
5,1,5,0.0,0.0,0.0,0.0,0.0,0,0,1.0833
5,1,5,0.0,0.0,0.0,0.0,0.0,0,0,1.1
5,1,5,0.0,0.0,0.0,0.0,0.0,0,0,1.1167
5,1,5,0.0,0.0,0.0,0.0,0.0,0,0,1.1333
5,1,5,0.0,0.0,0.0,0.0,0.0,0,0,1.15
5,1,5,0.0,0.0,0.0,0.0,0.0,0,0,1.1667
5,1,5,0.0,0.0,0.0,0.0,0.0,0,0,1.1833
5,1,5,0.0,0.0,0.0,0.0,0.0,0,0,1.2
5,1,5,0.0,0.0,0.0,0.0,0.0,0,0,1.2167
5,1,5,0.0,0.0,0.0,0.0,0.0,0,0,1.2333
5,1,5,0.0,0.0,0.0,0.0,0.0,0,0,1.25
6,1,6,0.0,0.0,0.0,0.0,0.0,0,0,1.2667
6,1,6,0.0,0.0,0.0,0.0,0.0,0,0,1.2833
6,1,6,0.0,0.0,0.0,0.0,0.0,0,0,1.3
6,1,6,0.0,0.0,0.0,0.0,0.0,0,0,1.3167
6,1,6,0.0,0.0,0.0,0.0,0.0,0,0,1.3333
6,1,6,0.0,0.0,0.0,0.0,0.0,0,0,1.35
6,1,6,0.0,0.0,0.0,0.0,0.0,0,0,1.3667
6,1,6,0.0,0.0,0.0,0.0,0.0,0,0,1.3833
6,1,6,0.0,0.0,0.0,0.0,0.0,0,0,1.4
6,1,6,0.0,0.0,0.0,0.0,0.0,0,0,1.4167
6,1,6,0.0,0.0,0.0,0.0,0.0,0,0,1.4333
6,1,6,0.0,0.0,0.0,0.0,0.0,0,0,1.45
6,1,6,0.0,0.0,0.0,0.0,0.0,0,0,1.4667
6,1,6,0.0,0.0,0.0,0.0,0.0,0,0,1.4833
6,1,6,0.0,0.0,0.0,0.0,0.0,0,0,1.5
7,1,7,0.0,0.0,0.0,0.0,0.0,0,0,1.5167
7,1,7,0.0,0.0,0.0,0.0,0.0,0,0,1.5333
7,1,7,0.0,0.0,0.0,0.0,0.0,0,0,1.55
7,1,7,0.0,0.0,0.0,0.0,0.0,0,0,1.5667
7,1,7,0.0,0.0,0.0,0.0,0.0,0,0,1.5833
7,1,7,0.0,0.0,0.0,0.0,0.0,0,0,1.6
7,1,7,0.0,0.0,0.0,0.0,0.0,0,0,1.6167
7,1,7,0.0,0.0,0.0,0.0,0.0,0,0,1.6333
7,1,7,0.0,0.0,0.0,0.0,0.0,0,0,1.65
7,1,7,0.0,0.0,0.0,0.0,0.0,0,0,1.6667
7,1,7,0.0,0.0,0.0,0.0,0.0,0,0,1.6833
7,1,7,0.0,0.0,0.0,0.0,0.0,0,0,1.7
7,1,7,0.0,0.0,0.0,0.0,0.0,0,0,1.7167
7,1,7,0.0,0.0,0.0,0.0,0.0,0,0,1.7333
7,1,7,0.0,0.0,0.0,0.0,0.0,0,0,1.75
8,1,8,0.0,0.0,0.0,0.0,0.0,0,0,1.7667
8,1,8,0.0,0.0,0.0,0.0,0.0,0,0,1.7833
8,1,8,0.0,0.0,0.0,0.0,0.0,0,0,1.8
8,1,8,0.0,0.0,0.0,0.0,0.0,0,0,1.8167
8,1,8,0.0,0.0,0.0,0.0,0.0,0,0,1.8333
8,1,8,0.0,0.0,0.0,0.0,0.0,0,0,1.85
8,1,8,0.0,0.0,0.0,0.0,0.0,0,0,1.8667
8,1,8,0.0,0.0,0.0,0.0,0.0,0,0,1.8833
8,1,8,0.0,0.0,0.0,0.0,0.0,0,0,1.9
8,1,8,0.0,0.0,0.0,0.0,0.0,0,0,1.9167
8,1,8,0.0,0.0,0.0,0.0,0.0,0,0,1.9333
8,1,8,0.0,0.0,0.0,0.0,0.0,0,0,1.95
8,1,8,0.0,0.0,0.0,0.0,0.0,0,0,1.9667
8,1,8,0.0,0.0,0.0,0.0,0.0,0,0,1.9833
8,1,8,0.0,0.0,0.0,0.0,0.0,0,0,2.0
9,1,9,0.0,0.0,0.0,0.0,0.0,0,0,2.0167
9,1,9,0.0,0.0,0.0,0.0,0.0,0,0,2.0333
9,1,9,0.0,0.0,0.0,0.0,0.0,0,0,2.05
9,1,9,0.0,0.0,0.0,0.0,0.0,0,0,2.0667
9,1,9,0.0,0.0,0.0,0.0,0.0,0,0,2.0833
9,1,9,0.0,0.0,0.0,0.0,0.0,0,0,2.1
9,1,9,0.0,0.0,0.0,0.0,0.0,0,0,2.1167
9,1,9,0.0,0.0,0.0,0.0,0.0,0,0,2.1333
9,1,9,0.0,0.0,0.0,0.0,0.0,0,0,2.15
9,1,9,0.0,0.0,0.0,0.0,0.0,0,0,2.1667
9,1,9,0.0,0.0,0.0,0.0,0.0,0,0,2.1833
9,1,9,0.0,0.0,0.0,0.0,0.0,0,0,2.2
9,1,9,0.0,0.0,0.0,0.0,0.0,0,0,2.2167
9,1,9,0.0,0.0,0.0,0.0,0.0,0,0,2.2333
9,1,9,0.0,0.0,0.0,0.0,0.0,0,0,2.25
10,1,10,0.0,0.0,0.0,0.0,0.0,0,0,2.2667
10,1,10,0.0,0.0,0.0,0.0,0.0,0,0,2.2833
10,1,10,0.0,0.0,0.0,0.0,0.0,0,0,2.3
10,1,10,0.0,0.0,0.0,0.0,0.0,0,0,2.3167
10,1,10,0.0,0.0,0.0,0.0,0.0,0,0,2.3333
10,1,10,0.0,0.0,0.0,0.0,0.0,0,0,2.35
10,1,10,0.0,0.0,0.0,0.0,0.0,0,0,2.3667
10,1,10,0.0,0.0,0.0,0.0,0.0,0,0,2.3833
10,1,10,0.0,0.0,0.0,0.0,0.0,0,0,2.4
10,1,10,0.0,0.0,0.0,0.0,0.0,0,0,2.4167
10,1,10,0.0,0.0,0.0,0.0,0.0,0,0,2.4333
10,1,10,0.0,0.0,0.0,0.0,0.0,0,0,2.45
10,1,10,0.0,0.0,0.0,0.0,0.0,0,0,2.4667
10,1,10,0.0,0.0,0.0,0.0,0.0,0,0,2.4833
10,1,10,0.0,0.0,0.0,0.0,0.0,0,0,2.5
11,1,11,0.0,0.0,0.0,0.0,0.0,0,0,2.5167
11,1,11,0.0,0.0,0.0,0.0,0.0,0,0,2.5333
11,1,11,0.0,0.0,0.0,0.0,0.0,0,0,2.55
11,1,11,0.0,0.0,0.0,0.0,0.0,0,0,2.5667
11,1,11,0.0,0.0,0.0,0.0,0.0,0,0,2.5833
11,1,11,0.0,0.0,0.0,0.0,0.0,0,0,2.6
11,1,11,0.0,0.0,0.0,0.0,0.0,0,0,2.6167
11,1,11,0.0,0.0,0.0,0.0,0.0,0,0,2.6333
11,1,11,0.0,0.0,0.0,0.0,0.0,0,0,2.65
11,1,11,0.0,0.0,0.0,0.0,0.0,0,0,2.6667
11,1,11,0.0,0.0,0.0,0.0,0.0,0,0,2.6833
11,1,11,0.0,0.0,0.0,0.0,0.0,0,0,2.7
11,1,11,0.0,0.0,0.0,0.0,0.0,0,0,2.7167
11,1,11,0.0,0.0,0.0,0.0,0.0,0,0,2.7333
11,1,11,0.0,0.0,0.0,0.0,0.0,0,0,2.75
12,1,12,0.0,0.0,0.0,0.0,0.0,0,0,2.7667
12,1,12,0.0,0.0,0.0,0.0,0.0,0,0,2.7833
12,1,12,0.0,0.0,0.0,0.0,0.0,0,0,2.8
12,1,12,0.0,0.0,0.0,0.0,0.0,0,0,2.8167
12,1,12,0.0,0.0,0.0,0.0,0.0,0,0,2.8333
12,1,12,0.0,0.0,0.0,0.0,0.0,0,0,2.85
12,1,12,0.0,0.0,0.0,0.0,0.0,0,0,2.8667
12,1,12,0.0,0.0,0.0,0.0,0.0,0,0,2.8833
12,1,12,0.0,0.0,0.0,0.0,0.0,0,0,2.9
12,1,12,0.0,0.0,0.0,0.0,0.0,0,0,2.9167
12,1,12,0.0,0.0,0.0,0.0,0.0,0,0,2.9333
12,1,12,0.0,0.0,0.0,0.0,0.0,0,0,2.95
12,1,12,0.0,0.0,0.0,0.0,0.0,0,0,2.9667
12,1,12,0.0,0.0,0.0,0.0,0.0,0,0,2.9833
12,1,12,0.0,0.0,0.0,0.0,0.0,0,0,3.0
13,1,13,0.0,0.0,0.0,0.0,0.0,0,0,3.0167
13,1,13,0.0,0.0,0.0,0.0,0.0,0,0,3.0333
13,1,13,0.0,0.0,0.0,0.0,0.0,0,0,3.05
13,1,13,0.0,0.0,0.0,0.0,0.0,0,0,3.0667
13,1,13,0.0,0.0,0.0,0.0,0.0,0,0,3.0833
13,1,13,0.0,0.0,0.0,0.0,0.0,0,0,3.1
13,1,13,0.0,0.0,0.0,0.0,0.0,0,0,3.1167
13,1,13,0.0,0.0,0.0,0.0,0.0,0,0,3.1333
13,1,13,0.0,0.0,0.0,0.0,0.0,0,0,3.15
13,1,13,0.0,0.0,0.0,0.0,0.0,0,0,3.1667
13,1,13,0.0,0.0,0.0,0.0,0.0,0,0,3.1833
13,1,13,0.0,0.0,0.0,0.0,0.0,0,0,3.2
13,1,13,0.0,0.0,0.0,0.0,0.0,0,0,3.2167
13,1,13,0.0,0.0,0.0,0.0,0.0,0,0,3.2333
13,1,13,0.0,0.0,0.0,0.0,0.0,0,0,3.25
14,1,14,0.0,0.0,0.0,0.0,0.0,0,0,3.2667
14,1,14,0.0,0.0,0.0,0.0,0.0,0,0,3.2833
14,1,14,0.0,0.0,0.0,0.0,0.0,0,0,3.3
14,1,14,0.0,0.0,0.0,0.0,0.0,0,0,3.3167
14,1,14,0.0,0.0,0.0,0.0,0.0,0,0,3.3333
14,1,14,0.0,0.0,0.0,0.0,0.0,0,0,3.35
14,1,14,0.0,0.0,0.0,0.0,0.0,0,0,3.3667
14,1,14,0.0,0.0,0.0,0.0,0.0,0,0,3.3833
14,1,14,0.0,0.0,0.0,0.0,0.0,0,0,3.4
14,1,14,0.0,0.0,0.0,0.0,0.0,0,0,3.4167
14,1,14,0.0,0.0,0.0,0.0,0.0,0,0,3.4333
14,1,14,0.0,0.0,0.0,0.0,0.0,0,0,3.45
14,1,14,0.0,0.0,0.0,0.0,0.0,0,0,3.4667
14,1,14,0.0,0.0,0.0,0.0,0.0,0,0,3.4833
14,1,14,0.0,0.0,0.0,0.0,0.0,0,0,3.5
15,1,15,0.0,0.0,0.0,0.0,0.0,0,0,3.5167
15,1,15,0.0,0.0,0.0,0.0,0.0,0,0,3.5333
15,1,15,0.0,0.0,0.0,0.0,0.0,0,0,3.55
15,1,15,0.0,0.0,0.0,0.0,0.0,0,0,3.5667
15,1,15,0.0,0.0,0.0,0.0,0.0,0,0,3.5833
15,1,15,0.0,0.0,0.0,0.0,0.0,0,0,3.6
15,1,15,0.0,0.0,0.0,0.0,0.0,0,0,3.6167
15,1,15,0.0,0.0,0.0,0.0,0.0,0,0,3.6333
15,1,15,0.0,0.0,0.0,0.0,0.0,0,0,3.65
15,1,15,0.0,0.0,0.0,0.0,0.0,0,0,3.6667
15,1,15,0.0,0.0,0.0,0.0,0.0,0,0,3.6833
15,1,15,0.0,0.0,0.0,0.0,0.0,0,0,3.7
15,1,15,0.0,0.0,0.0,0.0,0.0,0,0,3.7167
15,1,15,0.0,0.0,0.0,0.0,0.0,0,0,3.7333
15,1,15,0.0,0.0,0.0,0.0,0.0,0,0,3.75
16,1,16,0.0,0.0,0.0,0.0,0.0,0,0,3.7667
16,1,16,0.0,0.0,0.0,0.0,0.0,0,0,3.7833
16,1,16,0.0,0.0,0.0,0.0,0.0,0,0,3.8
16,1,16,0.0,0.0,0.0,0.0,0.0,0,0,3.8167
16,1,16,0.0,0.0,0.0,0.0,0.0,0,0,3.8333
16,1,16,0.0,0.0,0.0,0.0,0.0,0,0,3.85
16,1,16,0.0,0.0,0.0,0.0,0.0,0,0,3.8667
16,1,16,0.0,0.0,0.0,0.0,0.0,0,0,3.8833
16,1,16,0.0,0.0,0.0,0.0,0.0,0,0,3.9
16,1,16,0.0,0.0,0.0,0.0,0.0,0,0,3.9167
16,1,16,0.0,0.0,0.0,0.0,0.0,0,0,3.9333
16,1,16,0.0,0.0,0.0,0.0,0.0,0,0,3.95
16,1,16,0.0,0.0,0.0,0.0,0.0,0,0,3.9667
16,1,16,0.0,0.0,0.0,0.0,0.0,0,0,3.9833
16,1,16,0.0,0.0,0.0,0.0,0.0,0,0,4.0
17,1,17,0.0,0.0,0.0,0.0,0.0,0,0,4.0167
17,1,17,0.0,0.0,0.0,0.0,0.0,0,0,4.0333
17,1,17,0.0,0.0,0.0,0.0,0.0,0,0,4.05
17,1,17,0.0,0.0,0.0,0.0,0.0,0,0,4.0667
17,1,17,0.0,0.0,0.0,0.0,0.0,0,0,4.0833
17,1,17,0.0,0.0,0.0,0.0,0.0,0,0,4.1
17,1,17,0.0,0.0,0.0,0.0,0.0,0,0,4.1167
17,1,17,0.0,0.0,0.0,0.0,0.0,0,0,4.1333
17,1,17,0.0,0.0,0.0,0.0,0.0,0,0,4.15
17,1,17,0.0,0.0,0.0,0.0,0.0,0,0,4.1667
17,1,17,0.0,0.0,0.0,0.0,0.0,0,0,4.1833
17,1,17,0.0,0.0,0.0,0.0,0.0,0,0,4.2
17,1,17,0.0,0.0,0.0,0.0,0.0,0,0,4.2167
17,1,17,0.0,0.0,0.0,0.0,0.0,0,0,4.2333
17,1,17,0.0,0.0,0.0,0.0,0.0,0,0,4.25
18,1,18,0.0,0.0,0.0,0.0,0.0,0,0,4.2667
18,1,18,0.0,0.0,0.0,0.0,0.0,0,0,4.2833
18,1,18,0.0,0.0,0.0,0.0,0.0,0,0,4.3
18,1,18,0.0,0.0,0.0,0.0,0.0,0,0,4.3167
18,1,18,0.0,0.0,0.0,0.0,0.0,0,0,4.3333
18,1,18,0.0,0.0,0.0,0.0,0.0,0,0,4.35
18,1,18,0.0,0.0,0.0,0.0,0.0,0,0,4.3667
18,1,18,0.0,0.0,0.0,0.0,0.0,0,0,4.3833
18,1,18,0.0,0.0,0.0,0.0,0.0,0,0,4.4
18,1,18,0.0,0.0,0.0,0.0,0.0,0,0,4.4167
18,1,18,0.0,0.0,0.0,0.0,0.0,0,0,4.4333
18,1,18,0.0,0.0,0.0,0.0,0.0,0,0,4.45
18,1,18,0.0,0.0,0.0,0.0,0.0,0,0,4.4667
18,1,18,0.0,0.0,0.0,0.0,0.0,0,0,4.4833
18,1,18,0.0,0.0,0.0,0.0,0.0,0,0,4.5
19,1,19,0.0,0.0,0.0,0.0,0.0,0,0,4.5167
19,1,19,0.0,0.0,0.0,0.0,0.0,0,0,4.5333
19,1,19,0.0,0.0,0.0,0.0,0.0,0,0,4.55
19,1,19,0.0,0.0,0.0,0.0,0.0,0,0,4.5667
19,1,19,0.0,0.0,0.0,0.0,0.0,0,0,4.5833
19,1,19,0.0,0.0,0.0,0.0,0.0,0,0,4.6
19,1,19,0.0,0.0,0.0,0.0,0.0,0,0,4.6167
19,1,19,0.0,0.0,0.0,0.0,0.0,0,0,4.6333
19,1,19,0.0,0.0,0.0,0.0,0.0,0,0,4.65
19,1,19,0.0,0.0,0.0,0.0,0.0,0,0,4.6667
19,1,19,0.0,0.0,0.0,0.0,0.0,0,0,4.6833
19,1,19,0.0,0.0,0.0,0.0,0.0,0,0,4.7
19,1,19,0.0,0.0,0.0,0.0,0.0,0,0,4.7167
19,1,19,0.0,0.0,0.0,0.0,0.0,0,0,4.7333
19,1,19,0.0,0.0,0.0,0.0,0.0,0,0,4.75
20,1,20,0.0,0.0,0.0,0.0,0.0,0,0,4.7667
20,1,20,0.0,0.0,0.0,0.0,0.0,0,0,4.7833
20,1,20,0.0,0.0,0.0,0.0,0.0,0,0,4.8
20,1,20,0.0,0.0,0.0,0.0,0.0,0,0,4.8167
20,1,20,0.0,0.0,0.0,0.0,0.0,0,0,4.8333
20,1,20,0.0,0.0,0.0,0.0,0.0,0,0,4.85
20,1,20,0.0,0.0,0.0,0.0,0.0,0,0,4.8667
20,1,20,0.0,0.0,0.0,0.0,0.0,0,0,4.8833
20,1,20,0.0,0.0,0.0,0.0,0.0,0,0,4.9
20,1,20,0.0,0.0,0.0,0.0,0.0,0,0,4.9167
20,1,20,0.0,0.0,0.0,0.0,0.0,0,0,4.9333
20,1,20,0.0,0.0,0.0,0.0,0.0,0,0,4.95
20,1,20,0.0,0.0,0.0,0.0,0.0,0,0,4.9667
20,1,20,0.0,0.0,0.0,0.0,0.0,0,0,4.9833
20,1,20,0.0,0.0,0.0,0.0,0.0,0,0,5.0
21,1,21,0.0,0.0,0.0,0.0,0.0,0,0,5.0167
21,1,21,0.0,0.0,0.0,0.0,0.0,0,0,5.0333
21,1,21,0.0,0.0,0.0,0.0,0.0,0,0,5.05
21,1,21,0.0,0.0,0.0,0.0,0.0,0,0,5.0667
21,1,21,0.0,0.0,0.0,0.0,0.0,0,0,5.0833
21,1,21,0.0,0.0,0.0,0.0,0.0,0,0,5.1
21,1,21,0.0,0.0,0.0,0.0,0.0,0,0,5.1167
21,1,21,0.0,0.0,0.0,0.0,0.0,0,0,5.1333
21,1,21,0.0,0.0,0.0,0.0,0.0,0,0,5.15
21,1,21,0.0,0.0,0.0,0.0,0.0,0,0,5.1667
21,1,21,0.0,0.0,0.0,0.0,0.0,0,0,5.1833
21,1,21,0.0,0.0,0.0,0.0,0.0,0,0,5.2
21,1,21,0.0,0.0,0.0,0.0,0.0,0,0,5.2167
21,1,21,0.0,0.0,0.0,0.0,0.0,0,0,5.2333
21,1,21,0.0,0.0,0.0,0.0,0.0,0,0,5.25
22,1,22,0.0,0.0,0.0,0.0,0.0,0,0,5.2667
22,1,22,0.0,0.0,0.0,0.0,0.0,0,0,5.2833
22,1,22,0.0,0.0,0.0,0.0,0.0,0,0,5.3
22,1,22,0.0,0.0,0.0,0.0,0.0,0,0,5.3167
22,1,22,0.0,0.0,0.0,0.0,0.0,0,0,5.3333
22,1,22,0.0,0.0,0.0,0.0,0.0,0,0,5.35
22,1,22,0.0,0.0,0.0,0.0,0.0,0,0,5.3667
22,1,22,0.0,0.0,0.0,0.0,0.0,0,0,5.3833
22,1,22,0.0,0.0,0.0,0.0,0.0,0,0,5.4
22,1,22,0.0,0.0,0.0,0.0,0.0,0,0,5.4167
22,1,22,0.0,0.0,0.0,0.0,0.0,0,0,5.4333
22,1,22,0.0,0.0,0.0,0.0,0.0,0,0,5.45
22,1,22,0.0,0.0,0.0,0.0,0.0,0,0,5.4667
22,1,22,0.0,0.0,0.0,0.0,0.0,0,0,5.4833
22,1,22,0.0,0.0,0.0,0.0,0.0,0,0,5.5
23,1,23,0.0,0.0,0.0,0.0,0.0,0,0,5.5167
23,1,23,0.0,0.0,0.0,0.0,0.0,0,0,5.5333
23,1,23,0.0,0.0,0.0,0.0,0.0,0,0,5.55
23,1,23,0.0,0.0,0.0,0.0,0.0,0,0,5.5667
23,1,23,0.0,0.0,0.0,0.0,0.0,0,0,5.5833
23,1,23,0.0,0.0,0.0,0.0,0.0,0,0,5.6
23,1,23,0.0,0.0,0.0,0.0,0.0,0,0,5.6167
23,1,23,0.0,0.0,0.0,0.0,0.0,0,0,5.6333
23,1,23,0.0,0.0,0.0,0.0,0.0,0,0,5.65
23,1,23,0.0,0.0,0.0,0.0,0.0,0,0,5.6667
23,1,23,0.0,0.0,0.0,0.0,0.0,0,0,5.6833
23,1,23,0.0,0.0,0.0,0.0,0.0,0,0,5.7
23,1,23,0.0,0.0,0.0,0.0,0.0,0,0,5.7167
23,1,23,0.0,0.0,0.0,0.0,0.0,0,0,5.7333
23,1,23,0.0,0.0,0.0,0.0,0.0,0,0,5.75
24,1,24,0.0,0.0,0.0,0.0,0.0,0,0,5.7667
24,1,24,0.0,0.0,0.0,0.0,0.0,0,0,5.7833
24,1,24,0.0,0.0,0.0,0.0,0.0,0,0,5.8
24,1,24,0.0,0.0,0.0,0.0,0.0,0,0,5.8167
24,1,24,0.0,0.0,0.0,0.0,0.0,0,0,5.8333
24,1,24,0.0,0.0,0.0,0.0,0.0,0,0,5.85
24,1,24,0.0,0.0,0.0,0.0,0.0,0,0,5.8667
24,1,24,0.0,0.0,0.0,0.0,0.0,0,0,5.8833
24,1,24,0.0,0.0,0.0,0.0,0.0,0,0,5.9
24,1,24,0.0,0.0,0.0,0.0,0.0,0,0,5.9167
24,1,24,0.0,0.0,0.0,0.0,0.0,0,0,5.9333
24,1,24,0.0,0.0,0.0,0.0,0.0,0,0,5.95
24,1,24,0.0,0.0,0.0,0.0,0.0,0,0,5.9667
24,1,24,0.0,0.0,0.0,0.0,0.0,0,0,5.9833
24,1,24,0.0,0.0,0.0,0.0,0.0,0,0,6.0
25,1,25,0.0,0.0,0.0,0.0,0.0,0,0,6.0167
25,1,25,0.0,0.0,0.0,0.0,0.0,0,0,6.0333
25,1,25,0.0,0.0,0.0,0.0,0.0,0,0,6.05
25,1,25,0.0,0.0,0.0,0.0,0.0,0,0,6.0667
25,1,25,0.0,0.0,0.0,0.0,0.0,0,0,6.0833
25,1,25,0.0,0.0,0.0,0.0,0.0,0,0,6.1
25,1,25,0.0,0.0,0.0,0.0,0.0,0,0,6.1167
25,1,25,0.0,0.0,0.0,0.0,0.0,0,0,6.1333
25,1,25,0.0,0.0,0.0,0.0,0.0,0,0,6.15
25,1,25,0.0,0.0,0.0,0.0,0.0,0,0,6.1667
25,1,25,0.0,0.0,0.0,0.0,0.0,0,0,6.1833
25,1,25,0.0,0.0,0.0,0.0,0.0,0,0,6.2
25,1,25,0.0,0.0,0.0,0.0,0.0,0,0,6.2167
25,1,25,0.0,0.0,0.0,0.0,0.0,0,0,6.2333
25,1,25,0.0,0.0,0.0,0.0,0.0,0,0,6.25
26,1,26,0.0,0.0,0.0,0.0,0.0,0,0,6.2667
26,1,26,0.0,0.0,0.0,0.0,0.0,0,0,6.2833
26,1,26,0.0,0.0,0.0,0.0,0.0,0,0,6.3
26,1,26,0.0,0.0,0.0,0.0,0.0,0,0,6.3167
26,1,26,0.0,0.0,0.0,0.0,0.0,0,0,6.3333
26,1,26,0.0,0.0,0.0,0.0,0.0,0,0,6.35
26,1,26,0.0,0.0,0.0,0.0,0.0,0,0,6.3667
26,1,26,0.0,0.0,0.0,0.0,0.0,0,0,6.3833
26,1,26,0.0,0.0,0.0,0.0,0.0,0,0,6.4
26,1,26,0.0,0.0,0.0,0.0,0.0,0,0,6.4167
26,1,26,0.0,0.0,0.0,0.0,0.0,0,0,6.4333
26,1,26,0.0,0.0,0.0,0.0,0.0,0,0,6.45
26,1,26,0.0,0.0,0.0,0.0,0.0,0,0,6.4667
26,1,26,0.0,0.0,0.0,0.0,0.0,0,0,6.4833
26,1,26,0.0,0.0,0.0,0.0,0.0,0,0,6.5
27,1,27,0.0,0.0,0.0,0.0,0.0,0,0,6.5167
27,1,27,0.0,0.0,0.0,0.0,0.0,0,0,6.5333
27,1,27,0.0,0.0,0.0,0.0,0.0,0,0,6.55
27,1,27,0.0,0.0,0.0,0.0,0.0,0,0,6.5667
27,1,27,0.0,0.0,0.0,0.0,0.0,0,0,6.5833
27,1,27,0.0,0.0,0.0,0.0,0.0,0,0,6.6
27,1,27,0.0,0.0,0.0,0.0,0.0,0,0,6.6167
27,1,27,0.0,0.0,0.0,0.0,0.0,0,0,6.6333
27,1,27,0.0,0.0,0.0,0.0,0.0,0,0,6.65
27,1,27,0.0,0.0,0.0,0.0,0.0,0,0,6.6667
27,1,27,0.0,0.0,0.0,0.0,0.0,0,0,6.6833
