id,scenario,line_id,timestep,area_from,area_to,transmission,timestep_fractional
222,1,1,21,1,2,200.0,5.1833
222,1,1,21,1,2,200.0,5.2
222,1,1,21,1,2,200.0,5.2167
222,1,1,21,1,2,200.0,5.2333
222,1,1,21,1,2,200.0,5.25
233,1,1,22,1,2,200.0,5.2667
233,1,1,22,1,2,200.0,5.2833
233,1,1,22,1,2,200.0,5.3
233,1,1,22,1,2,200.0,5.3167
233,1,1,22,1,2,200.0,5.3333
233,1,1,22,1,2,200.0,5.35
233,1,1,22,1,2,200.0,5.3667
233,1,1,22,1,2,200.0,5.3833
233,1,1,22,1,2,200.0,5.4
233,1,1,22,1,2,200.0,5.4167
233,1,1,22,1,2,200.0,5.4333
233,1,1,22,1,2,200.0,5.45
233,1,1,22,1,2,200.0,5.4667
233,1,1,22,1,2,200.0,5.4833
233,1,1,22,1,2,200.0,5.5
244,1,1,23,1,2,200.0,5.5167
244,1,1,23,1,2,200.0,5.5333
244,1,1,23,1,2,200.0,5.55
244,1,1,23,1,2,200.0,5.5667
244,1,1,23,1,2,200.0,5.5833
244,1,1,23,1,2,200.0,5.6
244,1,1,23,1,2,200.0,5.6167
244,1,1,23,1,2,200.0,5.6333
244,1,1,23,1,2,200.0,5.65
244,1,1,23,1,2,200.0,5.6667
244,1,1,23,1,2,200.0,5.6833
244,1,1,23,1,2,200.0,5.7
244,1,1,23,1,2,200.0,5.7167
244,1,1,23,1,2,200.0,5.7333
244,1,1,23,1,2,200.0,5.75
255,1,1,24,1,2,200.0,5.7667
255,1,1,24,1,2,200.0,5.7833
255,1,1,24,1,2,200.0,5.8
255,1,1,24,1,2,200.0,5.8167
255,1,1,24,1,2,200.0,5.8333
255,1,1,24,1,2,200.0,5.85
255,1,1,24,1,2,200.0,5.8667
255,1,1,24,1,2,200.0,5.8833
255,1,1,24,1,2,200.0,5.9
255,1,1,24,1,2,200.0,5.9167
255,1,1,24,1,2,200.0,5.9333
255,1,1,24,1,2,200.0,5.95
255,1,1,24,1,2,200.0,5.9667
255,1,1,24,1,2,200.0,5.9833
255,1,1,24,1,2,200.0,6.0
266,1,1,25,1,2,200.0,6.0167
266,1,1,25,1,2,200.0,6.0333
266,1,1,25,1,2,200.0,6.05
266,1,1,25,1,2,200.0,6.0667
266,1,1,25,1,2,200.0,6.0833
266,1,1,25,1,2,200.0,6.1
266,1,1,25,1,2,200.0,6.1167
266,1,1,25,1,2,200.0,6.1333
266,1,1,25,1,2,200.0,6.15
266,1,1,25,1,2,200.0,6.1667
266,1,1,25,1,2,200.0,6.1833
266,1,1,25,1,2,200.0,6.2
266,1,1,25,1,2,200.0,6.2167
266,1,1,25,1,2,200.0,6.2333
266,1,1,25,1,2,200.0,6.25
277,1,1,26,1,2,200.0,6.2667
277,1,1,26,1,2,200.0,6.2833
277,1,1,26,1,2,200.0,6.3
277,1,1,26,1,2,200.0,6.3167
277,1,1,26,1,2,200.0,6.3333
277,1,1,26,1,2,200.0,6.35
277,1,1,26,1,2,200.0,6.3667
277,1,1,26,1,2,200.0,6.3833
277,1,1,26,1,2,200.0,6.4
277,1,1,26,1,2,200.0,6.4167
277,1,1,26,1,2,200.0,6.4333
277,1,1,26,1,2,200.0,6.45
277,1,1,26,1,2,200.0,6.4667
277,1,1,26,1,2,200.0,6.4833
277,1,1,26,1,2,200.0,6.5
288,1,1,27,1,2,200.0,6.5167
288,1,1,27,1,2,200.0,6.5333
288,1,1,27,1,2,200.0,6.55
288,1,1,27,1,2,200.0,6.5667
288,1,1,27,1,2,200.0,6.5833
288,1,1,27,1,2,200.0,6.6
288,1,1,27,1,2,200.0,6.6167
288,1,1,27,1,2,200.0,6.6333
288,1,1,27,1,2,200.0,6.65
288,1,1,27,1,2,200.0,6.6667
288,1,1,27,1,2,200.0,6.6833
288,1,1,27,1,2,200.0,6.7
288,1,1,27,1,2,200.0,6.7167
288,1,1,27,1,2,200.0,6.7333
288,1,1,27,1,2,200.0,6.75
299,1,1,28,1,2,200.0,6.7667
299,1,1,28,1,2,200.0,6.7833
299,1,1,28,1,2,200.0,6.8
299,1,1,28,1,2,200.0,6.8167
299,1,1,28,1,2,200.0,6.8333
299,1,1,28,1,2,200.0,6.85
299,1,1,28,1,2,200.0,6.8667
299,1,1,28,1,2,200.0,6.8833
299,1,1,28,1,2,200.0,6.9
299,1,1,28,1,2,200.0,6.9167
299,1,1,28,1,2,200.0,6.9333
299,1,1,28,1,2,200.0,6.95
299,1,1,28,1,2,200.0,6.9667
299,1,1,28,1,2,200.0,6.9833
299,1,1,28,1,2,200.0,7.0
310,1,1,29,1,2,200.0,7.0167
310,1,1,29,1,2,200.0,7.0333
310,1,1,29,1,2,200.0,7.05
310,1,1,29,1,2,200.0,7.0667
310,1,1,29,1,2,200.0,7.0833
310,1,1,29,1,2,200.0,7.1
310,1,1,29,1,2,200.0,7.1167
310,1,1,29,1,2,200.0,7.1333
310,1,1,29,1,2,200.0,7.15
310,1,1,29,1,2,200.0,7.1667
310,1,1,29,1,2,200.0,7.1833
310,1,1,29,1,2,200.0,7.2
310,1,1,29,1,2,200.0,7.2167
310,1,1,29,1,2,200.0,7.2333
310,1,1,29,1,2,200.0,7.25
321,1,1,30,1,2,200.0,7.2667
321,1,1,30,1,2,200.0,7.2833
321,1,1,30,1,2,200.0,7.3
321,1,1,30,1,2,200.0,7.3167
321,1,1,30,1,2,200.0,7.3333
321,1,1,30,1,2,200.0,7.35
321,1,1,30,1,2,200.0,7.3667
321,1,1,30,1,2,200.0,7.3833
321,1,1,30,1,2,200.0,7.4
321,1,1,30,1,2,200.0,7.4167
321,1,1,30,1,2,200.0,7.4333
321,1,1,30,1,2,200.0,7.45
321,1,1,30,1,2,200.0,7.4667
321,1,1,30,1,2,200.0,7.4833
321,1,1,30,1,2,200.0,7.5
332,1,1,31,1,2,200.0,7.5167
332,1,1,31,1,2,200.0,7.5333
332,1,1,31,1,2,200.0,7.55
332,1,1,31,1,2,200.0,7.5667
332,1,1,31,1,2,200.0,7.5833
332,1,1,31,1,2,200.0,7.6
332,1,1,31,1,2,200.0,7.6167
332,1,1,31,1,2,200.0,7.6333
332,1,1,31,1,2,200.0,7.65
332,1,1,31,1,2,200.0,7.6667
332,1,1,31,1,2,200.0,7.6833
332,1,1,31,1,2,200.0,7.7
332,1,1,31,1,2,200.0,7.7167
332,1,1,31,1,2,200.0,7.7333
332,1,1,31,1,2,200.0,7.75
343,1,1,32,1,2,200.0,7.7667
343,1,1,32,1,2,200.0,7.7833
343,1,1,32,1,2,200.0,7.8
343,1,1,32,1,2,200.0,7.8167
343,1,1,32,1,2,200.0,7.8333
343,1,1,32,1,2,200.0,7.85
343,1,1,32,1,2,200.0,7.8667
343,1,1,32,1,2,200.0,7.8833
343,1,1,32,1,2,200.0,7.9
343,1,1,32,1,2,200.0,7.9167
343,1,1,32,1,2,200.0,7.9333
343,1,1,32,1,2,200.0,7.95
343,1,1,32,1,2,200.0,7.9667
343,1,1,32,1,2,200.0,7.9833
343,1,1,32,1,2,200.0,8.0
354,1,1,33,1,2,200.0,8.0167
354,1,1,33,1,2,200.0,8.0333
354,1,1,33,1,2,200.0,8.05
354,1,1,33,1,2,200.0,8.0667
354,1,1,33,1,2,200.0,8.0833
354,1,1,33,1,2,200.0,8.1
354,1,1,33,1,2,200.0,8.1167
354,1,1,33,1,2,200.0,8.1333
354,1,1,33,1,2,200.0,8.15
354,1,1,33,1,2,200.0,8.1667
354,1,1,33,1,2,200.0,8.1833
354,1,1,33,1,2,200.0,8.2
354,1,1,33,1,2,200.0,8.2167
354,1,1,33,1,2,200.0,8.2333
354,1,1,33,1,2,200.0,8.25
365,1,1,34,1,2,200.0,8.2667
365,1,1,34,1,2,200.0,8.2833
365,1,1,34,1,2,200.0,8.3
365,1,1,34,1,2,200.0,8.3167
365,1,1,34,1,2,200.0,8.3333
365,1,1,34,1,2,200.0,8.35
365,1,1,34,1,2,200.0,8.3667
365,1,1,34,1,2,200.0,8.3833
365,1,1,34,1,2,200.0,8.4
365,1,1,34,1,2,200.0,8.4167
365,1,1,34,1,2,200.0,8.4333
365,1,1,34,1,2,200.0,8.45
365,1,1,34,1,2,200.0,8.4667
365,1,1,34,1,2,200.0,8.4833
365,1,1,34,1,2,200.0,8.5
376,1,1,35,1,2,200.0,8.5167
376,1,1,35,1,2,200.0,8.5333
376,1,1,35,1,2,200.0,8.55
376,1,1,35,1,2,200.0,8.5667
376,1,1,35,1,2,200.0,8.5833
376,1,1,35,1,2,200.0,8.6
376,1,1,35,1,2,200.0,8.6167
376,1,1,35,1,2,200.0,8.6333
376,1,1,35,1,2,200.0,8.65
376,1,1,35,1,2,200.0,8.6667
376,1,1,35,1,2,200.0,8.6833
376,1,1,35,1,2,200.0,8.7
376,1,1,35,1,2,200.0,8.7167
376,1,1,35,1,2,200.0,8.7333
376,1,1,35,1,2,200.0,8.75
387,1,1,36,1,2,200.0,8.7667
387,1,1,36,1,2,200.0,8.7833
387,1,1,36,1,2,200.0,8.8
387,1,1,36,1,2,200.0,8.8167
387,1,1,36,1,2,200.0,8.8333
387,1,1,36,1,2,200.0,8.85
387,1,1,36,1,2,200.0,8.8667
387,1,1,36,1,2,200.0,8.8833
387,1,1,36,1,2,200.0,8.9
387,1,1,36,1,2,200.0,8.9167
387,1,1,36,1,2,200.0,8.9333
387,1,1,36,1,2,200.0,8.95
387,1,1,36,1,2,200.0,8.9667
387,1,1,36,1,2,200.0,8.9833
387,1,1,36,1,2,200.0,9.0
398,1,1,37,1,2,200.0,9.0167
398,1,1,37,1,2,200.0,9.0333
398,1,1,37,1,2,200.0,9.05
398,1,1,37,1,2,200.0,9.0667
398,1,1,37,1,2,200.0,9.0833
398,1,1,37,1,2,200.0,9.1
398,1,1,37,1,2,200.0,9.1167
398,1,1,37,1,2,200.0,9.1333
398,1,1,37,1,2,200.0,9.15
398,1,1,37,1,2,200.0,9.1667
398,1,1,37,1,2,200.0,9.1833
398,1,1,37,1,2,200.0,9.2
398,1,1,37,1,2,200.0,9.2167
398,1,1,37,1,2,200.0,9.2333
398,1,1,37,1,2,200.0,9.25
409,1,1,38,1,2,200.0,9.2667
409,1,1,38,1,2,200.0,9.2833
409,1,1,38,1,2,200.0,9.3
409,1,1,38,1,2,200.0,9.3167
409,1,1,38,1,2,200.0,9.3333
409,1,1,38,1,2,200.0,9.35
409,1,1,38,1,2,200.0,9.3667
409,1,1,38,1,2,200.0,9.3833
409,1,1,38,1,2,200.0,9.4
409,1,1,38,1,2,200.0,9.4167
409,1,1,38,1,2,200.0,9.4333
409,1,1,38,1,2,200.0,9.45
409,1,1,38,1,2,200.0,9.4667
409,1,1,38,1,2,200.0,9.4833
409,1,1,38,1,2,200.0,9.5
420,1,1,39,1,2,200.0,9.5167
420,1,1,39,1,2,200.0,9.5333
420,1,1,39,1,2,200.0,9.55
420,1,1,39,1,2,200.0,9.5667
420,1,1,39,1,2,200.0,9.5833
420,1,1,39,1,2,200.0,9.6
420,1,1,39,1,2,200.0,9.6167
420,1,1,39,1,2,200.0,9.6333
420,1,1,39,1,2,200.0,9.65
420,1,1,39,1,2,200.0,9.6667
420,1,1,39,1,2,200.0,9.6833
420,1,1,39,1,2,200.0,9.7
420,1,1,39,1,2,200.0,9.7167
420,1,1,39,1,2,200.0,9.7333
420,1,1,39,1,2,200.0,9.75
431,1,1,40,1,2,200.0,9.7667
431,1,1,40,1,2,200.0,9.7833
431,1,1,40,1,2,200.0,9.8
431,1,1,40,1,2,200.0,9.8167
431,1,1,40,1,2,200.0,9.8333
431,1,1,40,1,2,200.0,9.85
431,1,1,40,1,2,200.0,9.8667
431,1,1,40,1,2,200.0,9.8833
431,1,1,40,1,2,200.0,9.9
431,1,1,40,1,2,200.0,9.9167
431,1,1,40,1,2,200.0,9.9333
431,1,1,40,1,2,200.0,9.95
431,1,1,40,1,2,200.0,9.9667
431,1,1,40,1,2,200.0,9.9833
431,1,1,40,1,2,200.0,10.0
442,1,1,41,1,2,200.0,10.0167
442,1,1,41,1,2,200.0,10.0333
442,1,1,41,1,2,200.0,10.05
442,1,1,41,1,2,200.0,10.0667
442,1,1,41,1,2,200.0,10.0833
442,1,1,41,1,2,200.0,10.1
442,1,1,41,1,2,200.0,10.1167
442,1,1,41,1,2,200.0,10.1333
442,1,1,41,1,2,200.0,10.15
442,1,1,41,1,2,200.0,10.1667
442,1,1,41,1,2,200.0,10.1833
442,1,1,41,1,2,200.0,10.2
442,1,1,41,1,2,200.0,10.2167
442,1,1,41,1,2,200.0,10.2333
442,1,1,41,1,2,200.0,10.25
453,1,1,42,1,2,200.0,10.2667
453,1,1,42,1,2,200.0,10.2833
453,1,1,42,1,2,200.0,10.3
453,1,1,42,1,2,200.0,10.3167
453,1,1,42,1,2,200.0,10.3333
453,1,1,42,1,2,200.0,10.35
453,1,1,42,1,2,200.0,10.3667
453,1,1,42,1,2,200.0,10.3833
453,1,1,42,1,2,200.0,10.4
453,1,1,42,1,2,200.0,10.4167
453,1,1,42,1,2,200.0,10.4333
453,1,1,42,1,2,200.0,10.45
453,1,1,42,1,2,200.0,10.4667
453,1,1,42,1,2,200.0,10.4833
453,1,1,42,1,2,200.0,10.5
464,1,1,43,1,2,200.0,10.5167
464,1,1,43,1,2,200.0,10.5333
464,1,1,43,1,2,200.0,10.55
464,1,1,43,1,2,200.0,10.5667
464,1,1,43,1,2,200.0,10.5833
464,1,1,43,1,2,200.0,10.6
464,1,1,43,1,2,200.0,10.6167
464,1,1,43,1,2,200.0,10.6333
464,1,1,43,1,2,200.0,10.65
464,1,1,43,1,2,200.0,10.6667
464,1,1,43,1,2,200.0,10.6833
464,1,1,43,1,2,200.0,10.7
464,1,1,43,1,2,200.0,10.7167
464,1,1,43,1,2,200.0,10.7333
464,1,1,43,1,2,200.0,10.75
475,1,1,44,1,2,200.0,10.7667
475,1,1,44,1,2,200.0,10.7833
475,1,1,44,1,2,200.0,10.8
475,1,1,44,1,2,200.0,10.8167
475,1,1,44,1,2,200.0,10.8333
475,1,1,44,1,2,200.0,10.85
475,1,1,44,1,2,200.0,10.8667
475,1,1,44,1,2,200.0,10.8833
475,1,1,44,1,2,200.0,10.9
475,1,1,44,1,2,200.0,10.9167
475,1,1,44,1,2,200.0,10.9333
475,1,1,44,1,2,200.0,10.95
475,1,1,44,1,2,200.0,10.9667
475,1,1,44,1,2,200.0,10.9833
475,1,1,44,1,2,200.0,11.0
486,1,1,45,1,2,200.0,11.0167
486,1,1,45,1,2,200.0,11.0333
486,1,1,45,1,2,200.0,11.05
486,1,1,45,1,2,200.0,11.0667
486,1,1,45,1,2,200.0,11.0833
486,1,1,45,1,2,200.0,11.1
486,1,1,45,1,2,200.0,11.1167
486,1,1,45,1,2,200.0,11.1333
486,1,1,45,1,2,200.0,11.15
486,1,1,45,1,2,200.0,11.1667
486,1,1,45,1,2,200.0,11.1833
486,1,1,45,1,2,200.0,11.2
486,1,1,45,1,2,200.0,11.2167
486,1,1,45,1,2,200.0,11.2333
486,1,1,45,1,2,200.0,11.25
497,1,1,46,1,2,200.0,11.2667
497,1,1,46,1,2,200.0,11.2833
497,1,1,46,1,2,200.0,11.3
497,1,1,46,1,2,200.0,11.3167
497,1,1,46,1,2,200.0,11.3333
497,1,1,46,1,2,200.0,11.35
497,1,1,46,1,2,200.0,11.3667
497,1,1,46,1,2,200.0,11.3833
497,1,1,46,1,2,200.0,11.4
497,1,1,46,1,2,200.0,11.4167
497,1,1,46,1,2,200.0,11.4333
497,1,1,46,1,2,200.0,11.45
497,1,1,46,1,2,200.0,11.4667
497,1,1,46,1,2,200.0,11.4833
497,1,1,46,1,2,200.0,11.5
508,1,1,47,1,2,200.0,11.5167
508,1,1,47,1,2,200.0,11.5333
508,1,1,47,1,2,200.0,11.55
508,1,1,47,1,2,200.0,11.5667
508,1,1,47,1,2,200.0,11.5833
508,1,1,47,1,2,200.0,11.6
508,1,1,47,1,2,200.0,11.6167
508,1,1,47,1,2,200.0,11.6333
508,1,1,47,1,2,200.0,11.65
508,1,1,47,1,2,200.0,11.6667
508,1,1,47,1,2,200.0,11.6833
508,1,1,47,1,2,200.0,11.7
508,1,1,47,1,2,200.0,11.7167
508,1,1,47,1,2,200.0,11.7333
508,1,1,47,1,2,200.0,11.75
519,1,1,48,1,2,200.0,11.7667
519,1,1,48,1,2,200.0,11.7833
519,1,1,48,1,2,200.0,11.8
519,1,1,48,1,2,200.0,11.8167
519,1,1,48,1,2,200.0,11.8333
519,1,1,48,1,2,200.0,11.85
519,1,1,48,1,2,200.0,11.8667
519,1,1,48,1,2,200.0,11.8833
519,1,1,48,1,2,200.0,11.9
519,1,1,48,1,2,200.0,11.9167
519,1,1,48,1,2,200.0,11.9333
519,1,1,48,1,2,200.0,11.95
519,1,1,48,1,2,200.0,11.9667
519,1,1,48,1,2,200.0,11.9833
519,1,1,48,1,2,200.0,12.0
530,1,1,49,1,2,200.0,12.0167
530,1,1,49,1,2,200.0,12.0333
530,1,1,49,1,2,200.0,12.05
530,1,1,49,1,2,200.0,12.0667
530,1,1,49,1,2,200.0,12.0833
530,1,1,49,1,2,200.0,12.1
530,1,1,49,1,2,200.0,12.1167
530,1,1,49,1,2,200.0,12.1333
530,1,1,49,1,2,200.0,12.15
530,1,1,49,1,2,200.0,12.1667
530,1,1,49,1,2,200.0,12.1833
530,1,1,49,1,2,200.0,12.2
530,1,1,49,1,2,200.0,12.2167
530,1,1,49,1,2,200.0,12.2333
530,1,1,49,1,2,200.0,12.25
541,1,1,50,1,2,200.0,12.2667
541,1,1,50,1,2,200.0,12.2833
541,1,1,50,1,2,200.0,12.3
541,1,1,50,1,2,200.0,12.3167
541,1,1,50,1,2,200.0,12.3333
541,1,1,50,1,2,200.0,12.35
541,1,1,50,1,2,200.0,12.3667
541,1,1,50,1,2,200.0,12.3833
541,1,1,50,1,2,200.0,12.4
541,1,1,50,1,2,200.0,12.4167
541,1,1,50,1,2,200.0,12.4333
541,1,1,50,1,2,200.0,12.45
541,1,1,50,1,2,200.0,12.4667
541,1,1,50,1,2,200.0,12.4833
541,1,1,50,1,2,200.0,12.5
552,1,1,51,1,2,200.0,12.5167
552,1,1,51,1,2,200.0,12.5333
552,1,1,51,1,2,200.0,12.55
552,1,1,51,1,2,200.0,12.5667
552,1,1,51,1,2,200.0,12.5833
552,1,1,51,1,2,200.0,12.6
552,1,1,51,1,2,200.0,12.6167
552,1,1,51,1,2,200.0,12.6333
552,1,1,51,1,2,200.0,12.65
552,1,1,51,1,2,200.0,12.6667
552,1,1,51,1,2,200.0,12.6833
552,1,1,51,1,2,200.0,12.7
552,1,1,51,1,2,200.0,12.7167
552,1,1,51,1,2,200.0,12.7333
552,1,1,51,1,2,200.0,12.75
563,1,1,52,1,2,200.0,12.7667
563,1,1,52,1,2,200.0,12.7833
563,1,1,52,1,2,200.0,12.8
563,1,1,52,1,2,200.0,12.8167
563,1,1,52,1,2,200.0,12.8333
563,1,1,52,1,2,200.0,12.85
563,1,1,52,1,2,200.0,12.8667
563,1,1,52,1,2,200.0,12.8833
563,1,1,52,1,2,200.0,12.9
563,1,1,52,1,2,200.0,12.9167
563,1,1,52,1,2,200.0,12.9333
563,1,1,52,1,2,200.0,12.95
563,1,1,52,1,2,200.0,12.9667
563,1,1,52,1,2,200.0,12.9833
563,1,1,52,1,2,200.0,13.0
574,1,1,53,1,2,200.0,13.0167
574,1,1,53,1,2,200.0,13.0333
574,1,1,53,1,2,200.0,13.05
574,1,1,53,1,2,200.0,13.0667
574,1,1,53,1,2,200.0,13.0833
574,1,1,53,1,2,200.0,13.1
574,1,1,53,1,2,200.0,13.1167
574,1,1,53,1,2,200.0,13.1333
574,1,1,53,1,2,200.0,13.15
574,1,1,53,1,2,200.0,13.1667
574,1,1,53,1,2,200.0,13.1833
574,1,1,53,1,2,200.0,13.2
574,1,1,53,1,2,200.0,13.2167
574,1,1,53,1,2,200.0,13.2333
574,1,1,53,1,2,200.0,13.25
585,1,1,54,1,2,200.0,13.2667
585,1,1,54,1,2,200.0,13.2833
585,1,1,54,1,2,200.0,13.3
585,1,1,54,1,2,200.0,13.3167
585,1,1,54,1,2,200.0,13.3333
585,1,1,54,1,2,200.0,13.35
585,1,1,54,1,2,200.0,13.3667
585,1,1,54,1,2,200.0,13.3833
585,1,1,54,1,2,200.0,13.4
585,1,1,54,1,2,200.0,13.4167
585,1,1,54,1,2,200.0,13.4333
585,1,1,54,1,2,200.0,13.45
585,1,1,54,1,2,200.0,13.4667
585,1,1,54,1,2,200.0,13.4833
585,1,1,54,1,2,200.0,13.5
596,1,1,55,1,2,200.0,13.5167
596,1,1,55,1,2,200.0,13.5333
596,1,1,55,1,2,200.0,13.55
596,1,1,55,1,2,200.0,13.5667
596,1,1,55,1,2,200.0,13.5833
596,1,1,55,1,2,200.0,13.6
596,1,1,55,1,2,200.0,13.6167
596,1,1,55,1,2,200.0,13.6333
596,1,1,55,1,2,200.0,13.65
596,1,1,55,1,2,200.0,13.6667
596,1,1,55,1,2,200.0,13.6833
596,1,1,55,1,2,200.0,13.7
596,1,1,55,1,2,200.0,13.7167
596,1,1,55,1,2,200.0,13.7333
596,1,1,55,1,2,200.0,13.75
607,1,1,56,1,2,200.0,13.7667
607,1,1,56,1,2,200.0,13.7833
607,1,1,56,1,2,200.0,13.8
607,1,1,56,1,2,200.0,13.8167
607,1,1,56,1,2,200.0,13.8333
607,1,1,56,1,2,200.0,13.85
607,1,1,56,1,2,200.0,13.8667
607,1,1,56,1,2,200.0,13.8833
607,1,1,56,1,2,200.0,13.9
607,1,1,56,1,2,200.0,13.9167
607,1,1,56,1,2,200.0,13.9333
607,1,1,56,1,2,200.0,13.95
607,1,1,56,1,2,200.0,13.9667
607,1,1,56,1,2,200.0,13.9833
607,1,1,56,1,2,200.0,14.0
618,1,1,57,1,2,200.0,14.0167
618,1,1,57,1,2,200.0,14.0333
618,1,1,57,1,2,200.0,14.05
618,1,1,57,1,2,200.0,14.0667
618,1,1,57,1,2,200.0,14.0833
618,1,1,57,1,2,200.0,14.1
618,1,1,57,1,2,200.0,14.1167
618,1,1,57,1,2,200.0,14.1333
618,1,1,57,1,2,200.0,14.15
618,1,1,57,1,2,200.0,14.1667
618,1,1,57,1,2,200.0,14.1833
618,1,1,57,1,2,200.0,14.2
618,1,1,57,1,2,200.0,14.2167
618,1,1,57,1,2,200.0,14.2333
618,1,1,57,1,2,200.0,14.25
629,1,1,58,1,2,200.0,14.2667
629,1,1,58,1,2,200.0,14.2833
629,1,1,58,1,2,200.0,14.3
629,1,1,58,1,2,200.0,14.3167
629,1,1,58,1,2,200.0,14.3333
629,1,1,58,1,2,200.0,14.35
629,1,1,58,1,2,200.0,14.3667
629,1,1,58,1,2,200.0,14.3833
629,1,1,58,1,2,200.0,14.4
629,1,1,58,1,2,200.0,14.4167
629,1,1,58,1,2,200.0,14.4333
629,1,1,58,1,2,200.0,14.45
629,1,1,58,1,2,200.0,14.4667
629,1,1,58,1,2,200.0,14.4833
629,1,1,58,1,2,200.0,14.5
640,1,1,59,1,2,200.0,14.5167
640,1,1,59,1,2,200.0,14.5333
640,1,1,59,1,2,200.0,14.55
640,1,1,59,1,2,200.0,14.5667
640,1,1,59,1,2,200.0,14.5833
640,1,1,59,1,2,200.0,14.6
640,1,1,59,1,2,200.0,14.6167
640,1,1,59,1,2,200.0,14.6333
640,1,1,59,1,2,200.0,14.65
640,1,1,59,1,2,200.0,14.6667
640,1,1,59,1,2,200.0,14.6833
640,1,1,59,1,2,200.0,14.7
640,1,1,59,1,2,200.0,14.7167
640,1,1,59,1,2,200.0,14.7333
640,1,1,59,1,2,200.0,14.75
651,1,1,60,1,2,200.0,14.7667
651,1,1,60,1,2,200.0,14.7833
651,1,1,60,1,2,200.0,14.8
651,1,1,60,1,2,200.0,14.8167
651,1,1,60,1,2,200.0,14.8333
651,1,1,60,1,2,200.0,14.85
651,1,1,60,1,2,200.0,14.8667
651,1,1,60,1,2,200.0,14.8833
651,1,1,60,1,2,200.0,14.9
651,1,1,60,1,2,200.0,14.9167
651,1,1,60,1,2,200.0,14.9333
651,1,1,60,1,2,200.0,14.95
651,1,1,60,1,2,200.0,14.9667
651,1,1,60,1,2,200.0,14.9833
651,1,1,60,1,2,200.0,15.0
662,1,1,61,1,2,200.0,15.0167
662,1,1,61,1,2,200.0,15.0333
662,1,1,61,1,2,200.0,15.05
662,1,1,61,1,2,200.0,15.0667
662,1,1,61,1,2,200.0,15.0833
662,1,1,61,1,2,200.0,15.1
662,1,1,61,1,2,200.0,15.1167
662,1,1,61,1,2,200.0,15.1333
662,1,1,61,1,2,200.0,15.15
662,1,1,61,1,2,200.0,15.1667
662,1,1,61,1,2,200.0,15.1833
662,1,1,61,1,2,200.0,15.2
662,1,1,61,1,2,200.0,15.2167
662,1,1,61,1,2,200.0,15.2333
662,1,1,61,1,2,200.0,15.25
673,1,1,62,1,2,200.0,15.2667
673,1,1,62,1,2,200.0,15.2833
673,1,1,62,1,2,200.0,15.3
673,1,1,62,1,2,200.0,15.3167
673,1,1,62,1,2,200.0,15.3333
673,1,1,62,1,2,200.0,15.35
673,1,1,62,1,2,200.0,15.3667
673,1,1,62,1,2,200.0,15.3833
673,1,1,62,1,2,200.0,15.4
673,1,1,62,1,2,200.0,15.4167
673,1,1,62,1,2,200.0,15.4333
673,1,1,62,1,2,200.0,15.45
673,1,1,62,1,2,200.0,15.4667
673,1,1,62,1,2,200.0,15.4833
673,1,1,62,1,2,200.0,15.5
684,1,1,63,1,2,200.0,15.5167
684,1,1,63,1,2,200.0,15.5333
684,1,1,63,1,2,200.0,15.55
684,1,1,63,1,2,200.0,15.5667
684,1,1,63,1,2,200.0,15.5833
684,1,1,63,1,2,200.0,15.6
684,1,1,63,1,2,200.0,15.6167
684,1,1,63,1,2,200.0,15.6333
684,1,1,63,1,2,200.0,15.65
684,1,1,63,1,2,200.0,15.6667
684,1,1,63,1,2,200.0,15.6833
684,1,1,63,1,2,200.0,15.7
684,1,1,63,1,2,200.0,15.7167
684,1,1,63,1,2,200.0,15.7333
684,1,1,63,1,2,200.0,15.75
695,1,1,64,1,2,200.0,15.7667
695,1,1,64,1,2,200.0,15.7833
695,1,1,64,1,2,200.0,15.8
695,1,1,64,1,2,200.0,15.8167
695,1,1,64,1,2,200.0,15.8333
695,1,1,64,1,2,200.0,15.85
695,1,1,64,1,2,200.0,15.8667
695,1,1,64,1,2,200.0,15.8833
695,1,1,64,1,2,200.0,15.9
695,1,1,64,1,2,200.0,15.9167
695,1,1,64,1,2,200.0,15.9333
695,1,1,64,1,2,200.0,15.95
695,1,1,64,1,2,200.0,15.9667
695,1,1,64,1,2,200.0,15.9833
695,1,1,64,1,2,200.0,16.0
706,1,1,65,1,2,200.0,16.0167
706,1,1,65,1,2,200.0,16.0333
706,1,1,65,1,2,200.0,16.05
706,1,1,65,1,2,200.0,16.0667
706,1,1,65,1,2,200.0,16.0833
706,1,1,65,1,2,200.0,16.1
706,1,1,65,1,2,200.0,16.1167
706,1,1,65,1,2,200.0,16.1333
706,1,1,65,1,2,200.0,16.15
706,1,1,65,1,2,200.0,16.1667
706,1,1,65,1,2,200.0,16.1833
706,1,1,65,1,2,200.0,16.2
706,1,1,65,1,2,200.0,16.2167
706,1,1,65,1,2,200.0,16.2333
706,1,1,65,1,2,200.0,16.25
717,1,1,66,1,2,200.0,16.2667
717,1,1,66,1,2,200.0,16.2833
717,1,1,66,1,2,200.0,16.3
717,1,1,66,1,2,200.0,16.3167
717,1,1,66,1,2,200.0,16.3333
717,1,1,66,1,2,200.0,16.35
717,1,1,66,1,2,200.0,16.3667
717,1,1,66,1,2,200.0,16.3833
717,1,1,66,1,2,200.0,16.4
717,1,1,66,1,2,200.0,16.4167
