timestep,plant_id,scenario,discharge,bypass,spill,controlled_inflow,controlled_outflow,volume,volume_res
5,49924,3,0.0,0.0,0.0,0.0,0.0,18650.0,18650.0
5,49925,1,0.0,0.0,0.0,0.0,0.0,291000.0,291000.0
5,49925,2,0.0,0.0,0.0,0.0,0.0,291000.0,291000.0
5,49925,3,0.0,0.0,0.0,0.0,0.0,291000.0,291000.0
5,49927,1,0.0,0.0,0.0,0.0,0.0,93499.99999999999,93499.99999999997
5,49927,2,0.0,0.0,0.0,0.0,0.0,93499.99999999999,93499.99999999997
5,49927,3,0.0,0.0,0.0,0.0,0.0,93499.99999999999,93499.99999999997
5,49928,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,49928,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,49928,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,49929,1,0.0,0.0,0.0,0.0,0.0,26000.0,26000.0
5,49929,2,0.0,0.0,0.0,0.0,0.0,26000.0,26000.0
5,49929,3,0.0,0.0,0.0,0.0,0.0,26000.0,26000.0
5,49930,1,0.0,0.0,0.0,0.0,0.0,25000.0,25000.0
5,49930,2,0.0,0.0,0.0,0.0,0.0,25000.0,25000.0
5,49930,3,0.0,0.0,0.0,0.0,0.0,25000.0,25000.0
5,49931,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,49931,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,49931,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,49900,1,106.97041386425208,0.0,0.0,107.25094173757853,106.97041386425208,-37.16777410278373,0.0
6,49900,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,49900,3,47.49509459379554,0.0,0.0,47.6210618305658,47.49509459379554,-16.46972529869297,0.0
6,49901,1,9.915425642091328,0.0,0.0,9.912438477341276,9.915425642091328,0.15050901774836392,0.0
6,49901,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,49901,3,9.915425642091328,0.0,0.0,9.912438477341276,9.915425642091328,0.15050901774836392,0.0
6,49902,1,9.912438477341276,0.0,0.0,0.16497368065023355,9.912438477341276,435.1547071722943,429.07230063243895
6,49902,2,0.0,0.0,0.0,0.0,0.0,500.0,500.0
6,49902,3,9.912438477341276,0.0,0.0,1.1059704512690771,9.912438477341276,439.6704088728575,434.3706784201434
6,49903,1,0.16497368065023355,0.0,0.0,0.16497368065023355,0.16497368065023355,0.0,0.0
6,49903,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,49903,3,1.1059704512690771,0.0,0.0,1.1059704512690771,1.1059704512690771,0.0,0.0
6,49904,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,49904,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,49904,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,49905,1,0.16497368065023355,0.0,0.0,0.0,0.16497368065023355,499.9726552122033,499.83543799862315
6,49905,2,0.0,0.0,0.0,0.0,0.0,500.0,500.0
6,49905,3,1.1059704512690771,0.0,0.0,0.0,1.1059704512690771,499.8166827146024,498.89678941388036
6,49906,1,97.33551609548725,0.0,0.0,12.370356671600943,97.33551609548725,174277.2386381401,174235.4908270583
6,49906,2,0.0,0.0,0.0,0.0,0.0,174725.0,174725.0
6,49906,3,37.70563618847448,0.0,0.0,2.3703566716009403,37.70563618847448,174475.43178357414,174459.3442383799
6,49907,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,49907,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,49907,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,49908,1,10.0,0.0,0.0,0.0,10.0,9295.005,9290.0
6,49908,2,0.0,0.0,0.0,0.0,0.0,9350.0,9350.0
6,49908,3,0.0,0.0,0.0,0.0,0.0,9350.0,9350.0
6,49911,1,0.0,0.0,0.0,13.0,0.0,18506.4935,18513.0
6,49911,2,0.0,0.0,0.0,13.0,0.0,18571.4935,18578.0
6,49911,3,0.0,0.0,0.0,13.0,0.0,18571.4935,18578.0
6,49912,1,0.0,0.0,0.0,0.0,0.0,32500.000000000004,32500.000000000004
6,49912,2,0.0,0.0,0.0,0.0,0.0,32500.000000000004,32500.000000000004
6,49912,3,0.0,0.0,0.0,0.0,0.0,32500.000000000004,32500.000000000004
6,49913,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,49913,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,49913,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,49914,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,49914,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,49914,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,49915,1,13.0,0.0,0.0,0.0,13.0,2993.5065,2987.0
6,49915,2,13.0,0.0,0.0,0.0,13.0,2928.5064999999995,2922.0
6,49915,3,13.0,0.0,0.0,0.0,13.0,2928.5064999999995,2922.0
6,49920,1,2.3703566716009403,0.0,0.0,0.0,2.3703566716009403,1961.2837680930804,1959.3122188351174
6,49920,2,0.0,0.0,0.0,0.0,0.0,2000.0,2000.0
6,49920,3,2.3703566716009403,0.0,0.0,0.0,2.3703566716009403,1961.2837680930804,1959.3122188351174
6,49921,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,49921,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,49921,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,49922,1,0.0,0.0,0.0,0.0,0.0,500.0,500.0
6,49922,2,0.0,0.0,0.0,0.0,0.0,500.0,500.0
6,49922,3,0.0,0.0,0.0,0.0,0.0,500.0,500.0
6,49923,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,49923,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,49923,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,49924,1,0.0,0.0,0.0,0.0,0.0,18650.0,18650.0
6,49924,2,0.0,0.0,0.0,0.0,0.0,18650.0,18650.0
6,49924,3,0.0,0.0,0.0,0.0,0.0,18650.0,18650.0
6,49925,1,0.0,0.0,0.0,0.0,0.0,291000.0,291000.0
6,49925,2,0.0,0.0,0.0,0.0,0.0,291000.0,291000.0
6,49925,3,0.0,0.0,0.0,0.0,0.0,291000.0,291000.0
6,49927,1,0.0,0.0,0.0,0.0,0.0,93499.99999999999,93499.99999999997
6,49927,2,0.0,0.0,0.0,0.0,0.0,93499.99999999999,93499.99999999997
6,49927,3,0.0,0.0,0.0,0.0,0.0,93499.99999999999,93499.99999999997
6,49928,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,49928,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,49928,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,49929,1,0.0,0.0,0.0,0.0,0.0,26000.0,26000.0
6,49929,2,0.0,0.0,0.0,0.0,0.0,26000.0,26000.0
6,49929,3,0.0,0.0,0.0,0.0,0.0,26000.0,26000.0
6,49930,1,0.0,0.0,0.0,0.0,0.0,25000.0,25000.0
6,49930,2,0.0,0.0,0.0,0.0,0.0,25000.0,25000.0
6,49930,3,0.0,0.0,0.0,0.0,0.0,25000.0,25000.0
6,49931,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,49931,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,49931,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,49900,1,147.03014828134673,0.0,0.0,147.05139096005067,147.03014828134673,-28.562309209625656,0.0
7,49900,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,49900,3,96.35851984404407,0.0,0.0,96.62966723491819,96.35851984404407,-36.862511339212574,0.0
7,49901,1,52.20198686342683,0.0,0.0,52.204348514575,52.20198686342683,-0.19718855967101756,0.0
7,49901,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,49901,3,52.20198686342683,0.0,0.0,52.19327032950655,52.20198686342683,1.2799009364251777,0.0
7,49902,1,52.204348514575,0.0,0.0,7.514167224066253,52.204348514575,408.8801462671205,384.39892535187397
7,49902,2,0.0,0.0,0.0,0.0,0.0,500.0,500.0
7,49902,3,52.19327032950655,0.0,0.0,7.5141337690563,52.19327032950655,412.7081344883821,389.6973031395784
7,49903,1,7.514167224066253,0.0,0.0,7.5141306429356005,7.514167224066253,0.005297988935999818,0.0
7,49903,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,49903,3,7.5141337690563,0.0,0.0,7.5141306429356005,7.5141337690563,-0.0014019407173101865,0.0
7,49904,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,49904,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,49904,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,49905,1,7.5141306429356005,0.0,0.0,0.0,7.5141306429356005,496.08469463895926,492.32131327918813
7,49905,2,0.0,0.0,0.0,0.0,0.0,500.0,500.0
7,49905,3,7.5141306429356005,0.0,0.0,0.0,7.5141306429356005,495.1460460542163,491.38266469444534
7,49906,1,94.8494040966235,0.0,0.0,26.105036918935536,94.8494040966235,174203.2753486685,174166.7529587068
7,49906,2,0.0,0.0,0.0,0.0,0.0,174725.0,174725.0
7,49906,3,44.4276803714913,0.0,0.0,11.376161546807936,44.4276803714913,174444.77894285353,174426.30802161625
7,49907,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,49907,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,49907,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,49908,1,10.0,0.0,0.0,0.0,10.0,9285.005,9280.0
7,49908,2,0.0,0.0,0.0,0.0,0.0,9350.0,9350.0
7,49908,3,0.0,0.0,0.0,0.0,0.0,9350.0,9350.0
7,49911,1,0.0,0.0,0.0,0.0,0.0,18513.0,18513.0
7,49911,2,0.0,0.0,0.0,13.0,0.0,18584.4935,18591.0
7,49911,3,0.0,0.0,0.0,13.0,0.0,18584.4935,18591.0
7,49912,1,0.0,0.0,0.0,0.0,0.0,32500.000000000004,32500.000000000004
7,49912,2,0.0,0.0,0.0,0.0,0.0,32500.000000000004,32500.000000000004
7,49912,3,0.0,0.0,0.0,0.0,0.0,32500.000000000004,32500.000000000004
7,49913,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,49913,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,49913,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,49914,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,49914,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,49914,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,49915,1,0.0,0.0,0.0,0.0,0.0,2987.0,2987.0
7,49915,2,13.0,0.0,0.0,0.0,13.0,2915.5065,2909.0
7,49915,3,13.0,0.0,0.0,0.0,13.0,2915.5065,2909.0
7,49920,1,16.105036918935596,0.0,0.0,0.0,16.105036918935596,1951.2730477057735,1943.207193854685
7,49920,2,0.0,0.0,0.0,0.0,0.0,2000.0,2000.0
7,49920,3,11.376161546807936,0.0,0.0,0.0,11.376161546807936,1954.4232720998762,1947.9360771082816
7,49921,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,49921,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,49921,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,49922,1,0.0,0.0,0.0,0.0,0.0,500.0,500.0
7,49922,2,0.0,0.0,0.0,0.0,0.0,500.0,500.0
7,49922,3,0.0,0.0,0.0,0.0,0.0,500.0,500.0
7,49923,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,49923,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,49923,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,49924,1,0.0,0.0,0.0,0.0,0.0,18650.0,18650.0
7,49924,2,0.0,0.0,0.0,0.0,0.0,18650.0,18650.0
7,49924,3,0.0,0.0,0.0,0.0,0.0,18650.0,18650.0
7,49925,1,0.0,0.0,0.0,0.0,0.0,291000.0,291000.0
7,49925,2,0.0,0.0,0.0,0.0,0.0,291000.0,291000.0
7,49925,3,0.0,0.0,0.0,0.0,0.0,291000.0,291000.0
7,49927,1,0.0,0.0,0.0,0.0,0.0,93499.99999999999,93499.99999999997
7,49927,2,0.0,0.0,0.0,0.0,0.0,93499.99999999999,93499.99999999997
7,49927,3,0.0,0.0,0.0,0.0,0.0,93499.99999999999,93499.99999999997
7,49928,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,49928,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,49928,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,49929,1,0.0,0.0,0.0,0.0,0.0,26000.0,26000.0
7,49929,2,0.0,0.0,0.0,0.0,0.0,26000.0,26000.0
7,49929,3,0.0,0.0,0.0,0.0,0.0,26000.0,26000.0
7,49930,1,0.0,0.0,0.0,0.0,0.0,25000.0,25000.0
7,49930,2,0.0,0.0,0.0,0.0,0.0,25000.0,25000.0
7,49930,3,0.0,0.0,0.0,0.0,0.0,25000.0,25000.0
7,49931,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,49931,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,49931,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,49900,1,150.29945206289543,0.0,0.0,150.2833667060622,150.29945206289543,3.184800094972068,0.0
8,49900,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,49900,3,103.03222129670812,0.0,0.0,103.0177324173466,103.03222129670812,-13.542698384675084,0.0
8,49901,1,52.17299380787141,0.0,0.0,52.173994608276146,52.17299380787141,-0.013497709875692356,0.0
8,49901,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,49901,3,52.17299380787141,0.0,0.0,52.170343989968956,52.17299380787141,0.22955216907375375,0.0
8,49902,1,52.173994608276146,0.0,0.0,1.642643388832528,52.173994608276146,357.52467911462026,333.85630054810696
8,49902,2,0.0,0.0,0.0,0.0,0.0,500.0,500.0
8,49902,3,52.170343989968956,0.0,0.0,2.038971430080377,52.170343989968956,362.71191842628946,339.55100703760684
8,49903,1,1.642643388832528,0.0,0.0,1.6426334016412174,1.642643388832528,0.008033032971743544,0.0
8,49903,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,49903,3,2.038971430080377,0.0,0.0,2.038904899431447,2.038971430080377,0.01179756801041156,0.0
8,49904,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,49904,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,49904,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,49905,1,1.6426334016412174,0.0,0.0,0.0,1.6426334016412174,491.200499989063,490.67643808295514
8,49905,2,0.0,0.0,0.0,0.0,0.0,500.0,500.0
8,49905,3,2.038904899431447,0.0,0.0,0.0,2.038904899431447,490.126175466367,489.3414607964169
8,49906,1,98.1103728981908,0.0,0.0,12.366447921026504,98.1103728981908,174123.4648984218,174081.0133815481
8,49906,2,0.0,0.0,0.0,0.0,0.0,174725.0,174725.0
8,49906,3,50.844738609475336,0.0,0.0,2.366447921026506,50.844738609475336,174401.19029030134,174377.83550350327
8,49907,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,49907,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,49907,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,49908,1,10.0,0.0,0.0,0.0,10.0,9275.005,9270.0
8,49908,2,0.0,0.0,0.0,0.0,0.0,9350.0,9350.0
8,49908,3,0.0,0.0,0.0,0.0,0.0,9350.0,9350.0
8,49911,1,0.0,0.0,0.0,0.0,0.0,18513.0,18513.0
8,49911,2,0.0,0.0,0.0,13.0,0.0,18597.4935,18604.0
8,49911,3,0.0,0.0,0.0,13.0,0.0,18597.4935,18604.0
8,49912,1,0.0,0.0,0.0,0.0,0.0,32500.000000000004,32500.000000000004
8,49912,2,0.0,0.0,0.0,0.0,0.0,32500.000000000004,32500.000000000004
8,49912,3,0.0,0.0,0.0,0.0,0.0,32500.000000000004,32500.000000000004
8,49913,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,49913,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,49913,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,49914,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,49914,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,49914,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,49915,1,0.0,0.0,0.0,0.0,0.0,2987.0,2987.0
8,49915,2,13.0,0.0,0.0,0.0,13.0,2902.5064999999995,2896.0
8,49915,3,13.0,0.0,0.0,0.0,13.0,2902.5064999999995,2896.0
8,49920,1,2.366447921026506,0.0,0.0,0.0,2.366447921026506,1941.2314019436858,1940.8348189503556
8,49920,2,0.0,0.0,0.0,0.0,0.0,2000.0,2000.0
8,49920,3,2.366447921026506,0.0,0.0,0.0,2.366447921026506,1945.9602851972804,1945.563702203952
8,49921,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,49921,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,49921,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,49922,1,0.0,0.0,0.0,0.0,0.0,500.0,500.0
8,49922,2,0.0,0.0,0.0,0.0,0.0,500.0,500.0
8,49922,3,0.0,0.0,0.0,0.0,0.0,500.0,500.0
8,49923,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,49923,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,49923,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,49924,1,0.0,0.0,0.0,0.0,0.0,18650.0,18650.0
8,49924,2,0.0,0.0,0.0,0.0,0.0,18650.0,18650.0
8,49924,3,0.0,0.0,0.0,0.0,0.0,18650.0,18650.0
8,49925,1,0.0,0.0,0.0,0.0,0.0,291000.0,291000.0
8,49925,2,0.0,0.0,0.0,0.0,0.0,291000.0,291000.0
8,49925,3,0.0,0.0,0.0,0.0,0.0,291000.0,291000.0
8,49927,1,0.0,0.0,0.0,0.0,0.0,93499.99999999999,93499.99999999997
8,49927,2,0.0,0.0,0.0,0.0,0.0,93499.99999999999,93499.99999999997
8,49927,3,0.0,0.0,0.0,0.0,0.0,93499.99999999999,93499.99999999997
8,49928,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,49928,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,49928,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,49929,1,0.0,0.0,0.0,0.0,0.0,26000.0,26000.0
8,49929,2,0.0,0.0,0.0,0.0,0.0,26000.0,26000.0
8,49929,3,0.0,0.0,0.0,0.0,0.0,26000.0,26000.0
8,49930,1,0.0,0.0,0.0,0.0,0.0,25000.0,25000.0
8,49930,2,0.0,0.0,0.0,0.0,0.0,25000.0,25000.0
8,49930,3,0.0,0.0,0.0,0.0,0.0,25000.0,25000.0
8,49931,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,49931,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,49931,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,49900,1,110.74738808052723,0.0,0.0,111.02283152794743,110.74738808052723,-36.71669715281731,0.0
9,49900,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,49900,3,83.34778335969476,0.0,0.0,83.35513822968247,83.34778335969476,13.812222986639972,0.0
9,49901,1,10.816910021759949,0.0,0.18059643566684858,10.996334776747615,10.997506457426795,0.12620470426283664,0.0
9,49901,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,49901,3,10.816910021759949,0.0,0.0,10.815286247250167,10.816910021759949,0.21650299734482542,0.0
9,49902,1,10.996334776747615,0.0,0.0,0.2177055817241038,10.996334776747615,328.1280841497039,323.07511670548797
9,49902,2,0.0,0.0,0.0,0.0,0.0,500.0,500.0
9,49902,3,10.815286247250167,0.0,0.0,0.2089346883837687,10.815286247250167,333.8454768882564,328.9416270708115
9,49903,1,0.2177055817241038,0.0,0.0,0.2177055817241038,0.2177055817241038,-1.3869454196237265e-17,0.0
9,49903,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,49903,3,0.2089346883837687,0.0,0.0,0.2089346883837687,0.2089346883837687,0.0,0.0
9,49904,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,49904,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,49904,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,49905,1,0.2089346883837687,0.0,0.00877089334033531,0.0,0.2177055817241038,490.49467159507753,490.4581872378697
9,49905,2,0.0,0.0,0.0,0.0,0.0,500.0,500.0
9,49905,3,0.2089346883837687,0.0,0.0,0.0,0.2089346883837687,489.1670172924765,489.13200281216916
9,49906,1,100.02532507052071,0.0,0.0,10.0,100.02532507052071,174036.04377806594,173990.98805128416
9,49906,2,0.0,0.0,0.0,0.0,0.0,174725.0,174725.0
9,49906,3,72.53822820792243,0.0,0.0,0.0,72.53822820792243,174341.94578437583,174305.30641918146
9,49907,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,49907,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,49907,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,49908,1,10.0,0.0,0.0,0.0,10.0,9265.005,9260.0
9,49908,2,0.0,0.0,0.0,0.0,0.0,9350.0,9350.0
9,49908,3,0.0,0.0,0.0,0.0,0.0,9350.0,9350.0
9,49911,1,0.0,0.0,0.0,0.0,0.0,18513.0,18513.0
9,49911,2,0.0,0.0,0.0,13.0,0.0,18610.4935,18617.0
9,49911,3,0.0,0.0,0.0,13.0,0.0,18610.4935,18617.0
9,49912,1,0.0,0.0,0.0,0.0,0.0,32500.000000000004,32500.000000000004
9,49912,2,0.0,0.0,0.0,0.0,0.0,32500.000000000004,32500.000000000004
9,49912,3,0.0,0.0,0.0,0.0,0.0,32500.000000000004,32500.000000000004
9,49913,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,49913,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,49913,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,49914,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,49914,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,49914,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,49915,1,0.0,0.0,0.0,0.0,0.0,2987.0,2987.0
9,49915,2,13.0,0.0,0.0,0.0,13.0,2889.5065,2883.0
9,49915,3,13.0,0.0,0.0,0.0,13.0,2889.5065,2883.0
9,49920,1,0.0,0.0,0.0,0.0,0.0,1940.8348189503765,1940.8348189503556
9,49920,2,0.0,0.0,0.0,0.0,0.0,2000.0,2000.0
9,49920,3,0.0,0.0,0.0,0.0,0.0,1945.5637022039818,1945.563702203952
9,49921,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,49921,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,49921,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,49922,1,0.0,0.0,0.0,0.0,0.0,500.0,500.0
9,49922,2,0.0,0.0,0.0,0.0,0.0,500.0,500.0
9,49922,3,0.0,0.0,0.0,0.0,0.0,500.0,500.0
9,49923,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,49923,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,49923,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,49924,1,0.0,0.0,0.0,0.0,0.0,18650.0,18650.0
9,49924,2,0.0,0.0,0.0,0.0,0.0,18650.0,18650.0
9,49924,3,0.0,0.0,0.0,0.0,0.0,18650.0,18650.0
9,49925,1,0.0,0.0,0.0,0.0,0.0,291000.0,291000.0
9,49925,2,0.0,0.0,0.0,0.0,0.0,291000.0,291000.0
9,49925,3,0.0,0.0,0.0,0.0,0.0,291000.0,291000.0
9,49927,1,0.0,0.0,0.0,0.0,0.0,93499.99999999999,93499.99999999997
9,49927,2,0.0,0.0,0.0,0.0,0.0,93499.99999999999,93499.99999999997
9,49927,3,0.0,0.0,0.0,0.0,0.0,93499.99999999999,93499.99999999997
9,49928,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,49928,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,49928,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,49929,1,0.0,0.0,0.0,0.0,0.0,26000.0,26000.0
9,49929,2,0.0,0.0,0.0,0.0,0.0,26000.0,26000.0
9,49929,3,0.0,0.0,0.0,0.0,0.0,26000.0,26000.0
9,49930,1,0.0,0.0,0.0,0.0,0.0,25000.0,25000.0
9,49930,2,0.0,0.0,0.0,0.0,0.0,25000.0,25000.0
9,49930,3,0.0,0.0,0.0,0.0,0.0,25000.0,25000.0
9,49931,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,49931,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,49931,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,49900,1,142.73703714192462,0.0,0.0,142.74950442558682,142.73703714192462,22.67407436612303,0.0
10,49900,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,49900,3,117.35006860554837,0.0,0.0,117.36507927644173,117.35006860554837,18.449713139508695,0.0
10,49901,1,38.8014897036425,0.0,0.0,38.802033121786735,38.8014897036425,-0.03635909616793121,0.0
10,49901,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,49901,3,38.80148999256809,0.0,0.0,38.802033121786735,38.80148999256809,-0.06525167708942209,0.0
10,49902,1,38.802033121786735,0.0,0.0,0.0,38.802033121786735,304.63660015879475,284.2842501401808
10,49902,2,0.0,0.0,0.0,0.0,0.0,500.0,500.0
10,49902,3,38.802033121786735,0.0,0.0,0.0,38.802033121786735,310.50311052411786,290.1507605055043
10,49903,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,49903,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,49903,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,49904,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,49904,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,49904,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,49905,1,0.0,0.0,0.0,0.0,0.0,490.4581872378622,490.4581872378697
10,49905,2,0.0,0.0,0.0,0.0,0.0,500.0,500.0
10,49905,3,0.0,0.0,0.0,0.0,0.0,489.1320028121699,489.13200281216916
10,49906,1,103.94801472194439,0.0,0.0,10.916940041512362,103.94801472194439,173944.4281145559,173897.95629469954
10,49906,2,0.0,0.0,0.0,0.0,0.0,174725.0,174725.0
10,49906,3,78.56358928387375,0.0,0.0,0.9169400415123684,78.56358928387375,174266.45437970417,174227.6616734449
10,49907,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,49907,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,49907,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,49908,1,10.0,0.0,0.0,0.0,10.0,9255.005,9250.0
10,49908,2,0.0,0.0,0.0,0.0,0.0,9350.0,9350.0
10,49908,3,0.0,0.0,0.0,0.0,0.0,9350.0,9350.0
10,49911,1,0.0,0.0,0.0,0.0,0.0,18513.0,18513.0
10,49911,2,0.0,0.0,0.0,13.0,0.0,18623.4935,18630.0
10,49911,3,0.0,0.0,0.0,13.0,0.0,18623.4935,18630.0
10,49912,1,0.0,0.0,0.0,0.0,0.0,32500.000000000004,32500.000000000004
10,49912,2,0.0,0.0,0.0,0.0,0.0,32500.000000000004,32500.000000000004
