id,plant_id,timestep,timestep_fractional,production,area,fuel_type,status,startup
1459,7,2.0,1.2,76.00000000000003,1,Thermal,1,0
1460,7,2.0,1.3,76.0,1,Thermal,1,0
1461,7,2.0,1.4,76.00000000000001,1,Thermal,1,0
1462,7,2.0,1.5,76.0,1,Thermal,1,0
1463,7,2.0,1.6,76.0,1,Thermal,1,0
1464,7,2.0,1.7,76.0,1,Thermal,1,0
1465,7,2.0,1.8,76.0,1,Thermal,1,0
1466,7,2.0,1.9,76.0,1,Thermal,1,0
1467,7,2.0,2.0,76.0,1,Thermal,1,0
1468,7,3.0,2.1,76.00000000000001,1,Thermal,1,0
1469,7,3.0,2.2,76.00000000000003,1,Thermal,1,0
1470,7,3.0,2.3,76.0,1,Thermal,1,0
1471,7,3.0,2.4,76.00000000000001,1,Thermal,1,0
1472,7,3.0,2.5,76.0,1,Thermal,1,0
1473,7,3.0,2.6,76.0,1,Thermal,1,0
1474,7,3.0,2.7,76.0,1,Thermal,1,0
1475,7,3.0,2.8,76.0,1,Thermal,1,0
1476,7,3.0,2.9,76.0,1,Thermal,1,0
1477,7,3.0,3.0,76.0,1,Thermal,1,0
1478,7,4.0,3.1,76.00000000000001,1,Thermal,1,0
1479,7,4.0,3.2,76.00000000000003,1,Thermal,1,0
1480,7,4.0,3.3,76.0,1,Thermal,1,0
1481,7,4.0,3.4,76.00000000000001,1,Thermal,1,0
1482,7,4.0,3.5,76.0,1,Thermal,1,0
1483,7,4.0,3.6,76.0,1,Thermal,1,0
1484,7,4.0,3.7,76.0,1,Thermal,1,0
1485,7,4.0,3.8,76.0,1,Thermal,1,0
1486,7,4.0,3.9,76.0,1,Thermal,1,0
1487,7,4.0,4.0,76.0,1,Thermal,1,0
1488,7,5.0,4.1,76.00000000000001,1,Thermal,1,0
1489,7,5.0,4.2,76.00000000000003,1,Thermal,1,0
1490,7,5.0,4.3,76.0,1,Thermal,1,0
1491,7,5.0,4.4,76.00000000000001,1,Thermal,1,0
1492,7,5.0,4.5,76.0,1,Thermal,1,0
1493,7,5.0,4.6,76.0,1,Thermal,1,0
1494,7,5.0,4.7,76.0,1,Thermal,1,0
1495,7,5.0,4.8,76.0,1,Thermal,1,0
1496,7,5.0,4.9,76.0,1,Thermal,1,0
1497,7,5.0,5.0,76.0,1,Thermal,1,0
1498,7,6.0,5.1,76.00000000000001,1,Thermal,1,0
1499,7,6.0,5.2,76.00000000000003,1,Thermal,1,0
1500,7,6.0,5.3,76.0,1,Thermal,1,0
1501,7,6.0,5.4,76.00000000000001,1,Thermal,1,0
1502,7,6.0,5.5,76.0,1,Thermal,1,0
1503,7,6.0,5.6,76.0,1,Thermal,1,0
1504,7,6.0,5.7,76.0,1,Thermal,1,0
1505,7,6.0,5.8,76.0,1,Thermal,1,0
1506,7,6.0,5.9,76.0,1,Thermal,1,0
1507,7,6.0,6.0,76.0,1,Thermal,1,0
1508,7,7.0,6.1,76.00000000000001,1,Thermal,1,0
1509,7,7.0,6.2,76.00000000000003,1,Thermal,1,0
1510,7,7.0,6.3,76.0,1,Thermal,1,0
1511,7,7.0,6.4,76.00000000000001,1,Thermal,1,0
1512,7,7.0,6.5,76.0,1,Thermal,1,0
1513,7,7.0,6.6,76.0,1,Thermal,1,0
1514,7,7.0,6.7,76.0,1,Thermal,1,0
1515,7,7.0,6.8,76.0,1,Thermal,1,0
1516,7,7.0,6.9,76.0,1,Thermal,1,0
1517,7,7.0,7.0,76.0,1,Thermal,1,0
1518,7,8.0,7.1,76.00000000000001,1,Thermal,1,0
1519,7,8.0,7.2,76.00000000000003,1,Thermal,1,0
1520,7,8.0,7.3,76.0,1,Thermal,1,0
1521,7,8.0,7.4,76.00000000000001,1,Thermal,1,0
1522,7,8.0,7.5,76.0,1,Thermal,1,0
1523,7,8.0,7.6,76.0,1,Thermal,1,0
1524,7,8.0,7.7,76.0,1,Thermal,1,0
1525,7,8.0,7.8,76.0,1,Thermal,1,0
1526,7,8.0,7.9,76.0,1,Thermal,1,0
1527,7,8.0,8.0,76.0,1,Thermal,1,0
1528,7,9.0,8.1,76.00000000000001,1,Thermal,1,0
1529,7,9.0,8.2,76.00000000000003,1,Thermal,1,0
1530,7,9.0,8.3,76.0,1,Thermal,1,0
1531,7,9.0,8.4,76.00000000000001,1,Thermal,1,0
1532,7,9.0,8.5,76.0,1,Thermal,1,0
1533,7,9.0,8.6,76.0,1,Thermal,1,0
1534,7,9.0,8.7,76.0,1,Thermal,1,0
1535,7,9.0,8.8,76.0,1,Thermal,1,0
1536,7,9.0,8.9,76.0,1,Thermal,1,0
1537,7,9.0,9.0,76.0,1,Thermal,1,0
1538,7,10.0,9.1,76.00000000000001,1,Thermal,1,0
1539,7,10.0,9.2,76.00000000000003,1,Thermal,1,0
1540,7,10.0,9.3,76.0,1,Thermal,1,0
1541,7,10.0,9.4,76.00000000000001,1,Thermal,1,0
1542,7,10.0,9.5,76.0,1,Thermal,1,0
1543,7,10.0,9.6,76.0,1,Thermal,1,0
1544,7,10.0,9.7,76.0,1,Thermal,1,0
1545,7,10.0,9.8,76.0,1,Thermal,1,0
1546,7,10.0,9.9,76.0,1,Thermal,1,0
1547,7,10.0,10.0,76.0,1,Thermal,1,0
1548,7,11.0,10.1,76.00000000000001,1,Thermal,1,0
1549,7,11.0,10.2,76.00000000000003,1,Thermal,1,0
1550,7,11.0,10.3,76.0,1,Thermal,1,0
1551,7,11.0,10.4,76.00000000000001,1,Thermal,1,0
1552,7,11.0,10.5,76.0,1,Thermal,1,0
1553,7,11.0,10.6,76.0,1,Thermal,1,0
1554,7,11.0,10.7,76.0,1,Thermal,1,0
1555,7,11.0,10.8,76.0,1,Thermal,1,0
1556,7,11.0,10.9,76.0,1,Thermal,1,0
1557,7,11.0,11.0,76.0,1,Thermal,1,0
1558,7,12.0,11.1,76.00000000000001,1,Thermal,1,0
1559,7,12.0,11.2,76.00000000000003,1,Thermal,1,0
1560,7,12.0,11.3,76.0,1,Thermal,1,0
1561,7,12.0,11.4,76.00000000000001,1,Thermal,1,0
1562,7,12.0,11.5,76.0,1,Thermal,1,0
1563,7,12.0,11.6,76.0,1,Thermal,1,0
1564,7,12.0,11.7,76.0,1,Thermal,1,0
1565,7,12.0,11.8,76.0,1,Thermal,1,0
1566,7,12.0,11.9,76.0,1,Thermal,1,0
1567,7,12.0,12.0,76.0,1,Thermal,1,0
1568,7,13.0,12.1,76.00000000000001,1,Thermal,1,0
1569,7,13.0,12.2,76.00000000000003,1,Thermal,1,0
1570,7,13.0,12.3,76.0,1,Thermal,1,0
1571,7,13.0,12.4,76.00000000000001,1,Thermal,1,0
1572,7,13.0,12.5,76.0,1,Thermal,1,0
1573,7,13.0,12.6,76.0,1,Thermal,1,0
1574,7,13.0,12.7,76.0,1,Thermal,1,0
1575,7,13.0,12.8,76.0,1,Thermal,1,0
1576,7,13.0,12.9,76.0,1,Thermal,1,0
1577,7,13.0,13.0,76.0,1,Thermal,1,0
1578,7,14.0,13.1,76.00000000000001,1,Thermal,1,0
1579,7,14.0,13.2,76.00000000000003,1,Thermal,1,0
1580,7,14.0,13.3,76.0,1,Thermal,1,0
1581,7,14.0,13.4,76.00000000000001,1,Thermal,1,0
1582,7,14.0,13.5,76.0,1,Thermal,1,0
1583,7,14.0,13.6,76.0,1,Thermal,1,0
1584,7,14.0,13.7,76.0,1,Thermal,1,0
1585,7,14.0,13.8,76.0,1,Thermal,1,0
1586,7,14.0,13.9,76.0,1,Thermal,1,0
1587,7,14.0,14.0,76.0,1,Thermal,1,0
1588,7,15.0,14.1,76.00000000000001,1,Thermal,1,0
1589,7,15.0,14.2,76.00000000000003,1,Thermal,1,0
1590,7,15.0,14.3,76.0,1,Thermal,1,0
1591,7,15.0,14.4,76.00000000000001,1,Thermal,1,0
1592,7,15.0,14.5,76.0,1,Thermal,1,0
1593,7,15.0,14.6,76.0,1,Thermal,1,0
1594,7,15.0,14.7,76.0,1,Thermal,1,0
1595,7,15.0,14.8,76.0,1,Thermal,1,0
1596,7,15.0,14.9,76.0,1,Thermal,1,0
1597,7,15.0,15.0,76.0,1,Thermal,1,0
1598,7,16.0,15.1,76.00000000000001,1,Thermal,1,0
1599,7,16.0,15.2,76.00000000000003,1,Thermal,1,0
1600,7,16.0,15.3,76.0,1,Thermal,1,0
1601,7,16.0,15.4,76.00000000000001,1,Thermal,1,0
1602,7,16.0,15.5,76.0,1,Thermal,1,0
1603,7,16.0,15.6,76.0,1,Thermal,1,0
1604,7,16.0,15.7,76.0,1,Thermal,1,0
1605,7,16.0,15.8,76.0,1,Thermal,1,0
1606,7,16.0,15.9,76.0,1,Thermal,1,0
1607,7,16.0,16.0,76.0,1,Thermal,1,0
1608,7,17.0,16.1,76.00000000000001,1,Thermal,1,0
1609,7,17.0,16.2,76.00000000000003,1,Thermal,1,0
1610,7,17.0,16.3,76.0,1,Thermal,1,0
1611,7,17.0,16.4,76.00000000000001,1,Thermal,1,0
1612,7,17.0,16.5,76.0,1,Thermal,1,0
1613,7,17.0,16.6,76.0,1,Thermal,1,0
1614,7,17.0,16.7,76.0,1,Thermal,1,0
1615,7,17.0,16.8,76.0,1,Thermal,1,0
1616,7,17.0,16.9,76.0,1,Thermal,1,0
1617,7,17.0,17.0,76.0,1,Thermal,1,0
1618,7,18.0,17.1,76.00000000000001,1,Thermal,1,0
1619,7,18.0,17.2,76.00000000000003,1,Thermal,1,0
1620,7,18.0,17.3,76.0,1,Thermal,1,0
1621,7,18.0,17.4,76.00000000000001,1,Thermal,1,0
1622,7,18.0,17.5,76.0,1,Thermal,1,0
1623,7,18.0,17.6,76.0,1,Thermal,1,0
1624,7,18.0,17.7,76.0,1,Thermal,1,0
1625,7,18.0,17.8,76.0,1,Thermal,1,0
1626,7,18.0,17.9,76.0,1,Thermal,1,0
1627,7,18.0,18.0,76.0,1,Thermal,1,0
1628,7,19.0,18.1,76.00000000000001,1,Thermal,1,0
1629,7,19.0,18.2,76.00000000000003,1,Thermal,1,0
1630,7,19.0,18.3,76.0,1,Thermal,1,0
1631,7,19.0,18.4,76.00000000000001,1,Thermal,1,0
1632,7,19.0,18.5,76.0,1,Thermal,1,0
1633,7,19.0,18.6,76.0,1,Thermal,1,0
1634,7,19.0,18.7,76.0,1,Thermal,1,0
1635,7,19.0,18.8,76.0,1,Thermal,1,0
1636,7,19.0,18.9,76.0,1,Thermal,1,0
1637,7,19.0,19.0,76.0,1,Thermal,1,0
1638,7,20.0,19.1,76.00000000000001,1,Thermal,1,0
1639,7,20.0,19.2,76.00000000000003,1,Thermal,1,0
1640,7,20.0,19.3,76.0,1,Thermal,1,0
1641,7,20.0,19.4,76.00000000000001,1,Thermal,1,0
1642,7,20.0,19.5,76.0,1,Thermal,1,0
1643,7,20.0,19.6,76.0,1,Thermal,1,0
1644,7,20.0,19.7,76.0,1,Thermal,1,0
1645,7,20.0,19.8,76.0,1,Thermal,1,0
1646,7,20.0,19.9,76.0,1,Thermal,1,0
1647,7,20.0,20.0,76.0,1,Thermal,1,0
1648,7,21.0,20.1,76.00000000000001,1,Thermal,1,0
1649,7,21.0,20.2,76.00000000000003,1,Thermal,1,0
1650,7,21.0,20.3,76.0,1,Thermal,1,0
1651,7,21.0,20.4,76.00000000000001,1,Thermal,1,0
1652,7,21.0,20.5,76.0,1,Thermal,1,0
1653,7,21.0,20.6,76.0,1,Thermal,1,0
1654,7,21.0,20.7,76.0,1,Thermal,1,0
1655,7,21.0,20.8,76.0,1,Thermal,1,0
1656,7,21.0,20.9,76.0,1,Thermal,1,0
1657,7,21.0,21.0,76.0,1,Thermal,1,0
1658,7,22.0,21.1,76.00000000000001,1,Thermal,1,0
1659,7,22.0,21.2,76.00000000000003,1,Thermal,1,0
1660,7,22.0,21.3,76.0,1,Thermal,1,0
1661,7,22.0,21.4,76.00000000000001,1,Thermal,1,0
1662,7,22.0,21.5,76.0,1,Thermal,1,0
1663,7,22.0,21.6,76.0,1,Thermal,1,0
1664,7,22.0,21.7,76.0,1,Thermal,1,0
1665,7,22.0,21.8,76.0,1,Thermal,1,0
1666,7,22.0,21.9,76.0,1,Thermal,1,0
1667,7,22.0,22.0,76.0,1,Thermal,1,0
1668,7,23.0,22.1,76.00000000000001,1,Thermal,1,0
1669,7,23.0,22.2,76.00000000000003,1,Thermal,1,0
1670,7,23.0,22.3,76.0,1,Thermal,1,0
1671,7,23.0,22.4,76.00000000000001,1,Thermal,1,0
1672,7,23.0,22.5,76.0,1,Thermal,1,0
1673,7,23.0,22.6,76.0,1,Thermal,1,0
1674,7,23.0,22.7,76.0,1,Thermal,1,0
1675,7,23.0,22.8,76.0,1,Thermal,1,0
1676,7,23.0,22.9,76.0,1,Thermal,1,0
1677,7,23.0,23.0,76.0,1,Thermal,1,0
1678,7,24.0,23.1,74.71200000000002,1,Thermal,1,0
1679,7,24.0,23.2,71.21600000000001,1,Thermal,1,0
1680,7,24.0,23.3,66.064,1,Thermal,1,0
1681,7,24.0,23.4,59.80800000000001,1,Thermal,1,0
1682,7,24.0,23.5,53.0,1,Thermal,1,0
1683,7,24.0,23.6,46.192,1,Thermal,1,0
1684,7,24.0,23.7,39.936,1,Thermal,1,0
1685,7,24.0,23.8,34.784,1,Thermal,1,0
1686,7,24.0,23.9,31.288000000000004,1,Thermal,1,0
1687,7,24.0,24.0,30.0,1,Thermal,1,0
1688,8,1.0,0.0,76.0,1,Thermal,1,0
1689,8,1.0,0.1,64.822,1,Thermal,1,0
1690,8,1.0,0.2,58.336000000000006,1,Thermal,1,0
1691,8,1.0,0.3,55.71399999999999,1,Thermal,1,0
1692,8,1.0,0.4,56.128,1,Thermal,1,0
1693,8,1.0,0.5,58.75,1,Thermal,1,0
1694,8,1.0,0.6,62.751999999999995,1,Thermal,1,0
1695,8,1.0,0.7,67.306,1,Thermal,1,0
1696,8,1.0,0.8,71.584,1,Thermal,1,0
1697,8,1.0,0.9,74.75800000000001,1,Thermal,1,0
1698,8,1.0,1.0,76.0,1,Thermal,1,0
1699,8,2.0,1.1,76.00000000000001,1,Thermal,1,0
1700,8,2.0,1.2,76.00000000000003,1,Thermal,1,0
1701,8,2.0,1.3,76.0,1,Thermal,1,0
1702,8,2.0,1.4,76.00000000000001,1,Thermal,1,0
1703,8,2.0,1.5,76.0,1,Thermal,1,0
1704,8,2.0,1.6,76.0,1,Thermal,1,0
1705,8,2.0,1.7,76.0,1,Thermal,1,0
1706,8,2.0,1.8,76.0,1,Thermal,1,0
1707,8,2.0,1.9,76.0,1,Thermal,1,0
1708,8,2.0,2.0,76.0,1,Thermal,1,0
1709,8,3.0,2.1,76.00000000000001,1,Thermal,1,0
1710,8,3.0,2.2,76.00000000000003,1,Thermal,1,0
1711,8,3.0,2.3,76.0,1,Thermal,1,0
1712,8,3.0,2.4,76.00000000000001,1,Thermal,1,0
1713,8,3.0,2.5,76.0,1,Thermal,1,0
1714,8,3.0,2.6,76.0,1,Thermal,1,0
1715,8,3.0,2.7,76.0,1,Thermal,1,0
1716,8,3.0,2.8,76.0,1,Thermal,1,0
1717,8,3.0,2.9,76.0,1,Thermal,1,0
1718,8,3.0,3.0,76.0,1,Thermal,1,0
1719,8,4.0,3.1,76.00000000000001,1,Thermal,1,0
1720,8,4.0,3.2,76.00000000000003,1,Thermal,1,0
1721,8,4.0,3.3,76.0,1,Thermal,1,0
1722,8,4.0,3.4,76.00000000000001,1,Thermal,1,0
1723,8,4.0,3.5,76.0,1,Thermal,1,0
1724,8,4.0,3.6,76.0,1,Thermal,1,0
1725,8,4.0,3.7,76.0,1,Thermal,1,0
1726,8,4.0,3.8,76.0,1,Thermal,1,0
1727,8,4.0,3.9,76.0,1,Thermal,1,0
1728,8,4.0,4.0,76.0,1,Thermal,1,0
1729,8,5.0,4.1,76.00000000000001,1,Thermal,1,0
1730,8,5.0,4.2,76.00000000000003,1,Thermal,1,0
1731,8,5.0,4.3,76.0,1,Thermal,1,0
1732,8,5.0,4.4,76.00000000000001,1,Thermal,1,0
1733,8,5.0,4.5,76.0,1,Thermal,1,0
1734,8,5.0,4.6,76.0,1,Thermal,1,0
1735,8,5.0,4.7,76.0,1,Thermal,1,0
1736,8,5.0,4.8,76.0,1,Thermal,1,0
1737,8,5.0,4.9,76.0,1,Thermal,1,0
1738,8,5.0,5.0,76.0,1,Thermal,1,0
1739,8,6.0,5.1,76.00000000000001,1,Thermal,1,0
1740,8,6.0,5.2,76.00000000000003,1,Thermal,1,0
1741,8,6.0,5.3,76.0,1,Thermal,1,0
1742,8,6.0,5.4,76.00000000000001,1,Thermal,1,0
1743,8,6.0,5.5,76.0,1,Thermal,1,0
1744,8,6.0,5.6,76.0,1,Thermal,1,0
1745,8,6.0,5.7,76.0,1,Thermal,1,0
1746,8,6.0,5.8,76.0,1,Thermal,1,0
1747,8,6.0,5.9,76.0,1,Thermal,1,0
1748,8,6.0,6.0,76.0,1,Thermal,1,0
1749,8,7.0,6.1,76.00000000000001,1,Thermal,1,0
1750,8,7.0,6.2,76.00000000000003,1,Thermal,1,0
1751,8,7.0,6.3,76.0,1,Thermal,1,0
1752,8,7.0,6.4,76.00000000000001,1,Thermal,1,0
1753,8,7.0,6.5,76.0,1,Thermal,1,0
1754,8,7.0,6.6,76.0,1,Thermal,1,0
1755,8,7.0,6.7,76.0,1,Thermal,1,0
1756,8,7.0,6.8,76.0,1,Thermal,1,0
1757,8,7.0,6.9,76.0,1,Thermal,1,0
1758,8,7.0,7.0,76.0,1,Thermal,1,0
1759,8,8.0,7.1,76.00000000000001,1,Thermal,1,0
1760,8,8.0,7.2,76.00000000000003,1,Thermal,1,0
1761,8,8.0,7.3,76.0,1,Thermal,1,0
1762,8,8.0,7.4,76.00000000000001,1,Thermal,1,0
1763,8,8.0,7.5,76.0,1,Thermal,1,0
1764,8,8.0,7.6,76.0,1,Thermal,1,0
1765,8,8.0,7.7,76.0,1,Thermal,1,0
1766,8,8.0,7.8,76.0,1,Thermal,1,0
1767,8,8.0,7.9,76.0,1,Thermal,1,0
1768,8,8.0,8.0,76.0,1,Thermal,1,0
1769,8,9.0,8.1,76.00000000000001,1,Thermal,1,0
1770,8,9.0,8.2,76.00000000000003,1,Thermal,1,0
1771,8,9.0,8.3,76.0,1,Thermal,1,0
1772,8,9.0,8.4,76.00000000000001,1,Thermal,1,0
1773,8,9.0,8.5,76.0,1,Thermal,1,0
1774,8,9.0,8.6,76.0,1,Thermal,1,0
1775,8,9.0,8.7,76.0,1,Thermal,1,0
1776,8,9.0,8.8,76.0,1,Thermal,1,0
1777,8,9.0,8.9,76.0,1,Thermal,1,0
1778,8,9.0,9.0,76.0,1,Thermal,1,0
1779,8,10.0,9.1,76.00000000000001,1,Thermal,1,0
1780,8,10.0,9.2,76.00000000000003,1,Thermal,1,0
1781,8,10.0,9.3,76.0,1,Thermal,1,0
1782,8,10.0,9.4,76.00000000000001,1,Thermal,1,0
1783,8,10.0,9.5,76.0,1,Thermal,1,0
1784,8,10.0,9.6,76.0,1,Thermal,1,0
1785,8,10.0,9.7,76.0,1,Thermal,1,0
1786,8,10.0,9.8,76.0,1,Thermal,1,0
1787,8,10.0,9.9,76.0,1,Thermal,1,0
1788,8,10.0,10.0,76.0,1,Thermal,1,0
1789,8,11.0,10.1,76.00000000000001,1,Thermal,1,0
1790,8,11.0,10.2,76.00000000000003,1,Thermal,1,0
1791,8,11.0,10.3,76.0,1,Thermal,1,0
1792,8,11.0,10.4,76.00000000000001,1,Thermal,1,0
1793,8,11.0,10.5,76.0,1,Thermal,1,0
1794,8,11.0,10.6,76.0,1,Thermal,1,0
1795,8,11.0,10.7,76.0,1,Thermal,1,0
1796,8,11.0,10.8,76.0,1,Thermal,1,0
1797,8,11.0,10.9,76.0,1,Thermal,1,0
1798,8,11.0,11.0,76.0,1,Thermal,1,0
1799,8,12.0,11.1,76.00000000000001,1,Thermal,1,0
1800,8,12.0,11.2,76.00000000000003,1,Thermal,1,0
1801,8,12.0,11.3,76.0,1,Thermal,1,0
1802,8,12.0,11.4,76.00000000000001,1,Thermal,1,0
1803,8,12.0,11.5,76.0,1,Thermal,1,0
1804,8,12.0,11.6,76.0,1,Thermal,1,0
1805,8,12.0,11.7,76.0,1,Thermal,1,0
1806,8,12.0,11.8,76.0,1,Thermal,1,0
1807,8,12.0,11.9,76.0,1,Thermal,1,0
1808,8,12.0,12.0,76.0,1,Thermal,1,0
1809,8,13.0,12.1,76.00000000000001,1,Thermal,1,0
1810,8,13.0,12.2,76.00000000000003,1,Thermal,1,0
1811,8,13.0,12.3,76.0,1,Thermal,1,0
1812,8,13.0,12.4,76.00000000000001,1,Thermal,1,0
1813,8,13.0,12.5,76.0,1,Thermal,1,0
1814,8,13.0,12.6,76.0,1,Thermal,1,0
1815,8,13.0,12.7,76.0,1,Thermal,1,0
1816,8,13.0,12.8,76.0,1,Thermal,1,0
1817,8,13.0,12.9,76.0,1,Thermal,1,0
1818,8,13.0,13.0,76.0,1,Thermal,1,0
1819,8,14.0,13.1,76.00000000000001,1,Thermal,1,0
1820,8,14.0,13.2,76.00000000000003,1,Thermal,1,0
1821,8,14.0,13.3,76.0,1,Thermal,1,0
1822,8,14.0,13.4,76.00000000000001,1,Thermal,1,0
1823,8,14.0,13.5,76.0,1,Thermal,1,0
1824,8,14.0,13.6,76.0,1,Thermal,1,0
1825,8,14.0,13.7,76.0,1,Thermal,1,0
1826,8,14.0,13.8,76.0,1,Thermal,1,0
1827,8,14.0,13.9,76.0,1,Thermal,1,0
1828,8,14.0,14.0,76.0,1,Thermal,1,0
1829,8,15.0,14.1,76.00000000000001,1,Thermal,1,0
1830,8,15.0,14.2,76.00000000000003,1,Thermal,1,0
1831,8,15.0,14.3,76.0,1,Thermal,1,0
1832,8,15.0,14.4,76.00000000000001,1,Thermal,1,0
1833,8,15.0,14.5,76.0,1,Thermal,1,0
1834,8,15.0,14.6,76.0,1,Thermal,1,0
1835,8,15.0,14.7,76.0,1,Thermal,1,0
1836,8,15.0,14.8,76.0,1,Thermal,1,0
1837,8,15.0,14.9,76.0,1,Thermal,1,0
1838,8,15.0,15.0,76.0,1,Thermal,1,0
1839,8,16.0,15.1,76.00000000000001,1,Thermal,1,0
1840,8,16.0,15.2,76.00000000000003,1,Thermal,1,0
1841,8,16.0,15.3,76.0,1,Thermal,1,0
1842,8,16.0,15.4,76.00000000000001,1,Thermal,1,0
1843,8,16.0,15.5,76.0,1,Thermal,1,0
1844,8,16.0,15.6,76.0,1,Thermal,1,0
1845,8,16.0,15.7,76.0,1,Thermal,1,0
1846,8,16.0,15.8,76.0,1,Thermal,1,0
1847,8,16.0,15.9,76.0,1,Thermal,1,0
1848,8,16.0,16.0,76.0,1,Thermal,1,0
1849,8,17.0,16.1,76.00000000000001,1,Thermal,1,0
1850,8,17.0,16.2,76.00000000000003,1,Thermal,1,0
1851,8,17.0,16.3,76.0,1,Thermal,1,0
1852,8,17.0,16.4,76.00000000000001,1,Thermal,1,0
1853,8,17.0,16.5,76.0,1,Thermal,1,0
1854,8,17.0,16.6,76.0,1,Thermal,1,0
1855,8,17.0,16.7,76.0,1,Thermal,1,0
1856,8,17.0,16.8,76.0,1,Thermal,1,0
1857,8,17.0,16.9,76.0,1,Thermal,1,0
1858,8,17.0,17.0,76.0,1,Thermal,1,0
1859,8,18.0,17.1,76.00000000000001,1,Thermal,1,0
1860,8,18.0,17.2,76.00000000000003,1,Thermal,1,0
1861,8,18.0,17.3,76.0,1,Thermal,1,0
1862,8,18.0,17.4,76.00000000000001,1,Thermal,1,0
1863,8,18.0,17.5,76.0,1,Thermal,1,0
1864,8,18.0,17.6,76.0,1,Thermal,1,0
1865,8,18.0,17.7,76.0,1,Thermal,1,0
1866,8,18.0,17.8,76.0,1,Thermal,1,0
1867,8,18.0,17.9,76.0,1,Thermal,1,0
1868,8,18.0,18.0,76.0,1,Thermal,1,0
1869,8,19.0,18.1,76.00000000000001,1,Thermal,1,0
1870,8,19.0,18.2,76.00000000000003,1,Thermal,1,0
1871,8,19.0,18.3,76.0,1,Thermal,1,0
1872,8,19.0,18.4,76.00000000000001,1,Thermal,1,0
1873,8,19.0,18.5,76.0,1,Thermal,1,0
1874,8,19.0,18.6,76.0,1,Thermal,1,0
1875,8,19.0,18.7,76.0,1,Thermal,1,0
1876,8,19.0,18.8,76.0,1,Thermal,1,0
1877,8,19.0,18.9,76.0,1,Thermal,1,0
1878,8,19.0,19.0,76.0,1,Thermal,1,0
1879,8,20.0,19.1,76.00000000000001,1,Thermal,1,0
1880,8,20.0,19.2,76.00000000000003,1,Thermal,1,0
1881,8,20.0,19.3,76.0,1,Thermal,1,0
1882,8,20.0,19.4,76.00000000000001,1,Thermal,1,0
1883,8,20.0,19.5,76.0,1,Thermal,1,0
1884,8,20.0,19.6,76.0,1,Thermal,1,0
1885,8,20.0,19.7,76.0,1,Thermal,1,0
1886,8,20.0,19.8,76.0,1,Thermal,1,0
1887,8,20.0,19.9,76.0,1,Thermal,1,0
1888,8,20.0,20.0,76.0,1,Thermal,1,0
1889,8,21.0,20.1,76.00000000000001,1,Thermal,1,0
1890,8,21.0,20.2,76.00000000000003,1,Thermal,1,0
1891,8,21.0,20.3,76.0,1,Thermal,1,0
1892,8,21.0,20.4,76.00000000000001,1,Thermal,1,0
1893,8,21.0,20.5,76.0,1,Thermal,1,0
1894,8,21.0,20.6,76.0,1,Thermal,1,0
1895,8,21.0,20.7,76.0,1,Thermal,1,0
1896,8,21.0,20.8,76.0,1,Thermal,1,0
1897,8,21.0,20.9,76.0,1,Thermal,1,0
1898,8,21.0,21.0,76.0,1,Thermal,1,0
1899,8,22.0,21.1,76.00000000000001,1,Thermal,1,0
1900,8,22.0,21.2,76.00000000000003,1,Thermal,1,0
1901,8,22.0,21.3,76.0,1,Thermal,1,0
1902,8,22.0,21.4,76.00000000000001,1,Thermal,1,0
1903,8,22.0,21.5,76.0,1,Thermal,1,0
1904,8,22.0,21.6,76.0,1,Thermal,1,0
1905,8,22.0,21.7,76.0,1,Thermal,1,0
1906,8,22.0,21.8,76.0,1,Thermal,1,0
1907,8,22.0,21.9,76.0,1,Thermal,1,0
1908,8,22.0,22.0,76.0,1,Thermal,1,0
1909,8,23.0,22.1,76.00000000000001,1,Thermal,1,0
1910,8,23.0,22.2,76.00000000000003,1,Thermal,1,0
1911,8,23.0,22.3,76.0,1,Thermal,1,0
1912,8,23.0,22.4,76.00000000000001,1,Thermal,1,0
1913,8,23.0,22.5,76.0,1,Thermal,1,0
1914,8,23.0,22.6,76.0,1,Thermal,1,0
1915,8,23.0,22.7,76.0,1,Thermal,1,0
1916,8,23.0,22.8,76.0,1,Thermal,1,0
1917,8,23.0,22.9,76.0,1,Thermal,1,0
1918,8,23.0,23.0,76.0,1,Thermal,1,0
1919,8,24.0,23.1,74.71200000000002,1,Thermal,1,0
1920,8,24.0,23.2,71.21600000000001,1,Thermal,1,0
1921,8,24.0,23.3,66.064,1,Thermal,1,0
1922,8,24.0,23.4,59.80800000000001,1,Thermal,1,0
1923,8,24.0,23.5,53.0,1,Thermal,1,0
1924,8,24.0,23.6,46.192,1,Thermal,1,0
1925,8,24.0,23.7,39.936,1,Thermal,1,0
1926,8,24.0,23.8,34.784,1,Thermal,1,0
1927,8,24.0,23.9,31.288000000000004,1,Thermal,1,0
1928,8,24.0,24.0,30.0,1,Thermal,1,0
1929,9,1.0,0.0,355.0,1,Thermal,1,0
1930,9,1.0,0.1,310.045,1,Thermal,1,0
1931,9,1.0,0.2,283.9600000000001,1,Thermal,1,0
1932,9,1.0,0.3,273.4149999999999,1,Thermal,1,0
1933,9,1.0,0.4,275.08000000000004,1,Thermal,1,0
1934,9,1.0,0.5,285.625,1,Thermal,1,0
1935,9,1.0,0.6,301.72,1,Thermal,1,0
