id,plant_id,timestep,timestep_fractional,discharge,spill,bypass,controlled_inflow,controlled_outflow
3436,49920,7,6.1,0.0,0.0,0.0,102.12000000000002,0.0
3437,49920,7,6.2,0.0,0.0,0.0,102.12000000000003,0.0
3438,49920,7,6.3,0.0,0.0,0.0,102.11999999999998,0.0
3439,49920,7,6.4,0.0,0.0,0.0,102.12,0.0
3440,49920,7,6.5,0.0,0.0,0.0,102.12,0.0
3441,49920,7,6.6,0.0,0.0,0.0,102.12,0.0
3442,49920,7,6.7,0.0,0.0,0.0,102.11999999999999,0.0
3443,49920,7,6.8,0.0,0.0,0.0,102.12,0.0
3444,49920,7,6.9,0.0,0.0,0.0,102.12000000000002,0.0
3445,49920,7,7.0,0.0,0.0,0.0,102.12,0.0
3446,49920,8,7.1,0.0,0.0,0.0,27.674520000000005,0.0
3447,49920,8,7.2,0.0,0.0,0.0,49.834560000000025,0.0
3448,49920,8,7.3,0.0,0.0,0.0,67.09284,0.0
3449,49920,8,7.4,0.0,0.0,0.0,80.06208000000001,0.0
3450,49920,8,7.5,0.0,0.0,0.0,89.355,0.0
3451,49920,8,7.6,0.0,0.0,0.0,95.58432,0.0
3452,49920,8,7.7,0.0,0.0,0.0,99.36276,0.0
3453,49920,8,7.8,0.0,0.0,0.0,101.30304000000001,0.0
3454,49920,8,7.9,0.0,0.0,0.0,102.01788000000002,0.0
3455,49920,8,8.0,0.0,0.0,0.0,102.12,0.0
3456,49920,9,8.1,0.0,0.0,0.0,24.914744653503835,0.0
3457,49920,9,8.2,0.0,0.0,0.0,40.010757228030634,0.0
3458,49920,9,8.3,0.0,0.0,0.0,47.72370564460333,0.0
3459,49920,9,8.4,0.0,0.0,0.0,50.489257824244945,0.0
3460,49920,9,8.5,0.0,0.0,0.0,50.7430816879784,0.0
3461,49920,9,8.6,0.0,0.0,0.0,50.92084515682668,0.0
3462,49920,9,8.7,0.0,0.0,0.0,53.45821615181272,0.0
3463,49920,9,8.8,0.0,0.0,0.0,60.79086259395954,0.0
3464,49920,9,8.9,0.0,0.0,0.0,75.35445240429003,0.0
3465,49920,9,9.0,0.0,0.0,0.0,99.5846535038272,0.0
3466,49920,10,9.1,1.10886157024792,0.0,0.0,27.674520000000005,1.10886157024792
3467,49920,10,9.2,1.7522750739720219,0.0,0.0,49.834560000000025,1.7522750739720219
3468,49920,10,9.3,2.0123784052647427,0.0,0.0,67.09284,2.0123784052647427
3469,49920,10,9.4,1.9713094582185242,0.0,0.0,80.06208000000001,1.9713094582185242
3470,49920,10,9.5,1.711206126925802,0.0,0.0,89.355,1.711206126925802
3471,49920,10,9.6,1.314206305479016,0.0,0.0,95.58432,1.314206305479016
3472,49920,10,9.7,0.8624478879706043,0.0,0.0,99.36276,0.8624478879706043
3473,49920,10,9.8,0.43806876849300513,0.0,0.0,101.30304000000001,0.43806876849300513
3474,49920,10,9.9,0.12320684113865771,0.0,0.0,102.01788000000002,0.12320684113865771
3475,49920,10,10.0,0.0,0.0,0.0,102.12,0.0
3476,49920,11,10.1,0.37893929657236175,0.0,0.0,102.12000000000002,0.37893929657236175
3477,49920,11,10.2,0.7608536528311536,0.0,0.0,102.12000000000003,0.7608536528311536
3478,49920,11,10.3,1.1556797358808968,0.0,0.0,102.11999999999998,1.1556797358808968
3479,49920,11,10.4,1.5733542128261147,0.0,0.0,102.12,1.5733542128261147
3480,49920,11,10.5,2.0238137507713283,0.0,0.0,102.12,2.0238137507713283
3481,49920,11,10.6,2.5169950168210597,0.0,0.0,102.12,2.5169950168210597
3482,49920,11,10.7,3.062834678079831,0.0,0.0,102.11999999999999,3.062834678079831
3483,49920,11,10.8,3.671269401652165,0.0,0.0,102.12,3.671269401652165
3484,49920,11,10.9,4.352235854642582,0.0,0.0,102.12000000000002,4.352235854642582
3485,49920,11,11.0,5.115670704155605,0.0,0.0,102.12,5.115670704155605
3486,49920,12,11.1,0.0,0.0,0.0,102.12000000000002,0.0
3487,49920,12,11.2,0.0,0.0,0.0,102.12000000000003,0.0
3488,49920,12,11.3,0.0,0.0,0.0,102.11999999999998,0.0
3489,49920,12,11.4,0.0,0.0,0.0,102.12,0.0
3490,49920,12,11.5,0.0,0.0,0.0,102.12,0.0
3491,49920,12,11.6,0.0,0.0,0.0,102.12,0.0
3492,49920,12,11.7,0.0,0.0,0.0,102.11999999999999,0.0
3493,49920,12,11.8,0.0,0.0,0.0,102.12,0.0
3494,49920,12,11.9,0.0,0.0,0.0,102.12000000000002,0.0
3495,49920,12,12.0,0.0,0.0,0.0,102.12,0.0
3496,49920,13,12.1,1.3127313813459263,0.0,0.0,27.674520000000005,1.3127313813459263
3497,49920,13,12.2,2.0744397137318344,0.0,0.0,49.834560000000025,2.0744397137318344
3498,49920,13,12.3,2.382364358738902,0.0,0.0,67.09284,2.382364358738902
3499,49920,13,12.4,2.3337446779483133,0.0,0.0,80.06208000000001,2.3337446779483133
3500,49920,13,12.5,2.025820032941244,0.0,0.0,89.355,2.025820032941244
3501,49920,13,12.6,1.5558297852988756,0.0,0.0,95.58432,1.5558297852988756
3502,49920,13,12.7,1.021013296602387,0.0,0.0,99.36276,1.021013296602387
3503,49920,13,12.8,0.5186099284329583,0.0,0.0,101.30304000000001,0.5186099284329583
3504,49920,13,12.9,0.1458590423717695,0.0,0.0,102.01788000000002,0.1458590423717695
3505,49920,13,13.0,0.0,0.0,0.0,102.12,0.0
3506,49920,14,13.1,0.0,0.0,0.0,27.674520000000005,0.0
3507,49920,14,13.2,0.0,0.0,0.0,49.834560000000025,0.0
3508,49920,14,13.3,0.0,0.0,0.0,67.09284,0.0
3509,49920,14,13.4,0.0,0.0,0.0,80.06208000000001,0.0
3510,49920,14,13.5,0.0,0.0,0.0,89.355,0.0
3511,49920,14,13.6,0.0,0.0,0.0,95.58432,0.0
3512,49920,14,13.7,0.0,0.0,0.0,99.36276,0.0
3513,49920,14,13.8,0.0,0.0,0.0,101.30304000000001,0.0
3514,49920,14,13.9,0.0,0.0,0.0,102.01788000000002,0.0
3515,49920,14,14.0,0.0,0.0,0.0,102.12,0.0
3516,49920,15,14.1,20.062134978814452,0.03884948129125821,0.0,102.12000000000002,20.10098446010571
3517,49920,15,14.2,32.93799019938514,0.3107958503300657,0.0,102.12000000000003,33.24878604971521
3518,49920,15,14.3,39.84788827405022,1.0489359948639714,0.0,102.11999999999998,40.896824268914195
3519,49920,15,14.4,42.01215181514796,2.4863668026405255,0.0,102.12,44.498518617788484
3520,49920,15,14.5,40.65110343501647,4.856185161407275,0.0,102.12,45.50728859642375
3521,49920,15,14.6,36.98506574599399,8.391487958911771,0.0,102.12,45.37655370490577
3522,49920,15,14.7,32.234361360418696,13.32537208290156,0.0,102.11999999999999,45.559733443320255
3523,49920,15,14.8,27.619312890628766,19.890934421124204,0.0,102.12,47.51024731175297
3524,49920,15,14.9,24.36024294896241,28.321271861327233,0.0,102.12000000000002,52.68151481028964
3525,49920,15,15.0,23.6774741477578,38.8494812912582,0.0,102.12,62.526955439016
3526,49920,16,15.1,66.07675084428276,0.0,0.0,27.674520000000005,66.07675084428276
3527,49920,16,15.2,54.193427150940984,0.0,0.0,49.834560000000025,54.193427150940984
3528,49920,16,15.3,44.29764416000393,0.0,0.0,67.09284,44.29764416000393
3529,49920,16,15.4,36.1301869046707,0.0,0.0,80.06208000000001,36.1301869046707
3530,49920,16,15.5,29.431840418140325,0.0,0.0,89.355,29.431840418140325
3531,49920,16,15.6,23.943389733611852,0.0,0.0,95.58432,23.943389733611852
3532,49920,16,15.7,19.40561988428434,0.0,0.0,99.36276,19.40561988428434
3533,49920,16,15.8,15.559315903356847,0.0,0.0,101.30304000000001,15.559315903356847
3534,49920,16,15.9,12.145262824028425,0.0,0.0,102.01788000000002,12.145262824028425
3535,49920,16,16.0,8.904245679498132,0.0,0.0,102.12,8.904245679498132
3536,49920,17,16.1,15.11322781583613,0.0,0.0,101.43854920149207,15.11322781583613
3537,49920,17,16.2,18.183914375310728,0.0,0.0,99.40828121344163,18.183914375310728
3538,49920,17,16.3,18.70154897391096,0.0,0.0,96.05032264705878,18.70154897391096
3539,49920,17,16.4,17.251375227593627,0.0,0.0,91.38580011355381,17.251375227593627
3540,49920,17,16.5,14.418636752315484,0.0,0.0,85.43584022413675,14.418636752315484
3541,49920,17,16.6,10.78857716403332,0.0,0.0,78.2215695900178,10.78857716403332
3542,49920,17,16.7,6.946440078703911,0.0,0.0,69.76411482240704,6.946440078703911
3543,49920,17,16.8,3.4774691122840333,0.0,0.0,60.08460253251468,3.4774691122840333
3544,49920,17,16.9,0.9669078807304714,0.0,0.0,49.20415933155084,0.9669078807304714
3545,49920,17,17.0,0.0,0.0,0.0,37.143911830725656,0.0
3546,49920,18,17.1,0.0,0.0,0.0,77.30484000000001,0.0
3547,49920,18,17.2,0.0,0.0,0.0,62.90592000000002,0.0
3548,49920,18,17.3,0.0,0.0,0.0,57.08508,0.0
3549,49920,18,17.4,0.0,0.0,0.0,58.00416,0.0
3550,49920,18,17.5,0.0,0.0,0.0,63.825,0.0
3551,49920,18,17.6,0.0,0.0,0.0,72.70944,0.0
3552,49920,18,17.7,0.0,0.0,0.0,82.81932,0.0
3553,49920,18,17.8,0.0,0.0,0.0,92.31648000000001,0.0
3554,49920,18,17.9,0.0,0.0,0.0,99.36276000000001,0.0
3555,49920,18,18.0,0.0,0.0,0.0,102.12,0.0
3556,49920,19,18.1,0.0,0.0,0.0,6.303958110357152,0.0
3557,49920,19,18.2,0.0,0.0,0.0,16.063795532416243,0.0
3558,49920,19,18.3,0.0,0.0,0.0,28.30922768175927,0.0
3559,49920,19,18.4,0.0,0.0,0.0,42.06996997396827,0.0
3560,49920,19,18.5,0.0,0.0,0.0,56.37573782462523,0.0
3561,49920,19,18.6,0.0,0.0,0.0,70.25624664931219,0.0
3562,49920,19,18.7,0.0,0.0,0.0,82.74121186361111,0.0
3563,49920,19,18.8,0.0,0.0,0.0,92.86034888310408,0.0
3564,49920,19,18.9,0.0,0.0,0.0,99.64337312337304,0.0
3565,49920,19,19.0,0.0,0.0,0.0,102.12,0.0
3566,49920,20,19.1,0.0,0.0,0.0,77.30484000000001,0.0
3567,49920,20,19.2,0.0,0.0,0.0,62.90592000000002,0.0
3568,49920,20,19.3,0.0,0.0,0.0,57.08508,0.0
3569,49920,20,19.4,0.0,0.0,0.0,58.00416,0.0
3570,49920,20,19.5,0.0,0.0,0.0,63.825,0.0
3571,49920,20,19.6,0.0,0.0,0.0,72.70944,0.0
3572,49920,20,19.7,0.0,0.0,0.0,82.81932,0.0
3573,49920,20,19.8,0.0,0.0,0.0,92.31648000000001,0.0
3574,49920,20,19.9,0.0,0.0,0.0,99.36276000000001,0.0
3575,49920,20,20.0,0.0,0.0,0.0,102.12,0.0
3576,49920,21,20.1,0.0,4.237517714500428e-11,0.0,2.859360000000001,4.237517714500428e-11
3577,49920,21,20.2,0.0,2.933666110038758e-11,0.0,10.620480000000004,2.933666110038758e-11
3578,49920,21,20.3,0.0,1.8393620848655694e-11,0.0,22.05792,1.8393620848655694e-11
3579,49920,21,20.4,0.0,8.847564458847044e-12,0.0,35.94624,8.847564458847044e-12
3580,49920,21,20.5,0.0,0.0,0.0,51.06,0.0
3581,49920,21,20.6,0.0,-8.847564458847044e-12,0.0,66.17376,-8.847564458847044e-12
3582,49920,21,20.7,0.0,-1.8393620848655694e-11,0.0,80.06208,-1.8393620848655694e-11
3583,49920,21,20.8,0.0,-2.933666110038758e-11,0.0,91.49952000000002,-2.933666110038758e-11
3584,49920,21,20.9,0.0,-4.237517714500428e-11,0.0,99.26064000000002,-4.237517714500428e-11
3585,49920,21,21.0,0.0,-5.820766091346741e-11,0.0,102.12,-5.820766091346741e-11
3586,49920,22,21.1,0.0,0.0,0.0,77.27655779304514,0.0
3587,49920,22,21.2,0.0,0.0,0.0,62.679662344361034,0.0
3588,49920,22,21.3,0.0,0.0,0.0,56.3214604122184,0.0
3589,49920,22,21.4,0.0,0.0,0.0,56.194098754888074,0.0
3590,49920,22,21.5,0.0,0.0,0.0,60.28972413064078,0.0
3591,49920,22,21.6,0.0,0.0,0.0,66.60048329774726,0.0
3592,49920,22,21.7,0.0,0.0,0.0,73.11852301447828,0.0
3593,49920,22,21.8,0.0,0.0,0.0,77.83599003910463,0.0
3594,49920,22,21.9,0.0,0.0,0.0,78.745031129897,0.0
3595,49920,22,22.0,0.0,0.0,0.0,73.8377930451262,0.0
3596,49920,23,22.1,2.703818536009421,0.0,0.0,77.2760168990684,2.703818536009421
3597,49920,23,22.2,8.550398507440894,0.0,0.0,62.675335192547024,8.550398507440894
