timestep,plant_id,scenario,production,up_activation,down_activation,area,fuel_type,status,startup
4,49928,1,0.0,0.0,0.0,3,Hydro,0,0
4,49928,2,0.0,0.0,0.0,3,Hydro,0,0
4,49928,3,0.0,0.0,0.0,3,Hydro,0,0
4,49929,1,0.0,0.0,0.0,3,Hydro,0,0
4,49929,2,0.0,0.0,0.0,3,Hydro,0,0
4,49929,3,0.0,0.0,0.0,3,Hydro,0,0
4,49930,1,0.0,0.0,0.0,3,Hydro,0,0
4,49930,2,0.0,0.0,0.0,3,Hydro,0,0
4,49930,3,0.0,0.0,0.0,3,Hydro,0,0
4,49931,1,0.0,0.0,0.0,3,Hydro,0,0
4,49931,2,0.0,0.0,0.0,3,Hydro,0,0
4,49931,3,0.0,0.0,0.0,3,Hydro,0,0
5,1,1,0.0,0.0,0.0,1,Thermal,0,1
5,1,2,0.0,0.0,0.0,1,Thermal,0,1
5,1,3,0.0,0.0,0.0,1,Thermal,0,1
5,2,1,0.0,0.0,0.0,1,Thermal,0,1
5,2,2,0.0,0.0,0.0,1,Thermal,0,1
5,2,3,0.0,0.0,0.0,1,Thermal,0,1
5,3,1,75.99,0.0,0.0,1,Thermal,0,1
5,3,2,75.99,0.0,0.0,1,Thermal,0,1
5,3,3,75.99,0.0,0.0,1,Thermal,0,1
5,4,1,75.99,0.0,0.0,1,Thermal,0,1
5,4,2,75.99,0.0,0.0,1,Thermal,0,1
5,4,3,75.99,0.0,0.0,1,Thermal,0,1
5,5,1,0.0,0.0,0.0,1,Thermal,0,1
5,5,2,0.0,0.0,0.0,1,Thermal,0,1
5,5,3,0.0,0.0,0.0,1,Thermal,0,1
5,6,1,0.0,0.0,0.0,1,Thermal,0,1
5,6,2,0.0,0.0,0.0,1,Thermal,0,1
5,6,3,0.0,0.0,0.0,1,Thermal,0,1
5,7,1,75.99,0.0,0.0,1,Thermal,0,1
5,7,2,75.99,0.0,0.0,1,Thermal,0,1
5,7,3,75.99,0.0,0.0,1,Thermal,0,1
5,8,1,75.99,0.0,0.0,1,Thermal,0,1
5,8,2,75.99,0.0,0.0,1,Thermal,0,1
5,8,3,75.99,0.0,0.0,1,Thermal,0,1
5,9,1,354.99,0.0,0.0,1,Thermal,0,1
5,9,2,175.7,0.0,179.28533,1,Thermal,0,1
5,9,3,343.48,0.0,11.505679999999996,1,Thermal,0,1
5,10,1,54.99,0.0,0.0,1,Thermal,0,1
5,10,2,48.42,0.0,6.5712399999999995,1,Thermal,0,1
5,10,3,54.78,0.0,0.21318000000000056,1,Thermal,0,1
5,154,1,12.0,0.0,0.0,2,Wind,0,0
5,154,2,10.19,0.0,0.0,2,Wind,0,0
5,154,3,11.84,0.0,0.0,2,Wind,0,0
5,155,1,68.49,0.0,0.0,2,Wind,0,0
5,155,2,61.64,0.0,0.0,2,Wind,0,0
5,155,3,69.85,0.0,0.0,2,Wind,0,0
5,156,1,52.6,0.0,0.0,2,Wind,0,0
5,156,2,48.9,0.0,0.0,2,Wind,0,0
5,156,3,53.83,0.0,0.0,2,Wind,0,0
5,157,1,61.3,0.0,0.0,2,Wind,0,0
5,157,2,57.0,0.0,0.0,2,Wind,0,0
5,157,3,63.2,0.0,0.0,2,Wind,0,0
5,49900,1,0.0,0.0,0.0,3,Hydro,0,0
5,49900,2,0.0,0.0,0.0,3,Hydro,0,0
5,49900,3,0.0,0.0,0.0,3,Hydro,0,0
5,49901,1,0.16,0.0,0.0,3,Hydro,0,0
5,49901,2,0.0,0.0,0.15724,3,Hydro,0,0
5,49901,3,0.16,0.0,0.0,3,Hydro,0,0
5,49902,1,0.19,0.0,0.031390000000000036,3,Hydro,0,0
5,49902,2,0.0,0.0,0.2225800000000001,3,Hydro,0,0
5,49902,3,0.19,0.0,0.031390000000000036,3,Hydro,0,0
5,49903,1,0.0,0.0,0.0,3,Hydro,0,0
5,49903,2,0.0,0.0,0.0,3,Hydro,0,0
5,49903,3,0.0,0.0,0.0,3,Hydro,0,0
5,49904,1,0.0,0.0,0.0,3,Hydro,0,0
5,49904,2,0.0,0.0,0.0,3,Hydro,0,0
5,49904,3,0.0,0.0,0.0,3,Hydro,0,0
5,49905,1,0.0,0.0,0.0,3,Hydro,0,0
5,49905,2,0.0,0.0,0.0,3,Hydro,0,0
5,49905,3,0.0,0.0,0.0,3,Hydro,0,0
5,49906,1,104.03,0.0,3.263979999999997,3,Hydro,0,0
5,49906,2,0.0,0.0,107.29176000000015,3,Hydro,0,0
5,49906,3,45.08,0.0,62.21444999999998,3,Hydro,0,0
5,49907,1,0.0,0.0,0.0,3,Hydro,0,0
5,49907,2,0.0,0.0,0.0,3,Hydro,0,0
5,49907,3,0.0,0.0,0.0,3,Hydro,0,0
5,49908,1,0.0,0.0,0.0,3,Hydro,0,0
5,49908,2,0.0,0.0,0.0,3,Hydro,0,0
5,49908,3,0.0,0.0,0.0,3,Hydro,0,0
5,49911,1,0.0,0.0,0.0,3,Hydro,0,0
5,49911,2,0.0,0.0,0.0,3,Hydro,0,0
5,49911,3,0.0,0.0,0.0,3,Hydro,0,0
5,49912,1,0.0,0.0,0.0,3,Hydro,0,0
5,49912,2,0.0,0.0,0.0,3,Hydro,0,0
5,49912,3,0.0,0.0,0.0,3,Hydro,0,0
5,49913,1,0.0,0.0,0.0,3,Hydro,0,0
5,49913,2,0.0,0.0,0.0,3,Hydro,0,0
5,49913,3,0.0,0.0,0.0,3,Hydro,0,0
5,49914,1,0.0,0.0,0.0,3,Hydro,0,0
5,49914,2,0.0,0.0,0.0,3,Hydro,0,0
5,49914,3,0.0,0.0,0.0,3,Hydro,0,0
5,49915,1,0.0,0.0,0.0,3,Hydro,0,0
5,49915,2,0.0,0.0,0.0,3,Hydro,0,0
5,49915,3,0.0,0.0,0.0,3,Hydro,0,0
5,49920,1,0.0,0.0,0.0,3,Hydro,0,0
5,49920,2,0.0,0.0,0.0,3,Hydro,0,0
5,49920,3,0.0,0.0,0.0,3,Hydro,0,0
5,49921,1,0.0,0.0,0.0,3,Hydro,0,0
5,49921,2,0.0,0.0,0.0,3,Hydro,0,0
5,49921,3,0.0,0.0,0.0,3,Hydro,0,0
5,49922,1,0.0,0.0,0.0,3,Hydro,0,0
5,49922,2,0.0,0.0,0.0,3,Hydro,0,0
5,49922,3,0.0,0.0,0.0,3,Hydro,0,0
5,49923,1,0.0,0.0,0.0,3,Hydro,0,0
5,49923,2,0.0,0.0,0.0,3,Hydro,0,0
5,49923,3,0.0,0.0,0.0,3,Hydro,0,0
5,49924,1,0.0,0.0,0.0,3,Hydro,0,0
5,49924,2,0.0,0.0,0.0,3,Hydro,0,0
5,49924,3,0.0,0.0,0.0,3,Hydro,0,0
5,49925,1,0.0,0.0,0.0,3,Hydro,0,0
5,49925,2,0.0,0.0,0.0,3,Hydro,0,0
5,49925,3,0.0,0.0,0.0,3,Hydro,0,0
5,49927,1,0.0,0.0,0.0,3,Hydro,0,0
5,49927,2,0.0,0.0,0.0,3,Hydro,0,0
5,49927,3,0.0,0.0,0.0,3,Hydro,0,0
5,49928,1,0.0,0.0,0.0,3,Hydro,0,0
5,49928,2,0.0,0.0,0.0,3,Hydro,0,0
5,49928,3,0.0,0.0,0.0,3,Hydro,0,0
5,49929,1,0.0,0.0,0.0,3,Hydro,0,0
5,49929,2,0.0,0.0,0.0,3,Hydro,0,0
5,49929,3,0.0,0.0,0.0,3,Hydro,0,0
5,49930,1,0.0,0.0,0.0,3,Hydro,0,0
5,49930,2,0.0,0.0,0.0,3,Hydro,0,0
5,49930,3,0.0,0.0,0.0,3,Hydro,0,0
5,49931,1,0.0,0.0,0.0,3,Hydro,0,0
5,49931,2,0.0,0.0,0.0,3,Hydro,0,0
5,49931,3,0.0,0.0,0.0,3,Hydro,0,0
6,1,1,0.0,0.0,0.0,1,Thermal,0,1
6,1,2,0.0,0.0,0.0,1,Thermal,0,1
6,1,3,0.0,0.0,0.0,1,Thermal,0,1
6,2,1,0.0,0.0,0.0,1,Thermal,0,1
6,2,2,0.0,0.0,0.0,1,Thermal,0,1
6,2,3,0.0,0.0,0.0,1,Thermal,0,1
6,3,1,75.99,0.0,0.0,1,Thermal,0,1
6,3,2,75.99,0.0,0.0,1,Thermal,0,1
6,3,3,75.99,0.0,0.0,1,Thermal,0,1
6,4,1,75.99,0.0,0.0,1,Thermal,0,1
6,4,2,75.99,0.0,0.0,1,Thermal,0,1
6,4,3,75.99,0.0,0.0,1,Thermal,0,1
6,5,1,0.0,0.0,0.0,1,Thermal,0,1
6,5,2,0.0,0.0,0.0,1,Thermal,0,1
6,5,3,0.0,0.0,0.0,1,Thermal,0,1
6,6,1,0.0,0.0,0.0,1,Thermal,0,1
6,6,2,0.0,0.0,0.0,1,Thermal,0,1
6,6,3,0.0,0.0,0.0,1,Thermal,0,1
6,7,1,75.99,0.0,0.0,1,Thermal,0,1
6,7,2,75.99,0.0,0.0,1,Thermal,0,1
6,7,3,75.99,0.0,0.0,1,Thermal,0,1
6,8,1,75.99,0.0,0.0,1,Thermal,0,1
6,8,2,75.99,0.0,0.0,1,Thermal,0,1
6,8,3,75.99,0.0,0.0,1,Thermal,0,1
6,9,1,354.99,0.0,0.0,1,Thermal,0,1
6,9,2,215.5,0.0,139.48615999999993,1,Thermal,0,1
6,9,3,352.07,0.0,2.922760000000013,1,Thermal,0,1
6,10,1,54.99,0.0,0.0,1,Thermal,0,1
6,10,2,23.53,0.0,31.46123999999993,1,Thermal,0,1
6,10,3,54.99,0.0,0.0,1,Thermal,0,1
6,154,1,11.9,0.0,0.0,2,Wind,0,0
6,154,2,8.46,0.0,0.0,2,Wind,0,0
6,154,3,12.3,0.0,0.0,2,Wind,0,0
6,155,1,68.49,0.0,0.0,2,Wind,0,0
6,155,2,62.09,0.0,0.0,2,Wind,0,0
6,155,3,70.59,0.0,0.0,2,Wind,0,0
6,156,1,56.16,0.0,0.0,2,Wind,0,0
6,156,2,50.42,0.0,0.0,2,Wind,0,0
6,156,3,57.86,0.0,0.0,2,Wind,0,0
6,157,1,61.3,0.0,0.0,2,Wind,0,0
6,157,2,57.0,0.0,0.0,2,Wind,0,0
6,157,3,63.2,0.0,0.0,2,Wind,0,0
6,49900,1,0.0,0.0,0.0,3,Hydro,0,0
6,49900,2,0.0,0.0,0.0,3,Hydro,0,0
6,49900,3,0.0,0.0,0.0,3,Hydro,0,0
6,49901,1,2.0,1.17175,0.0,3,Hydro,0,0
6,49901,2,0.0,0.0,0.82711,3,Hydro,0,0
6,49901,3,2.0,1.17175,0.0,3,Hydro,0,0
6,49902,1,2.43,0.9144799999999997,0.0,3,Hydro,0,0
6,49902,2,0.0,0.0,1.5121799999999843,3,Hydro,0,0
6,49902,3,2.43,0.9144799999999997,0.0,3,Hydro,0,0
6,49903,1,0.04,0.0,0.21747000000000005,3,Hydro,0,0
6,49903,2,0.0,0.0,0.25541,3,Hydro,0,0
6,49903,3,0.25,0.0,0.0,3,Hydro,0,0
6,49904,1,0.0,0.0,0.0,3,Hydro,0,0
6,49904,2,0.0,0.0,0.0,3,Hydro,0,0
6,49904,3,0.0,0.0,0.0,3,Hydro,0,0
6,49905,1,0.06,0.05918999999999999,0.0,3,Hydro,0,0
6,49905,2,0.0,0.0,0.0,3,Hydro,0,0
6,49905,3,0.4,0.39806000000000014,0.0,3,Hydro,0,0
6,49906,1,114.93,0.0,6.579630000000004,3,Hydro,0,0
6,49906,2,0.0,0.0,121.5135600000003,3,Hydro,0,0
6,49906,3,44.52,0.0,76.99044999999998,3,Hydro,0,0
6,49907,1,0.0,0.0,0.0,3,Hydro,0,0
6,49907,2,0.0,0.0,0.0,3,Hydro,0,0
6,49907,3,0.0,0.0,0.0,3,Hydro,0,0
6,49908,1,0.0,0.0,0.0,3,Hydro,0,0
6,49908,2,0.0,0.0,0.0,3,Hydro,0,0
6,49908,3,0.0,0.0,0.0,3,Hydro,0,0
6,49911,1,0.0,0.0,0.0,3,Hydro,0,0
6,49911,2,0.0,0.0,0.0,3,Hydro,0,0
6,49911,3,0.0,0.0,0.0,3,Hydro,0,0
6,49912,1,0.0,0.0,0.0,3,Hydro,0,0
6,49912,2,0.0,0.0,0.0,3,Hydro,0,0
6,49912,3,0.0,0.0,0.0,3,Hydro,0,0
6,49913,1,0.0,0.0,0.0,3,Hydro,0,0
6,49913,2,0.0,0.0,0.0,3,Hydro,0,0
6,49913,3,0.0,0.0,0.0,3,Hydro,0,0
6,49914,1,0.0,0.0,0.0,3,Hydro,0,0
6,49914,2,0.0,0.0,0.0,3,Hydro,0,0
6,49914,3,0.0,0.0,0.0,3,Hydro,0,0
6,49915,1,0.0,0.0,0.0,3,Hydro,0,0
6,49915,2,0.0,0.0,0.0,3,Hydro,0,0
6,49915,3,0.0,0.0,0.0,3,Hydro,0,0
6,49920,1,1.97,1.97109,0.0,3,Hydro,0,0
6,49920,2,0.0,0.0,0.0,3,Hydro,0,0
6,49920,3,1.97,1.97109,0.0,3,Hydro,0,0
6,49921,1,0.0,0.0,0.0,3,Hydro,0,0
6,49921,2,0.0,0.0,0.0,3,Hydro,0,0
6,49921,3,0.0,0.0,0.0,3,Hydro,0,0
6,49922,1,0.0,0.0,0.0,3,Hydro,0,0
6,49922,2,0.0,0.0,0.0,3,Hydro,0,0
6,49922,3,0.0,0.0,0.0,3,Hydro,0,0
6,49923,1,0.0,0.0,0.0,3,Hydro,0,0
6,49923,2,0.0,0.0,0.0,3,Hydro,0,0
6,49923,3,0.0,0.0,0.0,3,Hydro,0,0
6,49924,1,0.0,0.0,0.0,3,Hydro,0,0
6,49924,2,0.0,0.0,0.0,3,Hydro,0,0
6,49924,3,0.0,0.0,0.0,3,Hydro,0,0
6,49925,1,0.0,0.0,0.0,3,Hydro,0,0
6,49925,2,0.0,0.0,0.0,3,Hydro,0,0
6,49925,3,0.0,0.0,0.0,3,Hydro,0,0
6,49927,1,0.0,0.0,0.0,3,Hydro,0,0
6,49927,2,0.0,0.0,0.0,3,Hydro,0,0
6,49927,3,0.0,0.0,0.0,3,Hydro,0,0
6,49928,1,0.0,0.0,0.0,3,Hydro,0,0
6,49928,2,0.0,0.0,0.0,3,Hydro,0,0
6,49928,3,0.0,0.0,0.0,3,Hydro,0,0
6,49929,1,0.0,0.0,0.0,3,Hydro,0,0
6,49929,2,0.0,0.0,0.0,3,Hydro,0,0
6,49929,3,0.0,0.0,0.0,3,Hydro,0,0
6,49930,1,0.0,0.0,0.0,3,Hydro,0,0
6,49930,2,0.0,0.0,0.0,3,Hydro,0,0
6,49930,3,0.0,0.0,0.0,3,Hydro,0,0
6,49931,1,0.0,0.0,0.0,3,Hydro,0,0
6,49931,2,0.0,0.0,0.0,3,Hydro,0,0
6,49931,3,0.0,0.0,0.0,3,Hydro,0,0
7,1,1,0.0,0.0,0.0,1,Thermal,0,1
7,1,2,0.0,0.0,0.0,1,Thermal,0,1
7,1,3,0.0,0.0,0.0,1,Thermal,0,1
7,2,1,0.0,0.0,0.0,1,Thermal,0,1
7,2,2,0.0,0.0,0.0,1,Thermal,0,1
7,2,3,0.0,0.0,0.0,1,Thermal,0,1
7,3,1,75.99,0.0,0.0,1,Thermal,0,1
7,3,2,75.99,0.0,0.0,1,Thermal,0,1
7,3,3,75.99,0.0,0.0,1,Thermal,0,1
7,4,1,75.99,0.0,0.0,1,Thermal,0,1
7,4,2,75.99,0.0,0.0,1,Thermal,0,1
7,4,3,75.99,0.0,0.0,1,Thermal,0,1
7,5,1,0.0,0.0,0.0,1,Thermal,0,1
7,5,2,0.0,0.0,0.0,1,Thermal,0,1
7,5,3,0.0,0.0,0.0,1,Thermal,0,1
7,6,1,0.0,0.0,0.0,1,Thermal,0,1
7,6,2,0.0,0.0,0.0,1,Thermal,0,1
7,6,3,0.0,0.0,0.0,1,Thermal,0,1
7,7,1,75.99,0.0,0.0,1,Thermal,0,1
7,7,2,75.99,0.0,0.0,1,Thermal,0,1
7,7,3,75.99,0.0,0.0,1,Thermal,0,1
7,8,1,75.99,0.0,0.0,1,Thermal,0,1
7,8,2,75.99,0.0,0.0,1,Thermal,0,1
7,8,3,75.99,0.0,0.0,1,Thermal,0,1
7,9,1,354.99,0.0,0.0,1,Thermal,0,1
7,9,2,222.81,0.0,132.1760999999999,1,Thermal,0,1
7,9,3,354.99,0.0,0.0,1,Thermal,0,1
7,10,1,54.99,0.0,0.0,1,Thermal,0,1
7,10,2,46.22,0.0,8.766409999999992,1,Thermal,0,1
7,10,3,54.99,0.0,0.0,1,Thermal,0,1
7,154,1,11.91,0.0,0.0,2,Wind,0,0
7,154,2,7.14,0.0,0.0,2,Wind,0,0
7,154,3,12.3,0.0,0.0,2,Wind,0,0
7,155,1,68.29,0.0,0.0,2,Wind,0,0
7,155,2,62.21,0.0,0.0,2,Wind,0,0
7,155,3,70.39,0.0,0.0,2,Wind,0,0
7,156,1,56.19,0.0,0.0,2,Wind,0,0
7,156,2,52.29,0.0,0.0,2,Wind,0,0
7,156,3,57.89,0.0,0.0,2,Wind,0,0
7,157,1,61.3,0.0,0.0,2,Wind,0,0
7,157,2,56.9,0.0,0.0,2,Wind,0,0
7,157,3,63.1,0.0,0.0,2,Wind,0,0
7,49900,1,0.0,0.0,0.0,3,Hydro,0,0
7,49900,2,0.0,0.0,0.0,3,Hydro,0,0
7,49900,3,0.0,0.0,0.0,3,Hydro,0,0
7,49901,1,10.52,10.5240900000001,0.0,3,Hydro,0,0
7,49901,2,0.0,0.0,0.0,3,Hydro,0,0
7,49901,3,10.52,10.5240900000001,0.0,3,Hydro,0,0
7,49902,1,12.78,12.026080000000112,0.0,3,Hydro,0,0
7,49902,2,0.0,0.0,0.753390000000005,3,Hydro,0,0
7,49902,3,12.78,12.02358000000001,0.0,3,Hydro,0,0
7,49903,1,1.73,0.0,0.00251999999999999,3,Hydro,0,0
7,49903,2,0.0,0.0,1.7344199999999923,3,Hydro,0,0
7,49903,3,1.73,0.0,0.0030599999999999785,3,Hydro,0,0
7,49904,1,0.0,0.0,0.0,3,Hydro,0,0
7,49904,2,0.0,0.0,0.0,3,Hydro,0,0
7,49904,3,0.0,0.0,0.0,3,Hydro,0,0
7,49905,1,2.71,2.7051699999999776,0.0,3,Hydro,0,0
7,49905,2,0.0,0.0,0.0,3,Hydro,0,0
7,49905,3,2.71,2.7051699999999776,0.0,3,Hydro,0,0
7,49906,1,112.0,0.0,11.971620000000001,3,Hydro,0,0
7,49906,2,0.0,0.0,123.97000000000097,3,Hydro,0,0
7,49906,3,52.46,0.0,71.50979999999993,3,Hydro,0,0
7,49907,1,0.0,0.0,0.0,3,Hydro,0,0
7,49907,2,0.0,0.0,0.0,3,Hydro,0,0
7,49907,3,0.0,0.0,0.0,3,Hydro,0,0
7,49908,1,0.0,0.0,0.0,3,Hydro,0,0
7,49908,2,0.0,0.0,0.0,3,Hydro,0,0
7,49908,3,0.0,0.0,0.0,3,Hydro,0,0
7,49911,1,0.0,0.0,0.0,3,Hydro,0,0
7,49911,2,0.0,0.0,0.0,3,Hydro,0,0
7,49911,3,0.0,0.0,0.0,3,Hydro,0,0
7,49912,1,0.0,0.0,0.0,3,Hydro,0,0
7,49912,2,0.0,0.0,0.0,3,Hydro,0,0
7,49912,3,0.0,0.0,0.0,3,Hydro,0,0
7,49913,1,0.0,0.0,0.0,3,Hydro,0,0
7,49913,2,0.0,0.0,0.0,3,Hydro,0,0
7,49913,3,0.0,0.0,0.0,3,Hydro,0,0
7,49914,1,0.0,0.0,0.0,3,Hydro,0,0
7,49914,2,0.0,0.0,0.0,3,Hydro,0,0
7,49914,3,0.0,0.0,0.0,3,Hydro,0,0
7,49915,1,0.0,0.0,0.0,3,Hydro,0,0
7,49915,2,0.0,0.0,0.0,3,Hydro,0,0
7,49915,3,0.0,0.0,0.0,3,Hydro,0,0
7,49920,1,13.39,13.392829999999979,0.0,3,Hydro,0,0
7,49920,2,0.0,0.0,0.0,3,Hydro,0,0
7,49920,3,9.46,9.460470000000006,0.0,3,Hydro,0,0
7,49921,1,0.0,0.0,0.0,3,Hydro,0,0
7,49921,2,0.0,0.0,0.0,3,Hydro,0,0
7,49921,3,0.0,0.0,0.0,3,Hydro,0,0
7,49922,1,0.0,0.0,0.0,3,Hydro,0,0
7,49922,2,0.0,0.0,0.0,3,Hydro,0,0
7,49922,3,0.0,0.0,0.0,3,Hydro,0,0
7,49923,1,0.0,0.0,0.0,3,Hydro,0,0
7,49923,2,0.0,0.0,0.0,3,Hydro,0,0
7,49923,3,0.0,0.0,0.0,3,Hydro,0,0
7,49924,1,0.0,0.0,0.0,3,Hydro,0,0
7,49924,2,0.0,0.0,0.0,3,Hydro,0,0
7,49924,3,0.0,0.0,0.0,3,Hydro,0,0
7,49925,1,0.0,0.0,0.0,3,Hydro,0,0
7,49925,2,0.0,0.0,0.0,3,Hydro,0,0
7,49925,3,0.0,0.0,0.0,3,Hydro,0,0
7,49927,1,0.0,0.0,0.0,3,Hydro,0,0
7,49927,2,0.0,0.0,0.0,3,Hydro,0,0
7,49927,3,0.0,0.0,0.0,3,Hydro,0,0
7,49928,1,0.0,0.0,0.0,3,Hydro,0,0
7,49928,2,0.0,0.0,0.0,3,Hydro,0,0
7,49928,3,0.0,0.0,0.0,3,Hydro,0,0
7,49929,1,0.0,0.0,0.0,3,Hydro,0,0
7,49929,2,0.0,0.0,0.0,3,Hydro,0,0
7,49929,3,0.0,0.0,0.0,3,Hydro,0,0
7,49930,1,0.0,0.0,0.0,3,Hydro,0,0
7,49930,2,0.0,0.0,0.0,3,Hydro,0,0
7,49930,3,0.0,0.0,0.0,3,Hydro,0,0
7,49931,1,0.0,0.0,0.0,3,Hydro,0,0
7,49931,2,0.0,0.0,0.0,3,Hydro,0,0
7,49931,3,0.0,0.0,0.0,3,Hydro,0,0
8,1,1,0.0,0.0,0.0,1,Thermal,0,1
8,1,2,0.0,0.0,0.0,1,Thermal,0,1
8,1,3,0.0,0.0,0.0,1,Thermal,0,1
8,2,1,0.0,0.0,0.0,1,Thermal,0,1
8,2,2,0.0,0.0,0.0,1,Thermal,0,1
8,2,3,0.0,0.0,0.0,1,Thermal,0,1
8,3,1,75.99,0.0,0.0,1,Thermal,0,1
8,3,2,75.99,0.0,0.0,1,Thermal,0,1
8,3,3,75.99,0.0,0.0,1,Thermal,0,1
8,4,1,75.99,0.0,0.0,1,Thermal,0,1
8,4,2,75.99,0.0,0.0,1,Thermal,0,1
8,4,3,75.99,0.0,0.0,1,Thermal,0,1
8,5,1,0.0,0.0,0.0,1,Thermal,0,1
8,5,2,0.0,0.0,0.0,1,Thermal,0,1
8,5,3,0.0,0.0,0.0,1,Thermal,0,1
8,6,1,0.0,0.0,0.0,1,Thermal,0,1
8,6,2,0.0,0.0,0.0,1,Thermal,0,1
8,6,3,0.0,0.0,0.0,1,Thermal,0,1
8,7,1,75.99,0.0,0.0,1,Thermal,0,1
8,7,2,75.99,0.0,0.0,1,Thermal,0,1
8,7,3,75.99,0.0,0.0,1,Thermal,0,1
8,8,1,75.99,0.0,0.0,1,Thermal,0,1
8,8,2,75.99,0.0,0.0,1,Thermal,0,1
8,8,3,75.99,0.0,0.0,1,Thermal,0,1
8,9,1,351.87,18.452809999999992,0.0,1,Thermal,0,1
8,9,2,247.23,0.0,86.17991000000013,1,Thermal,0,1
8,9,3,351.87,18.452809999999992,0.0,1,Thermal,0,1
8,10,1,49.48,0.0,0.0,1,Thermal,0,1
8,10,2,29.19,0.0,20.28831999999995,1,Thermal,0,1
8,10,3,49.48,0.0,0.0,1,Thermal,0,1
8,154,1,12.1,0.0,0.0,2,Wind,0,0
8,154,2,8.93,0.0,0.0,2,Wind,0,0
8,154,3,9.86,0.0,0.0,2,Wind,0,0
8,155,1,67.8,0.0,0.0,2,Wind,0,0
8,155,2,50.33,0.0,0.0,2,Wind,0,0
8,155,3,69.89,0.0,0.0,2,Wind,0,0
8,156,1,52.91,0.0,0.0,2,Wind,0,0
8,156,2,46.84,0.0,0.0,2,Wind,0,0
8,156,3,54.51,0.0,0.0,2,Wind,0,0
8,157,1,61.2,0.0,0.0,2,Wind,0,0
8,157,2,51.67,0.0,0.0,2,Wind,0,0
8,157,3,63.0,0.0,0.0,2,Wind,0,0
8,49900,1,0.0,0.0,0.0,3,Hydro,0,0
8,49900,2,0.0,0.0,0.0,3,Hydro,0,0
8,49900,3,0.0,0.0,0.0,3,Hydro,0,0
8,49901,1,10.52,10.518240000000004,0.0,3,Hydro,0,0
8,49901,2,0.0,0.0,0.0,3,Hydro,0,0
8,49901,3,10.52,10.518240000000004,0.0,3,Hydro,0,0
8,49902,1,12.77,12.680210000000022,0.0,3,Hydro,0,0
8,49902,2,0.0,0.0,0.09183000000000038,3,Hydro,0,0
8,49902,3,12.77,12.679370000000015,0.0,3,Hydro,0,0
8,49903,1,0.38,0.1228499999999996,0.0,3,Hydro,0,0
8,49903,2,0.0,0.0,0.25541999999999987,3,Hydro,0,0
8,49903,3,0.47,0.21434000000000097,0.0,3,Hydro,0,0
8,49904,1,0.0,0.0,0.0,3,Hydro,0,0
8,49904,2,0.0,0.0,0.0,3,Hydro,0,0
8,49904,3,0.0,0.0,0.0,3,Hydro,0,0
8,49905,1,0.59,0.3973999999999982,0.15083999999999978,3,Hydro,0,0
8,49905,2,0.0,0.0,0.3445500000000007,3,Hydro,0,0
8,49905,3,0.73,0.3973999999999982,0.0078100000000000235,3,Hydro,0,0
8,49906,1,115.85,11.675789999999997,7.369079999999993,3,Hydro,0,0
8,49906,2,0.0,0.0,111.54207000000001,3,Hydro,0,0
8,49906,3,60.04,0.5778399999999998,52.08258000000002,3,Hydro,0,0
8,49907,1,0.0,0.0,0.0,3,Hydro,0,0
8,49907,2,0.0,0.0,0.0,3,Hydro,0,0
8,49907,3,0.0,0.0,0.0,3,Hydro,0,0
8,49908,1,0.0,0.0,0.0,3,Hydro,0,0
8,49908,2,0.0,0.0,0.0,3,Hydro,0,0
8,49908,3,0.0,0.0,0.0,3,Hydro,0,0
8,49911,1,0.0,0.0,0.0,3,Hydro,0,0
8,49911,2,0.0,0.0,0.0,3,Hydro,0,0
8,49911,3,0.0,0.0,0.0,3,Hydro,0,0
8,49912,1,0.0,0.0,0.0,3,Hydro,0,0
8,49912,2,0.0,0.0,0.0,3,Hydro,0,0
8,49912,3,0.0,0.0,0.0,3,Hydro,0,0
8,49913,1,0.0,0.0,0.0,3,Hydro,0,0
8,49913,2,0.0,0.0,0.0,3,Hydro,0,0
8,49913,3,0.0,0.0,0.0,3,Hydro,0,0
8,49914,1,0.0,0.0,0.0,3,Hydro,0,0
8,49914,2,0.0,0.0,0.0,3,Hydro,0,0
8,49914,3,0.0,0.0,0.0,3,Hydro,0,0
8,49915,1,0.0,0.0,0.0,3,Hydro,0,0
8,49915,2,0.0,0.0,0.0,3,Hydro,0,0
8,49915,3,0.0,0.0,0.0,3,Hydro,0,0
8,49920,1,1.97,1.9678499999999954,0.0,3,Hydro,0,0
8,49920,2,0.0,0.0,0.0,3,Hydro,0,0
8,49920,3,1.97,1.9678499999999954,0.0,3,Hydro,0,0
8,49921,1,0.0,0.0,0.0,3,Hydro,0,0
8,49921,2,0.0,0.0,0.0,3,Hydro,0,0
8,49921,3,0.0,0.0,0.0,3,Hydro,0,0
8,49922,1,0.0,0.0,0.0,3,Hydro,0,0
8,49922,2,0.0,0.0,0.0,3,Hydro,0,0
8,49922,3,0.0,0.0,0.0,3,Hydro,0,0
8,49923,1,0.0,0.0,0.0,3,Hydro,0,0
8,49923,2,0.0,0.0,0.0,3,Hydro,0,0
8,49923,3,0.0,0.0,0.0,3,Hydro,0,0
8,49924,1,0.0,0.0,0.0,3,Hydro,0,0
8,49924,2,0.0,0.0,0.0,3,Hydro,0,0
8,49924,3,0.0,0.0,0.0,3,Hydro,0,0
8,49925,1,0.0,0.0,0.0,3,Hydro,0,0
