load,timestep,area,scenario,timestep_fractional
461.50000000000006,3,1,3,0.2333
461.50000000000006,3,1,3,0.25
459.80000000000007,4,1,3,0.2667
459.80000000000007,4,1,3,0.2833
459.80000000000007,4,1,3,0.3
459.80000000000007,4,1,3,0.3167
459.80000000000007,4,1,3,0.3333
459.0,5,1,3,0.35
459.0,5,1,3,0.3667
459.0,5,1,3,0.3833
459.0,5,1,3,0.4
459.0,5,1,3,0.4167
456.80000000000007,6,1,3,0.4333
456.80000000000007,6,1,3,0.45
456.80000000000007,6,1,3,0.4667
456.80000000000007,6,1,3,0.4833
456.80000000000007,6,1,3,0.5
456.1,7,1,3,0.5167
456.1,7,1,3,0.5333
456.1,7,1,3,0.55
456.1,7,1,3,0.5667
456.1,7,1,3,0.5833
454.7,8,1,3,0.6
454.7,8,1,3,0.6167
454.7,8,1,3,0.6333
454.7,8,1,3,0.65
454.7,8,1,3,0.6667
455.4,9,1,3,0.6833
455.4,9,1,3,0.7
455.4,9,1,3,0.7167
455.4,9,1,3,0.7333
455.4,9,1,3,0.75
454.00000000000006,10,1,3,0.7667
454.00000000000006,10,1,3,0.7833
454.00000000000006,10,1,3,0.8
454.00000000000006,10,1,3,0.8167
454.00000000000006,10,1,3,0.8333
454.3,11,1,3,0.85
454.3,11,1,3,0.8667
454.3,11,1,3,0.8833
454.3,11,1,3,0.9
454.3,11,1,3,0.9167
453.9,12,1,3,0.9333
453.9,12,1,3,0.95
453.9,12,1,3,0.9667
453.9,12,1,3,0.9833
453.9,12,1,3,1.0
454.8,13,1,3,1.0167
454.8,13,1,3,1.0333
454.8,13,1,3,1.05
454.8,13,1,3,1.0667
454.8,13,1,3,1.0833
453.3,14,1,3,1.1
453.3,14,1,3,1.1167
453.3,14,1,3,1.1333
453.3,14,1,3,1.15
453.3,14,1,3,1.1667
452.70000000000005,15,1,3,1.1833
452.70000000000005,15,1,3,1.2
452.70000000000005,15,1,3,1.2167
452.70000000000005,15,1,3,1.2333
452.70000000000005,15,1,3,1.25
451.00000000000006,16,1,3,1.2667
451.00000000000006,16,1,3,1.2833
451.00000000000006,16,1,3,1.3
451.00000000000006,16,1,3,1.3167
451.00000000000006,16,1,3,1.3333
450.0,17,1,3,1.35
450.0,17,1,3,1.3667
450.0,17,1,3,1.3833
450.0,17,1,3,1.4
450.0,17,1,3,1.4167
447.5,18,1,3,1.4333
447.5,18,1,3,1.45
447.5,18,1,3,1.4667
447.5,18,1,3,1.4833
447.5,18,1,3,1.5
446.70000000000005,19,1,3,1.5167
446.70000000000005,19,1,3,1.5333
446.70000000000005,19,1,3,1.55
446.70000000000005,19,1,3,1.5667
446.70000000000005,19,1,3,1.5833
445.20000000000005,20,1,3,1.6
445.20000000000005,20,1,3,1.6167
445.20000000000005,20,1,3,1.6333
445.20000000000005,20,1,3,1.65
445.20000000000005,20,1,3,1.6667
443.2,21,1,3,1.6833
443.2,21,1,3,1.7
443.2,21,1,3,1.7167
443.2,21,1,3,1.7333
443.2,21,1,3,1.75
442.3,22,1,3,1.7667
442.3,22,1,3,1.7833
442.3,22,1,3,1.8
442.3,22,1,3,1.8167
442.3,22,1,3,1.8333
441.5,23,1,3,1.85
441.5,23,1,3,1.8667
441.5,23,1,3,1.8833
441.5,23,1,3,1.9
441.5,23,1,3,1.9167
441.3,24,1,3,1.9333
441.3,24,1,3,1.95
441.3,24,1,3,1.9667
441.3,24,1,3,1.9833
441.3,24,1,3,2.0
441.2,25,1,3,2.0167
441.2,25,1,3,2.0333
441.2,25,1,3,2.05
441.2,25,1,3,2.0667
441.2,25,1,3,2.0833
440.50000000000006,26,1,3,2.1
440.50000000000006,26,1,3,2.1167
440.50000000000006,26,1,3,2.1333
440.50000000000006,26,1,3,2.15
440.50000000000006,26,1,3,2.1667
439.3,27,1,3,2.1833
439.3,27,1,3,2.2
439.3,27,1,3,2.2167
439.3,27,1,3,2.2333
439.3,27,1,3,2.25
437.50000000000006,28,1,3,2.2667
437.50000000000006,28,1,3,2.2833
437.50000000000006,28,1,3,2.3
437.50000000000006,28,1,3,2.3167
437.50000000000006,28,1,3,2.3333
436.5,29,1,3,2.35
436.5,29,1,3,2.3667
436.5,29,1,3,2.3833
436.5,29,1,3,2.4
436.5,29,1,3,2.4167
436.00000000000006,30,1,3,2.4333
436.00000000000006,30,1,3,2.45
436.00000000000006,30,1,3,2.4667
436.00000000000006,30,1,3,2.4833
436.00000000000006,30,1,3,2.5
435.1,31,1,3,2.5167
435.1,31,1,3,2.5333
435.1,31,1,3,2.55
435.1,31,1,3,2.5667
435.1,31,1,3,2.5833
433.9,32,1,3,2.6
433.9,32,1,3,2.6167
433.9,32,1,3,2.6333
433.9,32,1,3,2.65
433.9,32,1,3,2.6667
433.20000000000005,33,1,3,2.6833
433.20000000000005,33,1,3,2.7
433.20000000000005,33,1,3,2.7167
433.20000000000005,33,1,3,2.7333
433.20000000000005,33,1,3,2.75
431.30000000000007,34,1,3,2.7667
431.30000000000007,34,1,3,2.7833
431.30000000000007,34,1,3,2.8
431.30000000000007,34,1,3,2.8167
431.30000000000007,34,1,3,2.8333
430.40000000000003,35,1,3,2.85
430.40000000000003,35,1,3,2.8667
430.40000000000003,35,1,3,2.8833
430.40000000000003,35,1,3,2.9
430.40000000000003,35,1,3,2.9167
429.9,36,1,3,2.9333
429.9,36,1,3,2.95
429.9,36,1,3,2.9667
429.9,36,1,3,2.9833
429.9,36,1,3,3.0
428.6,37,1,3,3.0167
428.6,37,1,3,3.0333
428.6,37,1,3,3.05
428.6,37,1,3,3.0667
428.6,37,1,3,3.0833
428.0,38,1,3,3.1
428.0,38,1,3,3.1167
428.0,38,1,3,3.1333
428.0,38,1,3,3.15
428.0,38,1,3,3.1667
428.2,39,1,3,3.1833
428.2,39,1,3,3.2
428.2,39,1,3,3.2167
428.2,39,1,3,3.2333
428.2,39,1,3,3.25
428.30000000000007,40,1,3,3.2667
428.30000000000007,40,1,3,3.2833
428.30000000000007,40,1,3,3.3
428.30000000000007,40,1,3,3.3167
428.30000000000007,40,1,3,3.3333
428.0,41,1,3,3.35
428.0,41,1,3,3.3667
428.0,41,1,3,3.3833
428.0,41,1,3,3.4
428.0,41,1,3,3.4167
427.9,42,1,3,3.4333
427.9,42,1,3,3.45
427.9,42,1,3,3.4667
427.9,42,1,3,3.4833
427.9,42,1,3,3.5
427.1,43,1,3,3.5167
427.1,43,1,3,3.5333
427.1,43,1,3,3.55
427.1,43,1,3,3.5667
427.1,43,1,3,3.5833
426.6000000000001,44,1,3,3.6
426.6000000000001,44,1,3,3.6167
426.6000000000001,44,1,3,3.6333
426.6000000000001,44,1,3,3.65
426.6000000000001,44,1,3,3.6667
426.5,45,1,3,3.6833
426.5,45,1,3,3.7
426.5,45,1,3,3.7167
426.5,45,1,3,3.7333
426.5,45,1,3,3.75
426.2,46,1,3,3.7667
426.2,46,1,3,3.7833
426.2,46,1,3,3.8
426.2,46,1,3,3.8167
426.2,46,1,3,3.8333
426.5,47,1,3,3.85
426.5,47,1,3,3.8667
426.5,47,1,3,3.8833
426.5,47,1,3,3.9
426.5,47,1,3,3.9167
426.0,48,1,3,3.9333
426.0,48,1,3,3.95
426.0,48,1,3,3.9667
426.0,48,1,3,3.9833
426.0,48,1,3,4.0
425.8,49,1,3,4.0167
425.8,49,1,3,4.0333
425.8,49,1,3,4.05
425.8,49,1,3,4.0667
425.8,49,1,3,4.0833
426.7,50,1,3,4.1
426.7,50,1,3,4.1167
426.7,50,1,3,4.1333
426.7,50,1,3,4.15
426.7,50,1,3,4.1667
427.6,51,1,3,4.1833
427.6,51,1,3,4.2
427.6,51,1,3,4.2167
427.6,51,1,3,4.2333
427.6,51,1,3,4.25
427.9,52,1,3,4.2667
427.9,52,1,3,4.2833
427.9,52,1,3,4.3
427.9,52,1,3,4.3167
427.9,52,1,3,4.3333
427.6,53,1,3,4.35
427.6,53,1,3,4.3667
427.6,53,1,3,4.3833
427.6,53,1,3,4.4
427.6,53,1,3,4.4167
426.5,54,1,3,4.4333
426.5,54,1,3,4.45
426.5,54,1,3,4.4667
426.5,54,1,3,4.4833
426.5,54,1,3,4.5
425.70000000000005,55,1,3,4.5167
425.70000000000005,55,1,3,4.5333
425.70000000000005,55,1,3,4.55
425.70000000000005,55,1,3,4.5667
425.70000000000005,55,1,3,4.5833
426.7,56,1,3,4.6
426.7,56,1,3,4.6167
426.7,56,1,3,4.6333
426.7,56,1,3,4.65
426.7,56,1,3,4.6667
427.9,57,1,3,4.6833
427.9,57,1,3,4.7
427.9,57,1,3,4.7167
427.9,57,1,3,4.7333
427.9,57,1,3,4.75
429.6000000000001,58,1,3,4.7667
429.6000000000001,58,1,3,4.7833
429.6000000000001,58,1,3,4.8
429.6000000000001,58,1,3,4.8167
429.6000000000001,58,1,3,4.8333
431.2,59,1,3,4.85
431.2,59,1,3,4.8667
431.2,59,1,3,4.8833
431.2,59,1,3,4.9
431.2,59,1,3,4.9167
432.0,60,1,3,4.9333
432.0,60,1,3,4.95
432.0,60,1,3,4.9667
432.0,60,1,3,4.9833
432.0,60,1,3,5.0
432.7,61,1,3,5.0167
432.7,61,1,3,5.0333
432.7,61,1,3,5.05
432.7,61,1,3,5.0667
432.7,61,1,3,5.0833
435.80000000000007,62,1,3,5.1
435.80000000000007,62,1,3,5.1167
435.80000000000007,62,1,3,5.1333
435.80000000000007,62,1,3,5.15
435.80000000000007,62,1,3,5.1667
439.20000000000005,63,1,3,5.1833
439.20000000000005,63,1,3,5.2
439.20000000000005,63,1,3,5.2167
439.20000000000005,63,1,3,5.2333
439.20000000000005,63,1,3,5.25
440.6,64,1,3,5.2667
440.6,64,1,3,5.2833
440.6,64,1,3,5.3
440.6,64,1,3,5.3167
440.6,64,1,3,5.3333
440.70000000000005,65,1,3,5.35
440.70000000000005,65,1,3,5.3667
440.70000000000005,65,1,3,5.3833
440.70000000000005,65,1,3,5.4
440.70000000000005,65,1,3,5.4167
442.00000000000006,66,1,3,5.4333
442.00000000000006,66,1,3,5.45
442.00000000000006,66,1,3,5.4667
442.00000000000006,66,1,3,5.4833
442.00000000000006,66,1,3,5.5
442.9,67,1,3,5.5167
442.9,67,1,3,5.5333
442.9,67,1,3,5.55
442.9,67,1,3,5.5667
442.9,67,1,3,5.5833
444.2,68,1,3,5.6
444.2,68,1,3,5.6167
444.2,68,1,3,5.6333
444.2,68,1,3,5.65
444.2,68,1,3,5.6667
445.9,69,1,3,5.6833
445.9,69,1,3,5.7
445.9,69,1,3,5.7167
445.9,69,1,3,5.7333
445.9,69,1,3,5.75
446.90000000000003,70,1,3,5.7667
446.90000000000003,70,1,3,5.7833
446.90000000000003,70,1,3,5.8
446.90000000000003,70,1,3,5.8167
446.90000000000003,70,1,3,5.8333
447.6000000000001,71,1,3,5.85
447.6000000000001,71,1,3,5.8667
447.6000000000001,71,1,3,5.8833
447.6000000000001,71,1,3,5.9
447.6000000000001,71,1,3,5.9167
448.7,72,1,3,5.9333
448.7,72,1,3,5.95
448.7,72,1,3,5.9667
448.7,72,1,3,5.9833
448.7,72,1,3,6.0
449.50000000000006,73,1,3,6.0167
449.50000000000006,73,1,3,6.0333
449.50000000000006,73,1,3,6.05
449.50000000000006,73,1,3,6.0667
449.50000000000006,73,1,3,6.0833
453.2,74,1,3,6.1
453.2,74,1,3,6.1167
453.2,74,1,3,6.1333
453.2,74,1,3,6.15
453.2,74,1,3,6.1667
457.6,75,1,3,6.1833
457.6,75,1,3,6.2
457.6,75,1,3,6.2167
457.6,75,1,3,6.2333
457.6,75,1,3,6.25
459.9,76,1,3,6.2667
459.9,76,1,3,6.2833
459.9,76,1,3,6.3
459.9,76,1,3,6.3167
459.9,76,1,3,6.3333
461.50000000000006,77,1,3,6.35
461.50000000000006,77,1,3,6.3667
461.50000000000006,77,1,3,6.3833
461.50000000000006,77,1,3,6.4
461.50000000000006,77,1,3,6.4167
462.80000000000007,78,1,3,6.4333
462.80000000000007,78,1,3,6.45
462.80000000000007,78,1,3,6.4667
462.80000000000007,78,1,3,6.4833
462.80000000000007,78,1,3,6.5
463.7,79,1,3,6.5167
463.7,79,1,3,6.5333
463.7,79,1,3,6.55
463.7,79,1,3,6.5667
463.7,79,1,3,6.5833
465.6000000000001,80,1,3,6.6
465.6000000000001,80,1,3,6.6167
465.6000000000001,80,1,3,6.6333
465.6000000000001,80,1,3,6.65
465.6000000000001,80,1,3,6.6667
466.9,81,1,3,6.6833
466.9,81,1,3,6.7
466.9,81,1,3,6.7167
466.9,81,1,3,6.7333
466.9,81,1,3,6.75
467.8,82,1,3,6.7667
467.8,82,1,3,6.7833
467.8,82,1,3,6.8
467.8,82,1,3,6.8167
467.8,82,1,3,6.8333
467.70000000000005,83,1,3,6.85
467.70000000000005,83,1,3,6.8667
467.70000000000005,83,1,3,6.8833
467.70000000000005,83,1,3,6.9
467.70000000000005,83,1,3,6.9167
467.1000000000001,84,1,3,6.9333
467.1000000000001,84,1,3,6.95
467.1000000000001,84,1,3,6.9667
467.1000000000001,84,1,3,6.9833
467.1000000000001,84,1,3,7.0
465.9,85,1,3,7.0167
465.9,85,1,3,7.0333
465.9,85,1,3,7.05
465.9,85,1,3,7.0667
465.9,85,1,3,7.0833
464.30000000000007,86,1,3,7.1
464.30000000000007,86,1,3,7.1167
464.30000000000007,86,1,3,7.1333
464.30000000000007,86,1,3,7.15
464.30000000000007,86,1,3,7.1667
464.0,87,1,3,7.1833
464.0,87,1,3,7.2
464.0,87,1,3,7.2167
464.0,87,1,3,7.2333
464.0,87,1,3,7.25
460.20000000000005,88,1,3,7.2667
460.20000000000005,88,1,3,7.2833
460.20000000000005,88,1,3,7.3
460.20000000000005,88,1,3,7.3167
460.20000000000005,88,1,3,7.3333
456.7,89,1,3,7.35
456.7,89,1,3,7.3667
456.7,89,1,3,7.3833
456.7,89,1,3,7.4
456.7,89,1,3,7.4167
451.6,90,1,3,7.4333
451.6,90,1,3,7.45
451.6,90,1,3,7.4667
451.6,90,1,3,7.4833
451.6,90,1,3,7.5
446.4,91,1,3,7.5167
446.4,91,1,3,7.5333
446.4,91,1,3,7.55
446.4,91,1,3,7.5667
446.4,91,1,3,7.5833
439.7,92,1,3,7.6
439.7,92,1,3,7.6167
439.7,92,1,3,7.6333
439.7,92,1,3,7.65
439.7,92,1,3,7.6667
432.80000000000007,93,1,3,7.6833
432.80000000000007,93,1,3,7.7
432.80000000000007,93,1,3,7.7167
432.80000000000007,93,1,3,7.7333
432.80000000000007,93,1,3,7.75
423.6000000000001,94,1,3,7.7667
423.6000000000001,94,1,3,7.7833
423.6000000000001,94,1,3,7.8
423.6000000000001,94,1,3,7.8167
423.6000000000001,94,1,3,7.8333
414.2,95,1,3,7.85
414.2,95,1,3,7.8667
414.2,95,1,3,7.8833
414.2,95,1,3,7.9
414.2,95,1,3,7.9167
404.1000000000001,96,1,3,7.9333
404.1000000000001,96,1,3,7.95
404.1000000000001,96,1,3,7.9667
404.1000000000001,96,1,3,7.9833
404.1000000000001,96,1,3,8.0
392.90000000000003,97,1,3,8.0167
392.90000000000003,97,1,3,8.0333
392.90000000000003,97,1,3,8.05
392.90000000000003,97,1,3,8.0667
392.90000000000003,97,1,3,8.0833
382.9,98,1,3,8.1
382.9,98,1,3,8.1167
382.9,98,1,3,8.1333
382.9,98,1,3,8.15
382.9,98,1,3,8.1667
372.30000000000007,99,1,3,8.1833
372.30000000000007,99,1,3,8.2
372.30000000000007,99,1,3,8.2167
372.30000000000007,99,1,3,8.2333
372.30000000000007,99,1,3,8.25
361.80000000000007,100,1,3,8.2667
361.80000000000007,100,1,3,8.2833
361.80000000000007,100,1,3,8.3
361.80000000000007,100,1,3,8.3167
361.80000000000007,100,1,3,8.3333
350.6,101,1,3,8.35
350.6,101,1,3,8.3667
350.6,101,1,3,8.3833
350.6,101,1,3,8.4
350.6,101,1,3,8.4167
339.90000000000003,102,1,3,8.4333
339.90000000000003,102,1,3,8.45
339.90000000000003,102,1,3,8.4667
339.90000000000003,102,1,3,8.4833
339.90000000000003,102,1,3,8.5
328.80000000000007,103,1,3,8.5167
328.80000000000007,103,1,3,8.5333
328.80000000000007,103,1,3,8.55
328.80000000000007,103,1,3,8.5667
328.80000000000007,103,1,3,8.5833
318.50000000000006,104,1,3,8.6
318.50000000000006,104,1,3,8.6167
318.50000000000006,104,1,3,8.6333
318.50000000000006,104,1,3,8.65
318.50000000000006,104,1,3,8.6667
306.30000000000007,105,1,3,8.6833
306.30000000000007,105,1,3,8.7
306.30000000000007,105,1,3,8.7167
306.30000000000007,105,1,3,8.7333
306.30000000000007,105,1,3,8.75
296.00000000000006,106,1,3,8.7667
296.00000000000006,106,1,3,8.7833
296.00000000000006,106,1,3,8.8
296.00000000000006,106,1,3,8.8167
296.00000000000006,106,1,3,8.8333
288.8,107,1,3,8.85
288.8,107,1,3,8.8667
288.8,107,1,3,8.8833
288.8,107,1,3,8.9
288.8,107,1,3,8.9167
285.4,108,1,3,8.9333
285.4,108,1,3,8.95
285.4,108,1,3,8.9667
285.4,108,1,3,8.9833
285.4,108,1,3,9.0
282.0,109,1,3,9.0167
282.0,109,1,3,9.0333
282.0,109,1,3,9.05
282.0,109,1,3,9.0667
282.0,109,1,3,9.0833
270.6,110,1,3,9.1
270.6,110,1,3,9.1167
270.6,110,1,3,9.1333
270.6,110,1,3,9.15
270.6,110,1,3,9.1667
267.1000000000001,111,1,3,9.1833
267.1000000000001,111,1,3,9.2
267.1000000000001,111,1,3,9.2167
267.1000000000001,111,1,3,9.2333
267.1000000000001,111,1,3,9.25
263.5,112,1,3,9.2667
263.5,112,1,3,9.2833
263.5,112,1,3,9.3
263.5,112,1,3,9.3167
263.5,112,1,3,9.3333
258.50000000000006,113,1,3,9.35
258.50000000000006,113,1,3,9.3667
258.50000000000006,113,1,3,9.3833
258.50000000000006,113,1,3,9.4
258.50000000000006,113,1,3,9.4167
254.4,114,1,3,9.4333
254.4,114,1,3,9.45
254.4,114,1,3,9.4667
254.4,114,1,3,9.4833
254.4,114,1,3,9.5
251.4,115,1,3,9.5167
251.4,115,1,3,9.5333
251.4,115,1,3,9.55
251.4,115,1,3,9.5667
251.4,115,1,3,9.5833
247.90000000000003,116,1,3,9.6
247.90000000000003,116,1,3,9.6167
247.90000000000003,116,1,3,9.6333
247.90000000000003,116,1,3,9.65
247.90000000000003,116,1,3,9.6667
245.3,117,1,3,9.6833
245.3,117,1,3,9.7
245.3,117,1,3,9.7167
245.3,117,1,3,9.7333
245.3,117,1,3,9.75
243.0,118,1,3,9.7667
243.0,118,1,3,9.7833
243.0,118,1,3,9.8
243.0,118,1,3,9.8167
243.0,118,1,3,9.8333
240.40000000000003,119,1,3,9.85
240.40000000000003,119,1,3,9.8667
240.40000000000003,119,1,3,9.8833
240.40000000000003,119,1,3,9.9
240.40000000000003,119,1,3,9.9167
237.40000000000003,120,1,3,9.9333
237.40000000000003,120,1,3,9.95
237.40000000000003,120,1,3,9.9667
237.40000000000003,120,1,3,9.9833
237.40000000000003,120,1,3,10.0
235.0,121,1,3,10.0167
235.0,121,1,3,10.0333
235.0,121,1,3,10.05
235.0,121,1,3,10.0667
235.0,121,1,3,10.0833
234.2,122,1,3,10.1
234.2,122,1,3,10.1167
234.2,122,1,3,10.1333
234.2,122,1,3,10.15
234.2,122,1,3,10.1667
233.9,123,1,3,10.1833
233.9,123,1,3,10.2
233.9,123,1,3,10.2167
233.9,123,1,3,10.2333
233.9,123,1,3,10.25
232.1,124,1,3,10.2667
232.1,124,1,3,10.2833
232.1,124,1,3,10.3
232.1,124,1,3,10.3167
232.1,124,1,3,10.3333
229.90000000000003,125,1,3,10.35
229.90000000000003,125,1,3,10.3667
229.90000000000003,125,1,3,10.3833
229.90000000000003,125,1,3,10.4
229.90000000000003,125,1,3,10.4167
227.8,126,1,3,10.4333
227.8,126,1,3,10.45
227.8,126,1,3,10.4667
227.8,126,1,3,10.4833
227.8,126,1,3,10.5
226.2,127,1,3,10.5167
226.2,127,1,3,10.5333
226.2,127,1,3,10.55
226.2,127,1,3,10.5667
226.2,127,1,3,10.5833
224.7,128,1,3,10.6
224.7,128,1,3,10.6167
224.7,128,1,3,10.6333
224.7,128,1,3,10.65
224.7,128,1,3,10.6667
222.30000000000004,129,1,3,10.6833
222.30000000000004,129,1,3,10.7
222.30000000000004,129,1,3,10.7167
222.30000000000004,129,1,3,10.7333
222.30000000000004,129,1,3,10.75
220.4,130,1,3,10.7667
220.4,130,1,3,10.7833
220.4,130,1,3,10.8
220.4,130,1,3,10.8167
220.4,130,1,3,10.8333
217.90000000000003,131,1,3,10.85
217.90000000000003,131,1,3,10.8667
217.90000000000003,131,1,3,10.8833
217.90000000000003,131,1,3,10.9
217.90000000000003,131,1,3,10.9167
216.40000000000003,132,1,3,10.9333
216.40000000000003,132,1,3,10.95
216.40000000000003,132,1,3,10.9667
216.40000000000003,132,1,3,10.9833
216.40000000000003,132,1,3,11.0
214.1,133,1,3,11.0167
214.1,133,1,3,11.0333
214.1,133,1,3,11.05
214.1,133,1,3,11.0667
214.1,133,1,3,11.0833
212.10000000000002,134,1,3,11.1
212.10000000000002,134,1,3,11.1167
212.10000000000002,134,1,3,11.1333
212.10000000000002,134,1,3,11.15
212.10000000000002,134,1,3,11.1667
212.3,135,1,3,11.1833
212.3,135,1,3,11.2
212.3,135,1,3,11.2167
212.3,135,1,3,11.2333
212.3,135,1,3,11.25
211.80000000000004,136,1,3,11.2667
211.80000000000004,136,1,3,11.2833
211.80000000000004,136,1,3,11.3
211.80000000000004,136,1,3,11.3167
211.80000000000004,136,1,3,11.3333
211.1,137,1,3,11.35
211.1,137,1,3,11.3667
211.1,137,1,3,11.3833
211.1,137,1,3,11.4
211.1,137,1,3,11.4167
212.10000000000002,138,1,3,11.4333
212.10000000000002,138,1,3,11.45
212.10000000000002,138,1,3,11.4667
212.10000000000002,138,1,3,11.4833
212.10000000000002,138,1,3,11.5
212.4,139,1,3,11.5167
212.4,139,1,3,11.5333
212.4,139,1,3,11.55
212.4,139,1,3,11.5667
212.4,139,1,3,11.5833
211.5,140,1,3,11.6
211.5,140,1,3,11.6167
211.5,140,1,3,11.6333
211.5,140,1,3,11.65
211.5,140,1,3,11.6667
210.40000000000003,141,1,3,11.6833
210.40000000000003,141,1,3,11.7
210.40000000000003,141,1,3,11.7167
210.40000000000003,141,1,3,11.7333
210.40000000000003,141,1,3,11.75
210.9,142,1,3,11.7667
210.9,142,1,3,11.7833
210.9,142,1,3,11.8
210.9,142,1,3,11.8167
210.9,142,1,3,11.8333
210.30000000000004,143,1,3,11.85
210.30000000000004,143,1,3,11.8667
210.30000000000004,143,1,3,11.8833
210.30000000000004,143,1,3,11.9
210.30000000000004,143,1,3,11.9167
210.1,144,1,3,11.9333
210.1,144,1,3,11.95
210.1,144,1,3,11.9667
210.1,144,1,3,11.9833
210.1,144,1,3,12.0
209.6,145,1,3,12.0167
209.6,145,1,3,12.0333
209.6,145,1,3,12.05
209.6,145,1,3,12.0667
209.6,145,1,3,12.0833
209.20000000000002,146,1,3,12.1
209.20000000000002,146,1,3,12.1167
209.20000000000002,146,1,3,12.1333
209.20000000000002,146,1,3,12.15
209.20000000000002,146,1,3,12.1667
208.90000000000003,147,1,3,12.1833
208.90000000000003,147,1,3,12.2
208.90000000000003,147,1,3,12.2167
208.90000000000003,147,1,3,12.2333
208.90000000000003,147,1,3,12.25
208.2,148,1,3,12.2667
208.2,148,1,3,12.2833
208.2,148,1,3,12.3
208.2,148,1,3,12.3167
208.2,148,1,3,12.3333
208.3,149,1,3,12.35
208.3,149,1,3,12.3667
208.3,149,1,3,12.3833
208.3,149,1,3,12.4
208.3,149,1,3,12.4167
208.3,150,1,3,12.4333
208.3,150,1,3,12.45
208.3,150,1,3,12.4667
208.3,150,1,3,12.4833
208.3,150,1,3,12.5
209.6,151,1,3,12.5167
209.6,151,1,3,12.5333
209.6,151,1,3,12.55
209.6,151,1,3,12.5667
209.6,151,1,3,12.5833
211.5,152,1,3,12.6
211.5,152,1,3,12.6167
211.5,152,1,3,12.6333
211.5,152,1,3,12.65
211.5,152,1,3,12.6667
212.7,153,1,3,12.6833
212.7,153,1,3,12.7
212.7,153,1,3,12.7167
212.7,153,1,3,12.7333
212.7,153,1,3,12.75
212.3,154,1,3,12.7667
212.3,154,1,3,12.7833
212.3,154,1,3,12.8
212.3,154,1,3,12.8167
212.3,154,1,3,12.8333
211.80000000000004,155,1,3,12.85
211.80000000000004,155,1,3,12.8667
211.80000000000004,155,1,3,12.8833
211.80000000000004,155,1,3,12.9
211.80000000000004,155,1,3,12.9167
209.4,156,1,3,12.9333
209.4,156,1,3,12.95
209.4,156,1,3,12.9667
209.4,156,1,3,12.9833
209.4,156,1,3,13.0
208.4,157,1,3,13.0167
208.4,157,1,3,13.0333
208.4,157,1,3,13.05
208.4,157,1,3,13.0667
208.4,157,1,3,13.0833
209.20000000000002,158,1,3,13.1
209.20000000000002,158,1,3,13.1167
209.20000000000002,158,1,3,13.1333
209.20000000000002,158,1,3,13.15
209.20000000000002,158,1,3,13.1667
208.2,159,1,3,13.1833
208.2,159,1,3,13.2
208.2,159,1,3,13.2167
208.2,159,1,3,13.2333
208.2,159,1,3,13.25
210.50000000000003,160,1,3,13.2667
210.50000000000003,160,1,3,13.2833
210.50000000000003,160,1,3,13.3
210.50000000000003,160,1,3,13.3167
210.50000000000003,160,1,3,13.3333
212.00000000000003,161,1,3,13.35
212.00000000000003,161,1,3,13.3667
212.00000000000003,161,1,3,13.3833
212.00000000000003,161,1,3,13.4
212.00000000000003,161,1,3,13.4167
216.1,162,1,3,13.4333
216.1,162,1,3,13.45
216.1,162,1,3,13.4667
216.1,162,1,3,13.4833
216.1,162,1,3,13.5
216.40000000000003,163,1,3,13.5167
216.40000000000003,163,1,3,13.5333
216.40000000000003,163,1,3,13.55
216.40000000000003,163,1,3,13.5667
216.40000000000003,163,1,3,13.5833
216.70000000000002,164,1,3,13.6
216.70000000000002,164,1,3,13.6167
216.70000000000002,164,1,3,13.6333
216.70000000000002,164,1,3,13.65
216.70000000000002,164,1,3,13.6667
217.1,165,1,3,13.6833
217.1,165,1,3,13.7
217.1,165,1,3,13.7167
217.1,165,1,3,13.7333
217.1,165,1,3,13.75
219.60000000000002,166,1,3,13.7667
219.60000000000002,166,1,3,13.7833
219.60000000000002,166,1,3,13.8
219.60000000000002,166,1,3,13.8167
219.60000000000002,166,1,3,13.8333
222.70000000000002,167,1,3,13.85
222.70000000000002,167,1,3,13.8667
222.70000000000002,167,1,3,13.8833
222.70000000000002,167,1,3,13.9
222.70000000000002,167,1,3,13.9167
224.9,168,1,3,13.9333
224.9,168,1,3,13.95
224.9,168,1,3,13.9667
224.9,168,1,3,13.9833
224.9,168,1,3,14.0
226.80000000000004,169,1,3,14.0167
226.80000000000004,169,1,3,14.0333
226.80000000000004,169,1,3,14.05
226.80000000000004,169,1,3,14.0667
226.80000000000004,169,1,3,14.0833
227.9,170,1,3,14.1
227.9,170,1,3,14.1167
227.9,170,1,3,14.1333
227.9,170,1,3,14.15
227.9,170,1,3,14.1667
231.8,171,1,3,14.1833
231.8,171,1,3,14.2
231.8,171,1,3,14.2167
231.8,171,1,3,14.2333
231.8,171,1,3,14.25
235.5,172,1,3,14.2667
235.5,172,1,3,14.2833
235.5,172,1,3,14.3
235.5,172,1,3,14.3167
235.5,172,1,3,14.3333
238.5,173,1,3,14.35
238.5,173,1,3,14.3667
238.5,173,1,3,14.3833
238.5,173,1,3,14.4
238.5,173,1,3,14.4167
241.80000000000004,174,1,3,14.4333
241.80000000000004,174,1,3,14.45
241.80000000000004,174,1,3,14.4667
241.80000000000004,174,1,3,14.4833
241.80000000000004,174,1,3,14.5
246.30000000000004,175,1,3,14.5167
246.30000000000004,175,1,3,14.5333
