timestep_fractional,Continuous up_activation,Continuous down_activation,Discrete down_activation,Discrete up_activation,Imbalance continuous,Imbalance discrete
4.5833,387.6100000000002,351.5799999999998,353.19999999999993,313,-45.32632667823964,-41.19999999999982
4.6,389.03,352.9800000000003,353.19999999999993,313,67.15739200000098,71.40000000000055
4.6167,390.59000000000015,354.7200000000001,353.19999999999993,313,67.06145198842569,71.40000000000055
4.6333,392.2200000000003,356.4000000000003,353.19999999999993,313,66.96704514814883,71.40000000000055
4.65,393.9800000000003,358.31,353.19999999999993,313,66.85325106250093,71.40000000000055
4.6667,395.90999999999997,360.24,353.19999999999993,313,66.69703703703635,71.40000000000055
4.6833,397.8999999999999,362.5699999999998,353.19999999999993,313,33.87325809953745,38.80000000000018
4.7,399.88000000000005,364.90999999999997,353.19999999999993,313,33.55465700000059,38.80000000000018
4.7167,402.2000000000001,367.5899999999999,353.19999999999993,313,33.11186421065031,38.80000000000018
4.7333,404.4500000000002,370.59000000000003,353.19999999999993,313,32.51339792592535,38.80000000000018
4.75,406.86000000000007,373.6900000000002,353.19999999999993,313,31.72566406250189,38.80000000000018
4.7667,409.3399999999998,377.24999999999983,353.19999999999993,313,-23.987043740738045,-15.899999999998727
4.7833,411.9599999999998,381.1400000000002,353.19999999999993,313,-25.26254412268554,-15.899999999998727
4.8,414.6,385.35000000000014,353.19999999999993,313,-26.840767999998207,-15.899999999998727
4.8167,417.4200000000001,390.02000000000015,353.19999999999993,313,-28.763758567128207,-15.899999999998727
4.8333,420.2199999999999,395.18000000000035,353.19999999999993,313,-31.075671296295695,-15.899999999998727
4.85,423.09999999999985,400.7899999999998,353.19999999999993,313,-7.022773937497732,10.900000000001455
4.8667,426.0399999999998,407.0500000000001,353.19999999999993,313,-10.253446518517194,10.900000000001455
4.8833,429.08999999999975,413.77999999999986,353.19999999999993,313,-14.018181344905315,10.900000000001455
4.9,432.1900000000001,421.18999999999977,353.19999999999993,313,-18.369582999998784,10.900000000001455
4.9167,435.34999999999997,429.30999999999983,353.19999999999993,313,-23.362368344905008,10.900000000001455
4.9333,438.4899999999997,438.17,353.19999999999993,313,9.946633481481513,49.899999999999636
4.95,441.6000000000003,447.81999999999994,353.19999999999993,313,3.498481062499195,49.899999999999636
4.9667,444.8299999999998,458.3600000000002,353.19999999999993,313,-3.7678792962951775,49.899999999999636
4.9833,448.07,469.57999999999976,353.19999999999993,313,-11.915613567129185,49.899999999999636
5,451.20000000000005,481.95,353.19999999999993,313,-21.01000000000022,49.899999999999636
5.0167,530.2700000000006,393.15,363.00000000000006,319.15000000000003,38.95482629321032,-54.400000000000546
5.0333,522.6700000000001,393.76,363.00000000000006,319.15000000000003,30.68952439505938,-54.400000000000546
5.05,515.5600000000001,394.11000000000007,363.00000000000006,319.15000000000003,23.235729750000246,-54.400000000000546
5.0667,508.7499999999998,394.0899999999998,363.00000000000006,319.15000000000003,16.536819950617428,-54.400000000000546
5.0833,502.3899999999997,393.65999999999997,363.00000000000006,319.15000000000003,10.537914737655228,-54.400000000000546
5.1,496.5300000000003,393.0700000000002,363.00000000000006,319.15000000000003,3.985875999998825,-55.600000000000364
5.1167,490.9199999999999,392.33000000000004,363.00000000000006,319.15000000000003,-0.7706922253100856,-55.600000000000364
5.1333,485.6900000000003,391.2399999999997,363.00000000000006,319.15000000000003,-4.981443753086751,-55.600000000000364
5.15,480.79999999999995,390.14999999999975,363.00000000000006,319.15000000000003,-8.69429025000045,-55.600000000000364
5.1667,476.28000000000003,388.88000000000005,363.00000000000006,319.15000000000003,-11.955401234568853,-55.600000000000364
5.1833,472.04999999999984,387.5600000000001,363.00000000000006,319.15000000000003,72.0907959228407,31.300000000000182
5.2,468.23999999999995,386.1,363.00000000000006,319.15000000000003,69.6016159999981,31.300000000000182
5.2167,464.4999999999997,384.6700000000002,363.00000000000006,319.15000000000003,67.43611592283924,31.300000000000182
5.2333,461.3300000000001,383.22999999999996,363.00000000000006,319.15000000000003,65.55509476543375,31.300000000000182
5.25,458.18,381.8500000000002,363.00000000000006,319.15000000000003,63.92109375000109,31.300000000000182
5.2667,455.4200000000001,380.3100000000001,363.00000000000006,319.15000000000003,-32.70160375308842,-63.899999999999636
5.2833,452.7699999999996,379.04999999999967,363.00000000000006,319.15000000000003,-33.946972225307036,-63.899999999999636
5.3,450.49999999999983,377.7699999999999,363.00000000000006,319.15000000000003,-35.0472439999985,-63.899999999999636
5.3167,448.43999999999966,376.79999999999984,363.00000000000006,319.15000000000003,-36.03290926234422,-63.899999999999636
5.3333,446.5399999999998,375.6799999999999,363.00000000000006,319.15000000000003,-36.93271604938582,-63.899999999999636
5.35,444.9099999999999,374.9399999999997,363.00000000000006,319.15000000000003,-29.973670250001305,-56.100000000000364
5.3667,443.4799999999998,374.3600000000002,363.00000000000006,319.15000000000003,-30.781035604937642,-56.100000000000364
5.3833,442.25999999999993,373.9399999999999,363.00000000000006,319.15000000000003,-31.578333706792364,-56.100000000000364
5.4,441.3199999999996,373.74,363.00000000000006,319.15000000000003,-32.387344000001576,-56.100000000000364
5.4167,440.5099999999999,373.87999999999965,363.00000000000006,319.15000000000003,-33.2281037808616,-56.100000000000364
5.4333,439.86999999999966,374.1399999999999,363.00000000000006,319.15000000000003,111.18109180246756,89.19999999999891
5.45,439.5299999999998,374.7399999999999,363.00000000000006,319.15000000000003,110.22368974999699,89.19999999999891
5.4667,439.39999999999975,375.6000000000002,363.00000000000006,319.15000000000003,109.18487920987445,89.19999999999891
5.4833,439.4399999999999,376.79000000000025,363.00000000000006,319.15000000000003,108.0515914783964,89.19999999999891
5.5,439.73999999999967,378.34000000000026,363.00000000000006,319.15000000000003,106.81249999999909,89.19999999999891
5.5167,440.2899999999999,380.22000000000025,363.00000000000006,319.15000000000003,-83.94197963271472,-100.199999999998
5.5333,441.09999999999985,382.5200000000002,363.00000000000006,319.15000000000003,-85.41968967901084,-100.199999999998
5.55,442.03,385.12999999999994,363.00000000000006,319.15000000000003,-87.02673024999876,-100.199999999998
5.5667,443.38999999999976,388.09999999999997,363.00000000000006,319.15000000000003,-88.76745930863945,-100.199999999998
5.5833,444.8999999999996,391.5599999999998,363.00000000000006,319.15000000000003,-90.64449266975134,-100.199999999998
5.6,446.68999999999994,395.30000000000024,363.00000000000006,319.15000000000003,86.24129600000015,78.69999999999982
5.6167,448.6499999999998,399.5599999999999,363.00000000000006,319.15000000000003,84.09077518209779,78.69999999999982
5.6333,451.0800000000001,404.1300000000001,363.00000000000006,319.15000000000003,81.80655550617303,78.69999999999982
5.65,453.65,409.0799999999997,363.00000000000006,319.15000000000003,79.39298974999929,78.69999999999982
5.6667,456.58000000000015,414.64000000000004,363.00000000000006,319.15000000000003,76.85617283950705,78.69999999999982
5.6833,459.9499999999997,420.5599999999999,363.00000000000006,319.15000000000003,97.80394184876513,102.29999999999927
5.7,463.4800000000001,426.84999999999974,363.00000000000006,319.15000000000003,95.04587600000104,102.29999999999927
5.7167,467.41999999999973,433.8,363.00000000000006,319.15000000000003,92.19329666357953,102.29999999999927
5.7333,471.82000000000005,440.99000000000007,363.00000000000006,319.15000000000003,89.25926735802386,102.29999999999927
5.75,476.46,448.79000000000025,363.00000000000006,319.15000000000003,86.25859374999982,102.29999999999927
5.7667,481.66000000000014,456.98999999999984,363.00000000000006,319.15000000000003,-38.19217634568122,-19.100000000001273
5.7833,487.1899999999996,465.61000000000007,363.00000000000006,319.15000000000003,-41.27475296605098,-19.100000000001273
5.8,493.3300000000001,474.80999999999983,363.00000000000006,319.15000000000003,-44.36910400000306,-19.100000000001273
5.8167,499.7200000000001,484.4000000000002,363.00000000000006,319.15000000000003,-47.45345518827435,-19.100000000001273
5.8333,506.74000000000007,494.5199999999999,363.00000000000006,319.15000000000003,-50.504290123459214,-19.100000000001273
5.85,514.3799999999999,504.89999999999986,363.00000000000006,319.15000000000003,5.203649750001205,39.600000000000364
5.8667,522.4900000000001,515.9499999999999,363.00000000000006,319.15000000000003,2.297365135803375,39.600000000000364
5.8833,531.0500000000002,527.4700000000004,363.00000000000006,319.15000000000003,-0.4944011141988085,39.600000000000364
5.9,540.4000000000004,539.2900000000001,363.00000000000006,319.15000000000003,-3.1411639999996623,39.600000000000364
5.9167,550.2099999999997,551.5899999999998,363.00000000000006,319.15000000000003,-5.610696373456449,39.600000000000364
5.9333,560.7100000000003,564.4799999999993,363.00000000000006,319.15000000000003,-40.76902893827264,6.699999999999818
5.95,572.0299999999996,577.75,363.00000000000006,319.15000000000003,-42.780450250000285,6.699999999999818
5.9667,583.9200000000005,591.3000000000003,363.00000000000006,319.15000000000003,-44.50750671604874,6.699999999999818
5.9833,596.4600000000006,605.3499999999998,363.00000000000006,319.15000000000003,-45.91100259567975,6.699999999999818
6,610.0000000000001,620.0100000000001,363.00000000000006,319.15000000000003,-46.95000000000073,6.699999999999818
6.0167,774.0000000000002,482.7000000000001,378.1,331.3,-11.212439253856246,-255.80000000000018
6.0333,755.0599999999996,467.2499999999998,378.1,331.3,-14.711299172839972,-255.80000000000018
6.05,736.5799999999997,453.77000000000015,378.1,331.3,-19.795459562499673,-255.80000000000018
6.0667,718.2199999999996,441.92999999999984,378.1,331.3,-26.318555654321244,-255.80000000000018
6.0833,700.2900000000002,431.8899999999999,378.1,331.3,-34.13897810570961,-255.80000000000018
6.1,682.8200000000004,423.3599999999998,378.1,331.3,11.380126999998538,-201.30000000000018
6.1167,665.7200000000005,416.2400000000002,378.1,331.3,1.3708581535483972,-201.30000000000018
6.1333,648.96,410.34000000000043,378.1,331.3,-9.539441580247512,-201.30000000000018
6.15,632.5000000000002,405.69000000000005,378.1,331.3,-21.228184562496608,-201.30000000000018
6.1667,616.6900000000005,402.2899999999998,378.1,331.3,-33.57753858024989,-201.30000000000018
6.1833,601.2200000000001,399.6299999999997,378.1,331.3,106.02557315354898,-48.79999999999927
6.2,586.2199999999999,397.98999999999967,378.1,331.3,92.68947199999911,-48.79999999999927
6.2167,571.7200000000005,397.1699999999998,378.1,331.3,79.01772389429061,-48.79999999999927
6.2333,557.6500000000002,396.9700000000001,378.1,331.3,65.1091393456818,-48.79999999999927
6.25,544.2299999999999,397.51999999999964,378.1,331.3,51.057773437501055,-48.79999999999927
6.2667,531.1400000000002,398.52000000000015,378.1,331.3,1.7529258271579238,-84.00000000000091
6.2833,518.6300000000003,400.15,378.1,331.3,-12.320859253860363,-84.00000000000091
6.3,506.6,402.07999999999964,378.1,331.3,-26.283792999999605,-84.00000000000091
6.3167,495.0900000000003,404.38000000000034,378.1,331.3,-40.06084203163755,-84.00000000000091
6.3333,484.1100000000002,407.0200000000001,378.1,331.3,-53.58172839506369,-84.00000000000091
6.35,473.7500000000002,409.71000000000004,378.1,331.3,27.419070437499613,10.200000000000728
6.3667,463.81000000000023,412.77999999999975,378.1,331.3,14.602321567902436,10.200000000000728
6.3833,454.54000000000036,415.7799999999998,378.1,331.3,2.2240366720670863,10.200000000000728
6.4,445.81000000000023,418.84999999999997,378.1,331.3,-9.664528000001155,10.200000000000728
6.4167,437.6999999999998,422.1299999999996,378.1,331.3,-21.016871624225132,10.200000000000728
6.4333,429.9200000000002,425.1499999999999,378.1,331.3,53.908751197530364,95.89999999999873
6.45,422.9600000000001,428.19000000000017,378.1,331.3,43.74933043749479,95.89999999999873
6.4667,416.3500000000001,431.24,378.1,331.3,34.237100641973484,95.89999999999873
6.4833,410.4099999999997,434.16999999999956,378.1,331.3,25.399540931328374,95.89999999999873
6.5,405.03000000000003,436.8900000000002,378.1,331.3,17.259375000000546,95.89999999999873
6.5167,400.22000000000014,439.5300000000002,378.1,331.3,-87.36542888348595,-1.299999999998363
6.5333,395.8500000000002,441.8399999999998,378.1,331.3,-94.06165787654209,-1.299999999998363
6.55,392.14000000000027,444.1199999999999,378.1,331.3,-100.02085456249733,-1.299999999998363
6.5667,389.0000000000001,446.16,378.1,331.3,-105.23931695061492,-1.299999999998363
6.5833,386.4799999999996,448.08000000000015,378.1,331.3,-109.71809847607892,-1.299999999998363
6.6,384.3700000000002,449.77999999999986,378.1,331.3,8.136991999997008,120.29999999999836
6.6167,382.8199999999999,451.2800000000003,378.1,331.3,5.11539019058273,120.29999999999836
6.6333,381.8200000000003,452.65000000000003,378.1,331.3,2.801776382713797,120.29999999999836
6.65,381.3499999999999,453.6500000000001,378.1,331.3,1.1760754374981843,120.29999999999836
6.6667,381.45000000000005,454.6699999999999,378.1,331.3,0.21345679011938046,120.29999999999836
6.6833,381.98000000000025,455.63000000000034,378.1,331.3,-66.81566555015434,53.600000000000364
6.7,382.9600000000003,456.28000000000003,378.1,331.3,-66.54563299999882,53.600000000000364
6.7167,384.5799999999999,457.03999999999996,378.1,331.3,-65.71554240200476,53.600000000000364
6.7333,386.61,457.7000000000003,378.1,331.3,-64.36924602469117,53.600000000000364
6.75,389.03000000000014,458.40000000000003,378.1,331.3,-62.55535156249971,53.600000000000364
6.7667,392.0500000000002,459.16999999999956,378.1,331.3,-4.02722213580364,109.89999999999964
6.7833,395.35999999999973,460.0899999999999,378.1,331.3,-1.4429762908957855,109.89999999999964
6.8,399.1700000000001,460.9199999999999,378.1,331.3,1.4345119999998133,109.89999999999964
6.8167,403.45000000000005,461.97,378.1,331.3,4.537613338734445,109.89999999999964
6.8333,408.1099999999998,463.42000000000013,378.1,331.3,7.793942901234914,109.89999999999964
6.85,413.11000000000007,465.12999999999965,378.1,331.3,17.626360437501717,116.40000000000055
6.8667,418.37999999999977,467.0699999999998,378.1,331.3,20.95297027160632,116.40000000000055
6.8833,424.16000000000037,469.68000000000006,378.1,331.3,24.187121301697516,116.40000000000055
6.9,430.30999999999995,472.6199999999998,378.1,331.3,27.23740700000053,116.40000000000055
6.9167,436.59999999999997,476.3199999999997,378.1,331.3,30.00766541280973,116.40000000000055
6.9333,443.2799999999998,480.5299999999999,378.1,331.3,-2.4030208395051886,81.60000000000036
6.95,450.29999999999984,485.67000000000013,378.1,331.3,-0.5003245625011914,81.60000000000036
6.9667,457.46000000000004,491.46,378.1,331.3,0.8053260123469954,81.60000000000036
6.9833,464.86999999999983,498.35000000000036,378.1,331.3,1.3987472276239714,81.60000000000036
7,472.57000000000005,506.10999999999984,378.1,331.3,1.1599999999998545,81.60000000000036
7.0167,547.6799999999994,498.77,491.29999999999984,204,-13.0224832415106,225.3000000000011
7.0333,538.8400000000004,489.61000000000007,491.29999999999984,204,-12.788805938271253,225.3000000000011
7.05,530.5600000000002,480.56000000000023,491.29999999999984,204,-11.953292562498973,225.3000000000011
7.0667,523.1100000000001,471.63999999999993,491.29999999999984,204,-10.530287604940895,225.3000000000011
7.0833,516.5799999999995,463.02999999999986,491.29999999999984,204,-8.53415557484368,225.3000000000011
7.1,510.62999999999977,454.6099999999997,491.29999999999984,204,-139.979280999999,91.300000000002
7.1167,505.37,446.3,491.29999999999984,204,-136.8800684266971,91.300000000002
7.1333,500.9999999999999,438.1200000000002,491.29999999999984,204,-133.2509424197533,91.300000000002
7.15,497.0699999999999,430.15000000000043,491.29999999999984,204,-129.10634756249783,91.300000000002
7.1667,493.72000000000037,422.2300000000001,491.29999999999984,204,-124.4607484567914,91.300000000002
7.1833,491.0699999999997,414.39999999999975,491.29999999999984,204,2.6713702770075543,213.3000000000011
7.2,489.07999999999964,406.7900000000001,491.29999999999984,204,8.275503999997454,213.3000000000011
7.2167,487.59000000000015,399.27000000000004,491.29999999999984,204,14.337128054783534,213.3000000000011
7.2333,486.61999999999966,391.82999999999964,491.29999999999984,204,20.8416977654324,213.3000000000011
7.25,486.2799999999998,384.46999999999974,491.29999999999984,204,27.77464843750022,213.3000000000011
7.2667,486.31000000000006,377.2099999999997,491.29999999999984,204,50.32139535802162,228.5
7.2833,486.92999999999955,370.08000000000015,491.29999999999984,204,58.067333795524064,228.5
7.3,488.0200000000003,362.96000000000015,491.29999999999984,204,66.19783899999857,228.5
7.3167,489.5100000000001,356.05,491.29999999999984,204,74.69826620293134,228.5
7.3333,491.40999999999985,349.09,491.29999999999984,204,83.55395061728086,228.5
7.35,493.6999999999998,342.32000000000033,491.29999999999984,204,38.55020743749901,174.30000000000018
7.3667,496.5999999999999,335.6100000000002,491.29999999999984,204,48.07233183950757,174.30000000000018
7.3833,499.77000000000027,328.83999999999986,491.29999999999984,204,57.90559898070569,174.30000000000018
7.4,503.29000000000025,322.31,491.29999999999984,204,68.03526399999828,174.30000000000018
7.4167,507.18000000000023,315.8100000000001,491.29999999999984,204,78.44656201774706,174.30000000000018
7.4333,511.5000000000003,309.28000000000003,491.29999999999984,204,-25.17529186419597,60.00000000000182
7.45,516.0200000000001,303.01000000000005,491.29999999999984,204,-14.245102562502325,60.00000000000182
7.4667,521.0000000000001,296.72999999999996,491.29999999999984,204,-3.0776950123463394,60.00000000000182
7.4833,526.2400000000002,290.53000000000003,491.29999999999984,204,8.312085832565572,60.00000000000182
7.5,531.74,284.44,491.29999999999984,204,19.90937500000109,60.00000000000182
7.5167,537.5800000000002,278.53,491.29999999999984,204,-50.70071250077126,-22.399999999997817
7.5333,543.69,272.72,491.29999999999984,204,-38.733081679011775,-22.399999999997817
7.55,550.0700000000003,266.98000000000013,491.29999999999984,204,-26.60265756249828,-22.399999999997817
7.5667,556.7400000000002,261.34999999999985,491.29999999999984,204,-14.32438519752941,-22.399999999997817
7.5833,563.7200000000003,255.93,491.29999999999984,204,-1.913229648919696,-22.399999999997817
7.6,570.8400000000004,250.58999999999995,491.29999999999984,204,-90.38417599999957,-123.39999999999873
7.6167,578.2800000000003,245.32999999999993,491.29999999999984,204,-77.75222935262445,-123.39999999999873
7.6333,586.0000000000002,240.27999999999986,491.29999999999984,204,-65.03241482716021,-123.39999999999873
7.65,593.9100000000002,235.5199999999999,491.29999999999984,204,-52.23977756249951,-123.39999999999873
7.6667,602.1200000000003,230.76999999999987,491.29999999999984,204,-39.38938271604911,-123.39999999999873
7.6833,610.5500000000008,226.42999999999992,491.29999999999984,204,0.5036845362647,-96.39999999999782
7.7,619.2599999999996,222.05000000000007,491.29999999999984,204,13.42431900000338,-96.39999999999782
7.7167,627.9299999999998,218.05,491.29999999999984,204,26.35739546219247,-96.39999999999782
7.7333,637.1400000000003,214.20000000000002,491.29999999999984,204,39.287768691358906,-96.39999999999782
7.75,646.6200000000005,210.72000000000008,491.29999999999984,204,52.20027343750189,-96.39999999999782
7.7667,656.2499999999997,207.39999999999998,491.29999999999984,204,-88.32027556790035,-249.79999999999836
7.7833,666.0000000000001,204.4,491.29999999999984,204,-75.48908361188205,-249.79999999999836
7.8,675.9599999999995,201.66000000000022,491.29999999999984,204,-62.72137599999951,-249.79999999999836
7.8167,686.2500000000003,199.3399999999999,491.29999999999984,204,-50.0323980563262,-249.79999999999836
7.8333,696.9300000000003,197.2099999999998,491.29999999999984,204,-37.43741512345696,-249.79999999999836
7.85,707.6599999999999,195.50000000000006,491.29999999999984,204,11.848287437499494,-212.9999999999991
7.8667,718.6199999999997,194.20000000000005,491.29999999999984,204,24.209404246910708,-212.9999999999991
7.8833,730.03,193.29000000000016,491.29999999999984,204,36.430609906636164,-212.9999999999991
7.9,741.59,192.73999999999984,491.29999999999984,204,48.49655900000107,-212.9999999999991
7.9167,753.4099999999995,192.67000000000004,491.29999999999984,204,60.39188609182111,-212.9999999999991
7.9333,765.4700000000004,193.16999999999987,491.29999999999984,204,-1.9987942716070393,-287.09999999999945
7.95,777.8000000000002,194.00999999999988,491.29999999999984,204,9.509112437499425,-287.09999999999945
7.9667,790.5500000000003,195.3700000000001,491.29999999999984,204,20.80018072839357,-287.09999999999945
7.9833,803.4799999999996,197.25999999999993,491.29999999999984,204,31.85896509182203,-287.09999999999945
8,816.8500000000003,199.82,491.29999999999984,204,42.66999999999916,-287.09999999999945
8.0167,280.6099999999998,687.5000000000001,366.29999999999995,249.79999999999998,-123.52502962808467,399.8000000000011
8.0333,277.17999999999995,672.1200000000007,366.29999999999995,249.79999999999998,-111.59536738271527,399.8000000000011
8.05,274.5299999999998,656.7099999999999,366.29999999999995,249.79999999999998,-98.88442987499911,399.8000000000011
8.0667,272.64000000000016,641.4399999999999,366.29999999999995,249.79999999999998,-85.43502479012295,399.8000000000011
8.0833,271.44000000000005,626.11,366.29999999999995,249.79999999999998,-71.28935088734306,399.8000000000011
8.1,271.0099999999998,610.86,366.29999999999995,249.79999999999998,-105.28899799999999,351.0000000000018
8.1167,271.32000000000016,595.68,366.29999999999995,249.79999999999998,-89.87494703549328,351.0000000000018
8.1333,272.3200000000003,580.5900000000001,366.29999999999995,249.79999999999998,-73.88756997531073,351.0000000000018
8.15,273.86000000000007,565.6700000000001,366.29999999999995,249.79999999999998,-57.36662987499767,351.0000000000018
8.1667,276.14999999999986,550.8200000000002,366.29999999999995,249.79999999999998,-40.351280864199,351.0000000000018
8.1833,278.96,536.3400000000001,366.29999999999995,249.79999999999998,-30.7800681466033,343.1000000000022
8.2,282.3599999999999,521.9900000000004,366.29999999999995,249.79999999999998,-12.890927999999803,343.1000000000022
8.2167,286.4099999999997,507.6600000000003,366.29999999999995,249.79999999999998,5.378812223765635,343.1000000000022
8.2333,291.01000000000033,493.5700000000002,366.29999999999995,249.79999999999998,23.99243409876817,343.1000000000022
8.25,296.0700000000003,479.7600000000001,366.29999999999995,249.79999999999998,42.91382812500069,343.1000000000022
8.2667,301.7600000000002,466.2100000000002,366.29999999999995,249.79999999999998,-0.39250627160618023,280.6000000000013
8.2833,307.8400000000003,452.8700000000002,366.29999999999995,249.79999999999998,19.038539260800462,280.6000000000013
8.3,314.38000000000017,439.9100000000001,366.29999999999995,249.79999999999998,38.67268200000126,280.6000000000013
8.3167,321.4500000000002,427.20000000000016,366.29999999999995,249.79999999999998,58.476248149690946,280.6000000000013
8.3333,329.0400000000001,414.7000000000001,366.29999999999995,249.79999999999998,78.41617283950472,280.6000000000013
8.35,337.0100000000001,402.55,366.29999999999995,249.79999999999998,-127.73999987500156,54.400000000000546
8.3667,345.2500000000002,390.75000000000006,366.29999999999995,249.79999999999998,-107.62411701234578,54.400000000000546
8.3833,353.99999999999994,379.44000000000017,366.29999999999995,249.79999999999998,-87.46741666512571,54.400000000000546
8.4,363.0700000000001,368.2500000000001,366.29999999999995,249.79999999999998,-67.30052800000249,54.400000000000546
8.4167,372.50999999999993,357.6700000000002,366.29999999999995,249.79999999999998,-47.153471257714955,54.400000000000546
8.4333,382.2700000000001,347.29000000000013,366.29999999999995,249.79999999999998,19.04434224691431,100.50000000000182
8.45,392.3900000000001,337.32000000000005,366.29999999999995,249.79999999999998,39.0641101250003,100.50000000000182
8.4667,402.78000000000014,327.82000000000005,366.29999999999995,249.79999999999998,58.97763891358136,100.50000000000182
8.4833,413.47,318.55000000000007,366.29999999999995,249.79999999999998,78.7573440756214,100.50000000000182
8.5,424.31000000000006,309.86,366.29999999999995,249.79999999999998,98.37625000000207,100.50000000000182
8.5167,435.4200000000001,301.56000000000006,366.29999999999995,249.79999999999998,-27.792009998457615,-45.099999999999454
8.5333,446.80000000000007,293.72,366.29999999999995,249.79999999999998,-8.573193679014366,-45.099999999999454
8.55,458.34000000000026,286.3500000000001,366.29999999999995,249.79999999999998,10.407550125000853,-45.099999999999454
8.5667,470.0500000000001,279.38,366.29999999999995,249.79999999999998,29.12568150617153,-45.099999999999454
8.5833,482.00000000000006,272.8200000000001,366.29999999999995,249.79999999999998,47.55726948302345,-45.099999999999454
8.6,494.10000000000025,266.7800000000001,366.29999999999995,249.79999999999998,-101.32100800000262,-212.09999999999945
8.6167,506.32000000000016,261.2800000000001,366.29999999999995,249.79999999999998,-83.53186407253179,-212.09999999999945
8.6333,518.5400000000002,256.03999999999985,366.29999999999995,249.79999999999998,-66.09740293827144,-212.09999999999945
8.65,530.9499999999999,251.2299999999998,366.29999999999995,249.79999999999998,-49.039119875001234,-212.09999999999945
8.6667,543.4600000000002,247.07999999999993,366.29999999999995,249.79999999999998,-32.37790123456671,-212.09999999999945
8.6833,556.0200000000001,243.4299999999999,366.29999999999995,249.79999999999998,-43.834024442901864,-239.79999999999836
8.7,568.4500000000003,240.2099999999999,366.29999999999995,249.79999999999998,-28.027157999998963,-239.79999999999836
8.7167,581.0000000000002,237.41999999999985,366.29999999999995,249.79999999999998,-12.67636147993835,-239.79999999999836
8.7333,593.6200000000002,235.08999999999986,366.29999999999995,249.79999999999998,2.1999144691380934,-239.79999999999836
8.75,606.1800000000003,233.5099999999999,366.29999999999995,249.79999999999998,16.583828125000764,-239.79999999999836
8.7667,618.7700000000003,232.1599999999999,366.29999999999995,249.79999999999998,-23.841853308641475,-294.09999999999945
8.7833,631.3200000000002,231.27999999999992,366.29999999999995,249.79999999999998,-10.493753702161484,-294.09999999999945
8.8,643.7899999999998,230.81999999999982,366.29999999999995,249.79999999999998,2.312111999998706,-294.09999999999945
8.8167,656.1000000000001,230.98999999999987,366.29999999999995,249.79999999999998,14.560337779321344,-294.09999999999945
8.8333,668.3400000000004,231.58999999999992,366.29999999999995,249.79999999999998,26.23612654320914,-294.09999999999945
8.85,680.4999999999998,232.61000000000018,366.29999999999995,249.79999999999998,-96.47470987499764,-427.8999999999987
8.8667,692.5499999999997,234.07000000000008,366.29999999999995,249.79999999999998,-85.98575071604864,-427.8999999999987
8.8833,704.48,236.22,366.29999999999995,249.79999999999998,-76.10996629475267,-427.8999999999987
8.9,716.1999999999998,238.50999999999988,366.29999999999995,249.79999999999998,-66.8597179999997,-427.8999999999987
8.9167,727.69,241.5900000000001,366.29999999999995,249.79999999999998,-58.246758294752,-427.8999999999987
8.9333,739.0400000000003,244.86999999999995,366.29999999999995,249.79999999999998,66.81776928395084,-310.8000000000002
8.95,750.1800000000005,248.82000000000014,366.29999999999995,249.79999999999998,74.12333012499857,-310.8000000000002
8.9667,761.1599999999996,252.99,366.29999999999995,249.79999999999998,80.7599985432089,-310.8000000000002
8.9833,771.8099999999998,257.7899999999999,366.29999999999995,249.79999999999998,86.71845777932049,-310.8000000000002
9,782.1800000000003,262.89,366.29999999999995,249.79999999999998,91.98999999999796,-310.8000000000002
9.0167,320.1000000000001,392.6700000000003,324.84999999999997,238.75000000000003,27.84286485956909,186.4999999999991
9.0333,319.41999999999973,386.6599999999998,324.84999999999997,238.75000000000003,33.12946293827099,186.4999999999991
9.05,319.0300000000002,380.73000000000036,324.84999999999997,238.75000000000003,38.62627362500098,186.4999999999991
9.0667,318.7800000000001,374.8700000000001,324.84999999999997,238.75000000000003,44.31040849382589,186.4999999999991
9.0833,318.84999999999985,369.07999999999964,324.84999999999997,238.75000000000003,50.159611304014106,186.4999999999991
9.1,319.1499999999999,363.34000000000003,324.84999999999997,238.75000000000003,-16.647742000001017,113.699999999998
9.1167,319.71999999999974,357.7399999999999,324.84999999999997,238.75000000000003,-10.532643288581312,113.699999999998
9.1333,320.2100000000003,352.22999999999996,324.84999999999997,238.75000000000003,-4.3154522469167205,113.699999999998
9.15,321.2000000000002,346.71000000000004,324.84999999999997,238.75000000000003,1.9841036249999888,113.699999999998
9.1667,322.1800000000004,341.4300000000004,324.84999999999997,238.75000000000003,8.346929012343026,113.699999999998
9.1833,323.38000000000005,336.21999999999974,324.84999999999997,238.75000000000003,-105.64543921450604,-6.700000000001637
9.2,324.7399999999999,331.2299999999999,324.84999999999997,238.75000000000003,-99.21083200000339,-6.700000000001637
9.2167,326.36999999999995,326.22000000000025,324.84999999999997,238.75000000000003,-92.7664481033953,-6.700000000001637
9.2333,327.9200000000001,321.3599999999998,324.84999999999997,238.75000000000003,-86.32885409876417,-6.700000000001637
9.25,329.6900000000002,316.7400000000002,324.84999999999997,238.75000000000003,-79.91398437499902,-6.700000000001637
9.2667,331.50000000000017,312.2799999999999,324.84999999999997,238.75000000000003,-66.03714113580372,0.7999999999992724
9.2833,333.47999999999985,307.93999999999994,324.84999999999997,238.75000000000003,-59.712994399690615,0.7999999999992724
