Imbalance continuous;Imbalance discrete;timestep_fractional;;;;;;;;;;;
3.58;20.1;0;;21.017392;32.2;;;;Column1;Discrete;Continuous;Column2;Column3
0.046850191;8;6.8167;;7.210448;10.6;;;;;;;;
0.422160494;8;6.8333;;7.208517136;10.6;;;;;;;;
1.8899345;9;6.85;;7.18289761;10.6;;;;;;;;
2.345924346;9;6.8667;;7.150582745;10.6;;;;;;;;
2.778964623;9;6.8833;;7.146417185;10.6;;;;;;;;
3.177272;9;6.9;;7.136452;10.6;;;;;;;;
3.528445216;9;6.9167;;7.123609;10.6;;;;;;;;
0.280534914;4.9;6.9333;;7.104210194;10.5;;;;;;;;
0.0633055;4.9;6.95;;7.10304;10.5;;;;;;;;
0.06587842;4.9;6.9667;;7.099202963;10.5;;;;;;;;
0.092143883;4.9;6.9833;;7.095816454;10.5;;;;;;;;
0;4.9;7;;7.064050284;10.5;;;;;;;;
0.549538687;3.1;7.0167;;6.991998457;10.5;;;;;;;;
0.683435284;3.1;7.0333;;6.982592;10.5;;;;;;;;
0.799743625;3.1;7.05;;6.970982687;10.5;;;;;;;;
0.896694914;3.1;7.0667;;6.969342383;10.5;;;;;;;;
0.972697724;3.1;7.0833;;6.944093625;10.5;;;;;;;;
17.826338;13.7;7.1;;6.921051343;10.3;;;;;;;;
17.85637906;13.7;7.1167;;6.914233326;10.3;;;;;;;;
17.86176158;13.7;7.1333;;6.892199074;10.3;;;;;;;;
17.84160362;13.7;7.15;;6.891253694;10.3;;;;;;;;
17.79520062;13.7;7.1667;;6.885362587;10.3;;;;;;;;
0.122025353;3.9;7.1833;;6.874877035;10.2;;;;;;;;
0.021728;3.9;7.2;;6.85;10.2;;;;;;;;
0.105863906;3.9;7.2167;;6.846148206;10.2;;;;;;;;
0.260745457;3.9;7.2333;;6.826050321;10.2;;;;;;;;
0.442734375;3.9;7.25;;6.785808432;10.2;;;;;;;;
7.551471012;10.8;7.2667;;6.779265404;10.2;;;;;;;;
7.78641835;10.8;7.2833;;6.753747075;10.2;;;;;;;;
8.046862;10.8;7.3;;6.745234375;10.2;;;;;;;;
8.331910202;10.8;7.3167;;6.744932593;10.2;;;;;;;;
8.640493827;10.8;7.3333;;6.742421875;10.2;;;;;;;;
5.871366375;7.7;7.35;;6.720540123;10;;;;;;;;
6.223103975;7.7;7.3667;;6.720196704;10;;;;;;;;
6.594105387;7.7;7.3833;;6.714540642;10;;;;;;;;
6.982592;7.7;7.4;;6.704567901;10;;;;;;;;
7.386607832;7.7;7.4167;;6.693897569;10;;;;;;;;
1.795980469;1.9;7.4333;;6.693677027;9.9;;;;;;;;
1.367483625;1.9;7.45;;6.662469136;9.9;;;;;;;;
0.930389728;1.9;7.4667;;6.643686123;9.9;;;;;;;;
0.487364242;1.9;7.4833;;6.623008721;9.9;;;;;;;;
0.04125;1.9;7.5;;6.620040099;9.9;;;;;;;;
4.395067205;6.7;7.5167;;6.602717593;9.7;;;;;;;;
3.952013432;6.7;7.5333;;6.594910519;9.7;;;;;;;;
3.515463625;6.7;7.55;;6.594105387;9.7;;;;;;;;
3.088970099;6.7;7.5667;;6.57470875;9.7;;;;;;;;
2.676262539;6.7;7.5833;;6.5638035;9.7;;;;;;;;
7.981248;12.4;7.6;;6.540048;9.7;;;;;;;;
7.608010909;12.4;7.6167;;6.525900716;9.7;;;;;;;;
7.260813062;12.4;7.6333;;6.507035062;9.7;;;;;;;;
6.944093625;12.4;7.65;;6.502988037;9.7;;;;;;;;
6.662469136;12.4;7.6667;;6.484176;9.7;;;;;;;;
6.279266498;0.3;7.6833;;6.482928988;9.6;;;;;;;;
6.476142;0.3;7.7;;6.476142;9.6;;;;;;;;
6.623008721;0.3;7.7167;;6.474684642;9.6;;;;;;;;
6.714540642;0.3;7.7333;;6.452992;9.6;;;;;;;;
6.745234375;0.3;7.75;;6.445318809;9.6;;;;;;;;
3.09059084;9.5;7.7667;;6.444903481;9.5;;;;;;;;
3.198793131;9.5;7.7833;;6.444375;9.5;;;;;;;;
3.385408;9.5;7.8;;6.439243654;9.5;;;;;;;;
3.656648316;9.5;7.8167;;6.431761383;9.5;;;;;;;;
4.018904321;9.5;7.8333;;6.430406937;9.5;;;;;;;;
12.72125638;7.7;7.85;;6.422492284;9.5;;;;;;;;
12.15708879;7.7;7.8667;;6.421577173;9.5;;;;;;;;
11.48167057;7.7;7.8833;;6.376128;9.5;;;;;;;;
10.687902;7.7;7.9;;6.356619624;9.5;;;;;;;;
9.76850598;7.7;7.9167;;6.333147;9.5;;;;;;;;
11.21602805;10.2;7.9333;;6.299405395;9.5;;;;;;;;
10.02283637;10.2;7.95;;6.28384;9.5;;;;;;;;
8.681121753;10.2;7.9667;;6.281505404;9.5;;;;;;;;
7.18289761;10.2;7.9833;;6.279266498;9.5;;;;;;;;
5.52;10.2;8;;6.278900984;9.5;;;;;;;;
6.753747075;17.5;8.0167;;6.272325333;9.4;;;;;;;;
8.28418579;17.5;8.0333;;6.256914715;9.4;;;;;;;;
9.678983062;17.5;8.05;;6.254008;9.4;;;;;;;;
10.94563338;17.5;8.0667;;6.237427;9.4;;;;;;;;
12.09145882;17.5;8.0833;;6.223103975;9.4;;;;;;;;
7.123609;11.5;8.1;;6.220884563;9.4;;;;;;;;
8.049061149;11.5;8.1167;;6.209817362;9.4;;;;;;;;
8.874620049;11.5;8.1333;;6.162899875;9.4;;;;;;;;
9.606918062;11.5;8.15;;6.152665573;9.4;;;;;;;;
10.25241512;11.5;8.1667;;6.108514963;9.4;;;;;;;;
1.682601258;1;8.1833;;6.09974125;9.4;;;;;;;;
1.192016;1;8.2;;6.095802469;9.4;;;;;;;;
0.769886444;1;8.2167;;6.056874562;9.4;;;;;;;;
0.410442358;1;8.2333;;6.05658975;9.4;;;;;;;;
0.108085938;1;8.25;;6.010366457;9.4;;;;;;;;
4.557391802;5.7;8.2667;;5.99823;9.3;;;;;;;;
4.353106999;5.7;8.2833;;5.990130208;9.3;;;;;;;;
4.190151;5.7;8.3;;5.985472198;9.3;;;;;;;;
4.063615703;5.7;8.3167;;5.957092938;9.3;;;;;;;;
3.968765432;5.7;8.3333;;5.949157564;9.3;;;;;;;;
13.69896306;11.9;8.35;;5.942105813;9.2;;;;;;;;
13.7439606;11.9;8.3667;;5.92220663;9.2;;;;;;;;
13.77044559;11.9;8.3833;;5.90338963;9.2;;;;;;;;
13.782464;11.9;8.4;;5.894402963;9.2;;;;;;;;
13.78388937;11.9;8.4167;;5.877008;9.2;;;;;;;;
6.421577173;8.3;8.4333;;5.871366375;9.1;;;;;;;;
6.430406937;8.3;8.45;;5.870299815;9.1;;;;;;;;
6.439243654;8.3;8.4667;;5.868634473;9.1;;;;;;;;
6.444903481;8.3;8.4833;;5.797516879;9.1;;;;;;;;
6.444375;8.3;8.5;;5.794825125;9.1;;;;;;;;
0.134819221;2;8.5167;;5.79;9.1;;;;;;;;
0.11356958;2;8.5333;;5.786821657;9.1;;;;;;;;
0.078131938;2;8.55;;5.785308642;9.1;;;;;;;;
0.02618458;2;8.5667;;5.780057815;9.1;;;;;;;;
0.044421779;2;8.5833;;5.761536313;9.1;;;;;;;;
10.335664;8.2;8.6;;5.760617327;9.1;;;;;;;;
10.44934652;8.2;8.6167;;5.747832687;9.1;;;;;;;;
10.58710135;8.2;8.6333;;5.736712122;9.1;;;;;;;;
10.75038806;8.2;8.65;;5.716876435;9.1;;;;;;;;
10.94049383;8.2;8.6667;;5.712756539;9.1;;;;;;;;
0.641466629;3.6;8.6833;;5.705821;9.1;;;;;;;;
0.394551;3.6;8.7;;5.703602688;9.1;;;;;;;;
0.117989407;3.6;8.7167;;5.696859457;9.1;;;;;;;;
0.188815605;3.6;8.7333;;5.674100598;9.1;;;;;;;;
0.526289062;3.6;8.75;;5.647008;9.1;;;;;;;;
4.605316432;9.1;8.7667;;5.646430313;9.1;;;;;;;;
4.205920703;9.1;8.7833;;5.639951329;9.1;;;;;;;;
3.775616;9.1;8.8;;5.637691862;9.1;;;;;;;;
3.314666999;9.1;8.8167;;5.61136;9.1;;;;;;;;
2.823510802;9.1;8.8333;;5.606109543;9.1;;;;;;;;
7.297243062;0.5;8.85;;5.603402313;9;;;;;;;;
7.846812642;0.5;8.8667;;5.5995835;9;;;;;;;;
8.424243556;0.5;8.8833;;5.595092593;9;;;;;;;;
9.028409;0.5;8.9;;5.58462092;9;;;;;;;;
9.658009742;0.5;8.9167;;5.574707;9;;;;;;;;
10.48842588;20.3;8.9333;;5.569969687;9;;;;;;;;
9.812541937;20.3;8.95;;5.54126;9;;;;;;;;
9.116154951;20.3;8.9667;;5.528231395;9;;;;;;;;
8.401253851;20.3;8.9833;;5.526768;9;;;;;;;;
7.67;20.3;9;;5.524910783;9;;;;;;;;
1.655049258;8.2;9.0167;;5.52;9;;;;;;;;
0.984478494;8.2;9.0333;;5.515145593;9;;;;;;;;
0.355749875;8.2;9.05;;5.491761677;9;;;;;;;;
0.233621136;8.2;9.0667;;5.47712;9;;;;;;;;
0.786065779;8.2;9.0833;;5.470009086;9;;;;;;;;
2.996038;3.9;9.1;;5.469415157;8.9;;;;;;;;
2.510365554;3.9;9.1167;;5.439323494;8.9;;;;;;;;
2.054645531;3.9;9.1333;;5.414689975;8.9;;;;;;;;
1.626659875;3.9;9.15;;5.404546101;8.9;;;;;;;;
1.224243827;3.9;9.1667;;5.382101343;8.9;;;;;;;;
11.55471408;16.3;9.1833;;5.377633102;8.8;;;;;;;;
11.912272;16.3;9.2;;5.373124;8.8;;;;;;;;
12.25043482;16.3;9.2167;;5.371009769;8.8;;;;;;;;
12.5711541;16.3;9.2333;;5.36002963;8.8;;;;;;;;
12.87632812;16.3;9.25;;5.359315683;8.8;;;;;;;;
7.467801877;10.6;9.2667;;5.346526617;8.8;;;;;;;;
7.747367039;10.6;9.2833;;5.340032988;8.8;;;;;;;;
8.016762;10.6;9.3;;5.334020062;8.8;;;;;;;;
8.277671853;10.6;9.3167;;5.303680593;8.8;;;;;;;;
8.531728395;10.6;9.3333;;5.283603;8.8;;;;;;;;
1.119489875;0.7;9.35;;5.251913111;8.8;;;;;;;;
0.874457753;0.7;9.3667;;5.231358;8.8;;;;;;;;
0.631703332;0.7;9.3833;;5.215462519;8.8;;;;;;;;
0.389808;0.7;9.4;;5.210447802;8.8;;;;;;;;
0.147406443;0.7;9.4167;;5.183633473;8.8;;;;;;;;
3.603186642;3;9.4333;;5.16224;8.6;;;;;;;;
3.355889875;3;9.45;;5.129904032;8.6;;;;;;;;
3.104310716;3;9.4667;;5.128756296;8.6;;;;;;;;
2.847297035;3;9.4833;;5.125062815;8.6;;;;;;;;
2.58375;3;9.5;;5.106922312;8.6;;;;;;;;
2.787375927;2.1;9.5167;;5.090007;8.6;;;;;;;;
3.067072988;2.1;9.5333;;5.049938173;8.6;;;;;;;;
3.356280125;2.1;9.55;;5.032656732;8.6;;;;;;;;
3.655882988;2.1;9.5667;;5.020533367;8.6;;;;;;;;
3.966713927;2.1;9.5833;;4.974793;8.6;;;;;;;;
7.210448;9.4;9.6;;4.972141438;8.6;;;;;;;;
6.874877035;9.4;9.6167;;4.96762742;8.6;;;;;;;;
6.525900716;9.4;9.6333;;4.94808;8.6;;;;;;;;
6.162899875;9.4;9.65;;4.94218425;8.6;;;;;;;;
5.785308642;9.4;9.6667;;4.939523698;8.6;;;;;;;;
11.10738556;7.1;9.6833;;4.93642912;8.5;;;;;;;;
11.515642;7.1;9.7;;4.934375;8.5;;;;;;;;
11.93986667;7.1;9.7167;;4.934234873;8.5;;;;;;;;
12.38041225;7.1;9.7333;;4.923878123;8.5;;;;;;;;
12.83757812;7.1;9.75;;4.923154451;8.5;;;;;;;;
8.788389605;15;9.7667;;4.922607811;8.4;;;;;;;;
8.297298147;15;9.7833;;4.911983414;8.4;;;;;;;;
7.789008;15;9.8;;4.895117187;8.4;;;;;;;;
7.263432961;15;9.8167;;4.894724875;8.4;;;;;;;;
6.720540123;15;9.8333;;4.88514125;8.4;;;;;;;;
1.660349875;10.5;9.85;;4.88088016;8.4;;;;;;;;
1.082935901;10.5;9.8667;;4.876545139;8.4;;;;;;;;
0.488425184;10.5;9.8833;;4.866740211;8.4;;;;;;;;
0.123002;10.5;9.9;;4.85972484;8.4;;;;;;;;
0.751112076;10.5;9.9167;;4.854392966;8.4;;;;;;;;
0.795618173;11.1;9.9333;;4.851068;8.3;;;;;;;;
1.456180125;11.1;9.95;;4.830625;8.3;;;;;;;;
2.132404469;11.1;9.9667;;4.824838519;8.3;;;;;;;;
2.823844446;11.1;9.9833;;4.815;8.3;;;;;;;;
3.53;11.1;10;;4.814448;8.3;;;;;;;;
1.523633623;1.8;10.0167;;4.809718364;8.3;;;;;;;;
1.00392316;1.8;10.0333;;4.807137954;8.3;;;;;;;;
0.6002235;1.8;10.05;;4.762247228;8.3;;;;;;;;
0.302252049;1.8;10.0667;;4.710023;8.3;;;;;;;;
0.100088735;1.8;10.0833;;4.705554815;8.3;;;;;;;;
6.484176;8.3;10.1;;4.684883556;8.3;;;;;;;;
6.445318809;8.3;10.1167;;4.684813;8.3;;;;;;;;
6.474684642;8.3;10.1333;;4.668984434;8.3;;;;;;;;
6.5638035;8.3;10.15;;4.657807905;8.3;;;;;;;;
6.704567901;8.3;10.1667;;4.651526123;8.3;;;;;;;;
2.610767117;1.2;10.1833;;4.640740741;8.2;;;;;;;;
2.389584;1.2;10.2;;4.633721792;8.2;;;;;;;;
2.138902673;1.2;10.2167;;4.631601383;8.2;;;;;;;;
1.865380543;1.2;10.2333;;4.628369;8.2;;;;;;;;
1.5753125;1.2;10.25;;4.626807967;8.2;;;;;;;;
17.57463091;17.5;10.2667;;4.620656;8.2;;;;;;;;
17.26890564;17.5;10.2833;;4.605316432;8.2;;;;;;;;
16.963344;17.5;10.3;;4.587870222;8.2;;;;;;;;
16.66279082;17.5;10.3167;;4.574474265;8.2;;;;;;;;
16.3717284;17.5;10.3333;;4.562716049;8.2;;;;;;;;
3.9057235;2.5;10.35;;4.557391802;8.2;;;;;;;;
4.165807605;2.5;10.3667;;4.530481778;8.2;;;;;;;;
4.405129179;2.5;10.3833;;4.510717593;8.2;;;;;;;;
4.620656;2.5;10.4;;4.48656936;8.2;;;;;;;;
4.809718364;2.5;10.4167;;4.48;8.2;;;;;;;;
5.470009086;3;10.4333;;4.479960099;8.1;;;;;;;;
5.5995835;3;10.45;;4.470379079;8.1;;;;;;;;
5.696859457;3;10.4667;;4.438382063;8.1;;;;;;;;
5.760617327;3;10.4833;;4.432371306;8.1;;;;;;;;
5.79;3;10.5;;4.428563368;8.1;;;;;;;;
0.384512883;2.4;10.5167;;4.418076;8.1;;;;;;;;
0.344023901;2.4;10.5333;;4.415584198;8.1;;;;;;;;
0.2687635;2.4;10.55;;4.406598886;8.1;;;;;;;;
0.159324642;2.4;10.5667;;4.405129179;8.1;;;;;;;;
0.016662809;2.4;10.5833;;4.404023437;8.1;;;;;;;;
0.457904;2.7;10.6;;4.401178886;8;;;;;;;;
0.662695265;2.7;10.6167;;4.396595;8;;;;;;;;
0.895667951;2.7;10.6333;;4.396145975;8;;;;;;;;
1.1544165;2.7;10.65;;4.395067205;8;;;;;;;;
1.43617284;2.7;10.6667;;4.369506173;8;;;;;;;;
0.362193623;0.6;10.6833;;4.357681842;8;;;;;;;;
0.044176;0.6;10.7;;4.354081306;8;;;;;;;;
0.28637008;0.6;10.7167;;4.353122173;8;;;;;;;;
0.625226469;0.6;10.7333;;4.353106999;8;;;;;;;;
0.9678125;0.6;10.75;;4.351057617;8;;;;;;;;
0.990815012;1.7;10.7667;;4.332854688;8;;;;;;;;
0.655961772;1.7;10.7833;;4.331043525;8;;;;;;;;
0.333296;1.7;10.8;;4.33;8;;;;;;;;
0.028848438;1.7;10.8167;;4.328721025;8;;;;;;;;
0.250987654;1.7;10.8333;;4.323736111;8;;;;;;;;
1.8005435;4;10.85;;4.314208125;8;;;;;;;;
1.590560198;4;10.8667;;4.302844875;8;;;;;;;;
1.426543253;4;10.8833;;4.29765625;8;;;;;;;;
1.316336;4;10.9;;4.288143605;8;;;;;;;;
1.26814429;4;10.9167;;4.275688843;8;;;;;;;;
0.009463506;2.7;10.9333;;4.273703704;7.9;;;;;;;;
0.0924435;2.7;10.95;;4.266355;7.9;;;;;;;;
0.283158716;2.7;10.9667;;4.243954333;7.9;;;;;;;;
0.572338068;2.7;10.9833;;4.238834877;7.9;;;;;;;;
0.97;2.7;11;;4.232765827;7.9;;;;;;;;
1.328154161;0.1;11.0167;;4.215568;7.7;;;;;;;;
1.028273988;0.1;11.0333;;4.205920703;7.7;;;;;;;;
0.821087062;0.1;11.05;;4.190151;7.7;;;;;;;;
0.697643062;0.1;11.0667;;4.183792716;7.7;;;;;;;;
0.649313754;0.1;11.0833;;4.183288208;7.7;;;;;;;;
9.367793;8.8;11.1;;4.165807605;7.7;;;;;;;;
9.445096754;8.8;11.1167;;4.161791695;7.7;;;;;;;;
9.573563062;8.8;11.1333;;4.153233025;7.7;;;;;;;;
9.745852062;8.8;11.15;;4.13599537;7.7;;;;;;;;
9.954945988;8.8;11.1667;;4.121953125;7.7;;;;;;;;
1.905850839;3.3;11.1833;;4.118320312;7.7;;;;;;;;
1.642912;3.3;11.2;;4.106180812;7.7;;;;;;;;
1.362288987;3.3;11.2167;;4.103499099;7.7;;;;;;;;
1.069711198;3.3;11.2333;;4.063615703;7.7;;;;;;;;
0.770585938;3.3;11.25;;4.045648812;7.7;;;;;;;;
0.96999842;3.8;11.2667;;4.039696;7.6;;;;;;;;
0.672711765;3.8;11.2833;;4.033340642;7.6;;;;;;;;
0.383167;3.8;11.3;;4.032083333;7.6;;;;;;;;
0.105483061;3.8;11.3167;;4.031111111;7.6;;;;;;;;
0.15654321;3.8;11.3333;;4.026127508;7.6;;;;;;;;
0.900562938;5.1;11.35;;4.024696539;7.3;;;;;;;;
0.67995416;5.1;11.3667;;4.018904321;7.3;;;;;;;;
0.484461024;5.1;11.3833;;3.99533025;7.3;;;;;;;;
0.316592;5.1;11.4;;3.968765432;7.3;;;;;;;;
0.178533468;5.1;11.4167;;3.966713927;7.3;;;;;;;;
9.127850284;4.1;11.4333;;3.963296664;7.2;;;;;;;;
9.201017063;4.1;11.45;;3.957201188;7.2;;;;;;;;
9.239746765;4.1;11.4667;;3.952013432;7.2;;;;;;;;
9.243141383;4.1;11.4833;;3.941504187;7.2;;;;;;;;
9.210625;4.1;11.5;;3.915584825;7.2;;;;;;;;
7.841943791;2.8;11.5167;;3.906720437;7.1;;;;;;;;
7.737166025;2.8;11.5333;;3.906364395;7.1;;;;;;;;
7.596682063;2.8;11.55;;3.9057235;7.1;;;;;;;;
7.421204358;2.8;11.5667;;3.897981121;7.1;;;;;;;;
7.211767458;2.8;11.5833;;3.887694901;7.1;;;;;;;;
0.030272;4.2;11.6;;3.87114975;7.1;;;;;;;;
0.303235283;4.2;11.6167;;3.859876543;7.1;;;;;;;;
0.605121568;4.2;11.6333;;3.832504889;7.1;;;;;;;;
0.933607938;4.2;11.65;;3.821684346;7.1;;;;;;;;
1.286049383;4.2;11.6667;;3.80952975;7.1;;;;;;;;
11.3594788;13.9;11.6833;;3.809337679;7.1;;;;;;;;
11.750607;13.9;11.7;;3.7984945;7.1;;;;;;;;
12.15582269;13.9;11.7167;;3.775616;7.1;;;;;;;;
12.57119249;13.9;11.7333;;3.766684028;7.1;;;;;;;;
12.99246094;13.9;11.75;;3.75993521;7.1;;;;;;;;
9.884949543;9.4;11.7667;;3.729374765;7;;;;;;;;
9.465938606;9.4;11.7833;;3.712786563;7;;;;;;;;
9.055728;9.4;11.8;;3.706717;7;;;;;;;;
8.659861569;9.4;11.8167;;3.662492299;7;;;;;;;;
8.284205247;9.4;11.8333;;3.656648316;7;;;;;;;;
1.134947063;2.6;11.85;;3.655882988;6.9;;;;;;;;
0.818597136;2.6;11.8667;;3.649131238;6.9;;;;;;;;
0.54198768;2.6;11.8833;;3.648919753;6.9;;;;;;;;
0.312273;2.6;11.9;;3.648747047;6.9;;;;;;;;
0.136929495;2.6;11.9167;;3.631719627;6.9;;;;;;;;
0.476244346;2.1;11.9333;;3.603578813;6.9;;;;;;;;
0.519127937;2.1;11.95;;3.603186642;6.9;;;;;;;;
0.483278605;2.1;11.9667;;3.601179084;6.9;;;;;;;;
0.359931579;2.1;11.9833;;3.593448975;6.9;;;;;;;;
0.14;2.1;12;;3.58;6.9;;;;;;;;
10.96334313;5.8;12.0167;;3.574924521;6.9;;;;;;;;
10.67897157;5.8;12.0333;;3.53;6.9;;;;;;;;
10.38919356;5.8;12.05;;3.528445216;6.9;;;;;;;;
10.09619694;5.8;12.0667;;3.525139;6.9;;;;;;;;
9.802049093;5.8;12.0833;;3.519216;6.9;;;;;;;;
1.308697;2.4;12.1;;3.518627;6.8;;;;;;;;
1.017967204;2.4;12.1167;;3.515463625;6.8;;;;;;;;
0.731565827;2.4;12.1333;;3.468403764;6.8;;;;;;;;
0.451078563;2.4;12.15;;3.459169975;6.8;;;;;;;;
0.177970679;2.4;12.1667;;3.434023438;6.8;;;;;;;;
2.486412981;4.8;12.1833;;3.421959187;6.8;;;;;;;;
2.740848;4.8;12.2;;3.416596778;6.8;;;;;;;;
2.984230388;4.8;12.2167;;3.409448;6.8;;;;;;;;
3.21557658;4.8;12.2333;;3.394488812;6.8;;;;;;;;
3.434023438;4.8;12.25;;3.385475812;6.8;;;;;;;;
13.63882825;14.8;12.2667;;3.385408;6.8;;;;;;;;
13.82936872;14.8;12.2833;;3.385212854;6.8;;;;;;;;
14.005143;14.8;12.3;;3.371168;6.8;;;;;;;;
14.16576965;14.8;12.3167;;3.365579083;6.8;;;;;;;;
14.31098765;14.8;12.3333;;3.356280125;6.8;;;;;;;;
12.35934356;12;12.35;;3.355889875;6.7;;;;;;;;
12.24524416;12;12.3667;;3.331237963;6.7;;;;;;;;
12.14661387;12;12.3833;;3.329156539;6.7;;;;;;;;
12.063232;12;12.4;;3.3225;6.7;;;;;;;;
11.99475743;12;12.4167;;3.319371542;6.7;;;;;;;;
7.959271395;7.9;12.4333;;3.316659;6.6;;;;;;;;
7.999436438;7.9;12.45;;3.316034687;6.6;;;;;;;;
8.026440099;7.9;12.4667;;3.314666999;6.6;;;;;;;;
8.041105203;7.9;12.4833;;3.313833524;6.6;;;;;;;;
8.044375;7.9;12.5;;3.309247687;6.6;;;;;;;;
0.162686834;0.3;12.5167;;3.298125;6.6;;;;;;;;
0.178896198;0.3;12.5333;;3.293584187;6.6;;;;;;;;
0.202948562;0.3;12.55;;3.291773;6.6;;;;;;;;
0.233418975;0.3;12.5667;;3.27605951;6.6;;;;;;;;
0.268762056;0.3;12.5833;;3.239788444;6.6;;;;;;;;
10.307312;10.3;12.6;;3.21557658;6.5;;;;;;;;
10.34728257;10.3;12.6167;;3.210216187;6.5;;;;;;;;
10.38676712;10.3;12.6333;;3.205008;6.5;;;;;;;;
10.42373856;10.3;12.65;;3.198793131;6.5;;;;;;;;
10.45604938;10.3;12.6667;;3.177272;6.5;;;;;;;;
0.018568351;0.2;12.6833;;3.175556148;6.3;;;;;;;;
0.002503;0.2;12.7;;3.175092966;6.3;;;;;;;;
0.001736649;0.2;12.7167;;3.159594873;6.3;;;;;;;;
0.008478617;0.2;12.7333;;3.150030438;6.3;;;;;;;;
0.035898438;0.2;12.75;;3.134062379;6.3;;;;;;;;
12.78339288;12.9;12.7667;;3.13179516;6.3;;;;;;;;
12.85395243;12.9;12.7833;;3.128500562;6.3;;;;;;;;
12.950688;12.9;12.8;;3.104310716;6.3;;;;;;;;
13.07683094;12.9;12.8167;;3.09059084;6.3;;;;;;;;
13.23573302;12.9;12.8333;;3.088970099;6.3;;;;;;;;
16.96913356;17.5;12.85;;3.085742187;6.3;;;;;;;;
16.7341762;17.5;12.8667;;3.07962963;6.3;;;;;;;;
16.45568183;17.5;12.8833;;3.067072988;6.3;;;;;;;;
16.129817;17.5;12.9;;3.044414654;6.3;;;;;;;;
15.7526278;17.5;12.9167;;3.034497212;6.3;;;;;;;;
4.479960099;2.3;12.9333;;3.028338638;6.2;;;;;;;;
4.972141438;2.3;12.95;;3.027185975;6.2;;;;;;;;
5.528231395;2.3;12.9667;;2.996943444;6.2;;;;;;;;
6.152665573;2.3;12.9833;;2.996038;6.2;;;;;;;;
6.85;2.3;13;;2.994375;6.2;;;;;;;;
2.483072259;2.4;13.0167;;2.984230388;6.1;;;;;;;;
1.946316148;2.4;13.0333;;2.97478621;6.1;;;;;;;;
1.528083;2.4;13.05;;2.967092383;6.1;;;;;;;;
1.21713837;2.4;13.0667;;2.960784;6.1;;;;;;;;
1.002662037;2.4;13.0833;;2.943531975;6.1;;;;;;;;
0.425752;1.1;13.1;;2.942111786;5.9;;;;;;;;
0.478095519;1.1;13.1167;;2.935481542;5.9;;;;;;;;
0.463946074;1.1;13.1333;;2.925788;5.9;;;;;;;;
0.392467;1.1;13.15;;2.922525;5.9;;;;;;;;
0.272407407;1.1;13.1667;;2.918125;5.9;;;;;;;;
0.387897815;1.6;13.1833;;2.913537938;5.9;;;;;;;;
0.580528;1.6;13.2;;2.890992687;5.9;;;;;;;;
0.797976704;1.6;13.2167;;2.88127025;5.9;;;;;;;;
1.033151704;1.6;13.2333;;2.879876543;5.9;;;;;;;;
1.279375;1.6;13.25;;2.868582674;5.9;;;;;;;;
11.96961719;11.9;13.2667;;2.863234963;5.8;;;;;;;;
11.71967441;11.9;13.2833;;2.849784188;5.8;;;;;;;;
11.476232;11.9;13.3;;2.847297035;5.8;;;;;;;;
11.24431107;11.9;13.3167;;2.823844446;5.8;;;;;;;;
11.02851852;11.9;13.3333;;2.823510802;5.8;;;;;;;;
2.066953;1;13.35;;2.823136407;5.8;;;;;;;;
2.238325037;1;13.3667;;2.82;5.8;;;;;;;;
2.38223337;1;13.3833;;2.80033442;5.8;;;;;;;;
2.495728;1;13.4;;2.798749604;5.8;;;;;;;;
2.576273148;1;13.4167;;2.798006889;5.8;;;;;;;;
0.021747259;1.6;13.4333;;2.787375927;5.7;;;;;;;;
0.030443;1.6;13.45;;2.778964623;5.7;;;;;;;;
0.001067259;1.6;13.4667;;2.76128;5.7;;;;;;;;
0.067258852;1.6;13.4833;;2.759588543;5.7;;;;;;;;
0.175;1.6;13.5;;2.757871582;5.7;;;;;;;;
5.92220663;7.2;13.5167;;2.752930185;5.7;;;;;;;;
6.108514963;7.2;13.5333;;2.750849617;5.7;;;;;;;;
6.333147;7.2;13.55;;2.740848;5.7;;;;;;;;
6.594910519;7.2;13.5667;;2.739863753;5.7;;;;;;;;
6.892199074;7.2;13.5833;;2.733918009;5.7;;;;;;;;
5.877008;5.9;13.6;;2.713554687;5.7;;;;;;;;
5.515145593;5.9;13.6167;;2.694350175;5.7;;;;;;;;
5.125062815;5.9;13.6333;;2.687942312;5.7;;;;;;;;
4.710023;5.9;13.65;;2.681886188;5.7;;;;;;;;
4.273703704;5.9;13.6667;;2.676262539;5.7;;;;;;;;
6.720196704;8.8;13.6833;;2.674512;5.6;;;;;;;;
6.254008;8.8;13.7;;2.673103299;5.6;;;;;;;;
5.780057815;8.8;13.7167;;2.653793556;5.6;;;;;;;;
5.303680593;8.8;13.7333;;2.648731192;5.6;;;;;;;;
4.830625;8.8;13.75;;2.640709478;5.6;;;;;;;;
17.63294607;13.2;13.7667;;2.629865926;5.6;;;;;;;;
18.08045552;13.2;13.7833;;2.624148688;5.6;;;;;;;;
18.504912;13.2;13.8;;2.62;5.6;;;;;;;;
18.89890996;13.2;13.8167;;2.615408;5.6;;;;;;;;
19.25462963;13.2;13.8333;;2.610767117;5.6;;;;;;;;
0.536163;6.9;13.85;;2.60808;5.5;;;;;;;;
0.282116148;6.9;13.8667;;2.602957299;5.5;;;;;;;;
